active_contracts,avg_iv,bars_to_max,ce_contracts,chosen_variant_key,combined_alignment,contracts_considered,dex,dex_alignment,direction_sign,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,gex,gex_alignment,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,pe_contracts,return_pct,rsi_filter,series_id,spot_at_series_start,spot_price,strike,symbol,timeframe,total_oi,train_consistency_score,underlying,walkforward_group,walkforward_window
23,0.282199,115,4,series|10m|macd_only|hold_to_expiry,anti,60,-4551992642.456,anti,1,4.386152,213.45,66.0965,2025-04-07T15:30:00+05:30,632.45,hold_to_end,hold_to_expiry,2025-04-15 15:30:00+05:30,2025-04-15,False,weekly,-1274832.252302,anti,152,1520,766.05,258.8897,CE,19,196.2989,macd_only,SENSEX|weekly|2025-04-15,76088.08,73325.05,76100.0,SENSEX 76100 CE 15 APR 25,10m,203860.0,326.691434,SENSEX,weekly_series,1
46,0.117715,65,20,series|10m|macd_only|hold_to_expiry,aligned,60,-537828030.8175,aligned,-1,2.799733,516.95,58.7141,2025-04-03T15:20:00+05:30,0.05,hold_to_end,hold_to_expiry,2025-04-15 15:30:00+05:30,2025-04-15,False,weekly,-8321.150347,aligned,223,2230,3779.3,631.0765,PE,26,-99.9903,macd_only,SENSEX|weekly|2025-04-15,76088.08,76284.84,76100.0,SENSEX 76100 PE 15 APR 25,10m,182420.0,326.691434,SENSEX,weekly_series,1
60,0.298451,221,30,series|10m|macd_only|hold_to_expiry,anti,60,-9493372352.1564,anti,1,1.374797,75.55,72.5389,2025-04-07T15:30:00+05:30,650.6,hold_to_end,hold_to_expiry,2025-04-17 15:30:00+05:30,2025-04-17,False,weekly,-9179567.86905,anti,228,2280,671.9,789.3448,CE,30,761.1516,macd_only,NIFTY|weekly|2025-04-17,23192.2,22238.0,23200.0,NIFTY 23200 CE 17 APR 25,10m,10520625.0,206.0175,NIFTY,weekly_series,2
50,0.124027,43,26,series|10m|macd_only|hold_to_expiry,aligned,60,-2236770944.8539,aligned,-1,0.216808,179.65,53.3226,2025-04-03T14:50:00+05:30,0.05,hold_to_end,hold_to_expiry,2025-04-17 15:30:00+05:30,2025-04-17,False,weekly,-2552112.09801,aligned,308,3080,1515.0,743.3064,PE,24,-99.9722,macd_only,NIFTY|weekly|2025-04-17,23192.2,23246.9,23200.0,NIFTY 23200 PE 17 APR 25,10m,4239300.0,206.0175,NIFTY,weekly_series,2
60,0.147574,110,30,series|15m|rsi_60|hold_to_expiry,aligned,60,94740346784.9158,aligned,1,5.516935,760.0,63.6168,2025-04-16T14:00:00+05:30,1550.0,hold_to_end,hold_to_expiry,2025-04-24 15:30:00+05:30,2025-04-24,False,weekly,131055986.802,aligned,133,1995,1654.95,117.7566,CE,30,103.9474,rsi_60,NIFTY|weekly|2025-04-24,22715.95,23412.8,22700.0,NIFTY 22700 CE 24 APR 25,15m,70357800.0,264.224315,NIFTY,weekly_series,4
58,0.157478,78,30,series|15m|rsi_60|hold_to_expiry,aligned,60,2127291156.7612,aligned,1,14.352675,779.95,63.7082,2025-04-28T10:15:00+05:30,642.8,hold_to_end,hold_to_expiry,2025-05-06 15:30:00+05:30,2025-05-06,False,weekly,459888.642845,aligned,151,2265,1470.0,88.4736,CE,28,-17.5845,rsi_60,SENSEX|weekly|2025-05-06,79623.9,80057.21,80000.0,SENSEX 80000 CE 06 MAY 25,15m,324960.0,258.482117,SENSEX,weekly_series,5
60,0.165431,0,30,series|15m|rsi_60|hold_to_expiry,aligned,60,-16996250832.3107,aligned,-1,1.963242,629.75,67.5383,2025-04-30T15:30:00+05:30,0.05,hold_to_end,hold_to_expiry,2025-05-06 15:30:00+05:30,2025-05-06,False,weekly,-4298548.142666,aligned,78,1170,668.3,6.1215,PE,30,-99.9921,rsi_60,SENSEX|weekly|2025-05-06,79623.9,80016.19,80000.0,SENSEX 80000 PE 06 MAY 25,15m,3718600.0,258.482117,SENSEX,weekly_series,5
58,0.16018,78,29,series|15m|rsi_60|hold_to_expiry,aligned,60,57084893841.5366,aligned,1,1.176041,258.0,62.1546,2025-04-28T10:15:00+05:30,0.05,hold_to_end,hold_to_expiry,2025-05-08 15:30:00+05:30,2025-05-08,False,weekly,54958701.475687,aligned,203,3045,435.95,68.9729,CE,29,-99.9806,rsi_60,NIFTY|weekly|2025-05-08,24279.15,24273.45,24300.0,NIFTY 24300 CE 08 MAY 25,15m,18404550.0,136.465273,NIFTY,weekly_series,6
56,0.175593,0,30,series|15m|rsi_60|hold_to_expiry,aligned,60,-29419512834.2981,aligned,-1,1.300458,242.95,65.2011,2025-04-30T15:30:00+05:30,26.45,hold_to_end,hold_to_expiry,2025-05-08 15:30:00+05:30,2025-05-08,False,weekly,-31542986.182969,aligned,130,1950,251.65,3.581,PE,26,-89.113,rsi_60,NIFTY|weekly|2025-05-08,24279.15,24246.25,24300.0,NIFTY 24300 PE 08 MAY 25,15m,56178375.0,136.465273,NIFTY,weekly_series,6
32,0.163191,631,14,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,-32000526.2875,anti,1,0.469396,893.3,66.9957,2025-04-29T13:10:00+05:30,1124.8,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-02 10:35:00+05:30,2025-05-13,False,weekly,-14819.485244,anti,119,595,2174.8,143.4568,CE,18,25.9151,macd_only,SENSEX|weekly|2025-05-13,80586.33,80392.13,80600.0,SENSEX 80600 CE 13 MAY 25,5m,7540.0,83.654597,SENSEX,weekly_series,7
52,0.158591,474,27,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,892182596.9703,aligned,1,4.762391,966.0,59.4218,2025-05-02T13:45:00+05:30,1120.75,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-12 10:10:00+05:30,2025-05-13,False,weekly,334997.22724,aligned,412,2060,2174.8,125.1346,CE,25,16.0197,macd_only,SENSEX|weekly|2025-05-13,80586.33,80649.93,80600.0,SENSEX 80600 CE 13 MAY 25,5m,216580.0,83.654597,SENSEX,weekly_series,7
33,0.16236,489,15,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,-47158103.8038,aligned,-1,2.519038,1106.35,72.3479,2025-04-29T12:25:00+05:30,1142.85,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-09 09:15:00+05:30,2025-05-13,False,weekly,-18104.322691,aligned,489,2445,1756.3,58.7472,PE,18,3.2991,macd_only,SENSEX|weekly|2025-05-13,80586.33,80228.32,80600.0,SENSEX 80600 PE 13 MAY 25,5m,6180.0,83.654597,SENSEX,weekly_series,7
57,0.521271,0,27,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,14221408205.9928,anti,-1,0.753704,71.05,53.8868,2025-05-13T10:40:00+05:30,0.05,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-13 15:30:00+05:30,2025-05-13,False,weekly,15394802.56573,anti,58,290,96.75,36.1717,PE,30,-99.9296,macd_only,SENSEX|weekly|2025-05-13,80586.33,81561.95,80600.0,SENSEX 80600 PE 13 MAY 25,5m,26835990.0,83.654597,SENSEX,weekly_series,7
56,0.168321,668,28,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,15067708740.7962,aligned,1,0.868344,279.0,58.519,2025-05-05T09:30:00+05:30,321.2,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-12 10:10:00+05:30,2025-05-15,False,weekly,19643218.978687,aligned,388,1940,676.65,142.5269,CE,28,15.1254,macd_only,NIFTY|weekly|2025-05-15,24431.25,24445.25,24450.0,NIFTY 24450 CE 15 MAY 25,5m,9328350.0,70.118313,NIFTY,weekly_series,8
52,0.215129,134,22,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,385825621569.2787,aligned,1,0.350129,271.64,56.1562,2025-05-14T09:40:00+05:30,319.05,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-15 10:40:00+05:30,2025-05-15,False,weekly,1222247840.77083,aligned,88,440,676.65,149.0981,CE,30,17.4532,macd_only,NIFTY|weekly|2025-05-15,24431.25,24710.15,24450.0,NIFTY 24450 CE 15 MAY 25,5m,208862250.0,70.118313,NIFTY,weekly_series,8
49,0.496643,29,20,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,265216854246.8445,aligned,1,0.366729,207.0,51.3341,2025-05-15T12:05:00+05:30,208.0,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-15 12:20:00+05:30,2025-05-15,False,weekly,820550507.415975,aligned,3,15,676.65,226.8841,CE,29,0.4831,macd_only,NIFTY|weekly|2025-05-15,24431.25,24644.55,24450.0,NIFTY 24450 CE 15 MAY 25,5m,280188900.0,70.118313,NIFTY,weekly_series,8
45,0.509458,19,18,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,355826631402.5659,aligned,1,2.156812,239.55,55.3301,2025-05-15T12:55:00+05:30,611.7,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-15 15:30:00+05:30,2025-05-15,False,weekly,830983886.83035,aligned,31,155,676.65,182.4671,CE,27,155.3538,macd_only,NIFTY|weekly|2025-05-15,24431.25,24687.3,24450.0,NIFTY 24450 CE 15 MAY 25,5m,268972800.0,70.118313,NIFTY,weekly_series,8
58,0.165002,317,29,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,3075479660.0613,anti,-1,0.170257,367.95,64.1074,2025-05-02T14:30:00+05:30,468.3,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-09 09:15:00+05:30,2025-05-15,False,weekly,14208600.147323,anti,317,1585,594.2,61.4893,PE,29,27.2727,macd_only,NIFTY|weekly|2025-05-15,24431.25,24305.35,24450.0,NIFTY 24450 PE 15 MAY 25,5m,7935900.0,70.118313,NIFTY,weekly_series,8
59,0.254706,9,30,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,187683014323.0794,anti,-1,1.661628,97.05,64.3702,2025-05-13T09:50:00+05:30,110.75,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-13 10:40:00+05:30,2025-05-15,False,weekly,70181912.86173,anti,10,50,130.5,34.4668,PE,29,14.1164,macd_only,NIFTY|weekly|2025-05-15,24431.25,24701.4,24450.0,NIFTY 24450 PE 15 MAY 25,5m,150196575.0,70.118313,NIFTY,weekly_series,8
60,0.241256,2,30,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,282580112602.8411,anti,-1,0.358615,94.8,55.7166,2025-05-13T12:50:00+05:30,104.6,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-13 13:05:00+05:30,2025-05-15,False,weekly,374381503.585035,anti,3,15,124.65,31.4873,PE,30,10.3376,macd_only,NIFTY|weekly|2025-05-15,24431.25,24650.95,24450.0,NIFTY 24450 PE 15 MAY 25,5m,171975900.0,70.118313,NIFTY,weekly_series,8
51,0.200668,2,21,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,130628204449.904,anti,-1,0.348582,43.25,56.4974,2025-05-14T12:45:00+05:30,72.4,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-14 12:55:00+05:30,2025-05-15,False,weekly,1211881588.275394,anti,2,10,86.05,98.9595,PE,30,67.3988,macd_only,NIFTY|weekly|2025-05-15,24431.25,24631.75,24450.0,NIFTY 24450 PE 15 MAY 25,5m,225986475.0,70.118313,NIFTY,weekly_series,8
49,0.371279,0,19,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,66028626168.7684,anti,-1,0.450514,51.9,59.0345,2025-05-15T09:50:00+05:30,0.05,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-15 15:30:00+05:30,2025-05-15,False,weekly,1740877848.242512,anti,68,340,74.09,42.7553,PE,30,-99.9037,macd_only,NIFTY|weekly|2025-05-15,24431.25,24532.25,24450.0,NIFTY 24450 PE 15 MAY 25,5m,293945250.0,70.118313,NIFTY,weekly_series,8
8,0.140056,318,4,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,1368273.73,aligned,1,0.429853,1037.55,50.9974,2025-05-06T13:40:00+05:30,1500.0,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-13 09:50:00+05:30,2025-05-20,False,weekly,1147.998326,aligned,320,1600,2282.35,119.9749,CE,4,44.5713,macd_only,SENSEX|weekly|2025-05-20,80736.0,80617.86,80600.0,SENSEX 80600 CE 20 MAY 25,5m,920.0,74.476889,SENSEX,weekly_series,9
60,0.168768,136,30,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,16632528858.1256,aligned,1,2.424657,1286.1,58.2439,2025-05-14T09:30:00+05:30,1831.05,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-16 09:40:00+05:30,2025-05-20,False,weekly,8413597.55772,aligned,152,760,2195.05,70.6749,CE,30,42.3723,macd_only,SENSEX|weekly|2025-05-20,80736.0,81507.6,80600.0,SENSEX 80600 CE 20 MAY 25,5m,2551940.0,74.476889,SENSEX,weekly_series,9
59,0.13463,7,30,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,60143316698.556,aligned,1,1.754874,1873.8,76.8229,2025-05-16T12:55:00+05:30,584.65,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-20 15:30:00+05:30,2025-05-20,False,weekly,22913299.801032,aligned,183,915,1923.0,2.6257,CE,29,-68.7987,macd_only,SENSEX|weekly|2025-05-20,80736.0,82286.14,80600.0,SENSEX 80600 CE 20 MAY 25,5m,12640580.0,74.476889,SENSEX,weekly_series,9
8,0.142911,214,4,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,10563233.8136,anti,-1,9.575453,908.55,95.7667,2025-05-06T15:25:00+05:30,319.3,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-13 09:20:00+05:30,2025-05-20,False,weekly,5515.017444,anti,224,1120,1737.45,91.2333,PE,4,-64.8561,macd_only,SENSEX|weekly|2025-05-20,80736.0,80628.91,80600.0,SENSEX 80600 PE 20 MAY 25,5m,1440.0,74.476889,SENSEX,weekly_series,9
59,0.178226,25,29,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,1764380568.2709,anti,-1,2.938221,524.95,54.9598,2025-05-13T13:30:00+05:30,0.1,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-20 15:30:00+05:30,2025-05-20,False,weekly,1983269.783308,anti,404,2020,544.25,3.6765,PE,30,-99.981,macd_only,SENSEX|weekly|2025-05-20,80736.0,81176.95,80600.0,SENSEX 80600 PE 20 MAY 25,5m,1114800.0,74.476889,SENSEX,weekly_series,9
59,0.148099,97,30,series|15m|rsi_60|target_30pct,aligned,60,35421289950.888,aligned,1,7.146768,333.0,79.6303,2025-05-12T09:30:00+05:30,432.9,target_30pct_hit,target_30pct,2025-05-12 10:00:00+05:30,2025-05-22,False,weekly,33367064.788991,aligned,2,30,705.5,111.8619,CE,29,30.0,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24586.95,24450.0,NIFTY 24450 CE 22 MAY 25,15m,8814375.0,73.950568,NIFTY,weekly_series,10
55,0.234796,0,30,series|15m|rsi_60|target_30pct,aligned,60,114881657355.6604,aligned,1,1.448304,483.65,61.5838,2025-05-21T11:00:00+05:30,159.69,hold_to_end_target_30pct_not_hit,target_30pct,2025-05-22 15:30:00+05:30,2025-05-22,False,weekly,36487475.348775,aligned,44,660,521.5,7.8259,CE,25,-66.9823,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24912.25,24450.0,NIFTY 24450 CE 22 MAY 25,15m,219411000.0,73.950568,NIFTY,weekly_series,10
50,0.435784,0,20,series|15m|rsi_60|target_30pct,mixed,60,-295750907830.017,aligned,-1,0.47615,39.5,65.8816,2025-05-22T09:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-05-22 15:30:00+05:30,2025-05-22,False,weekly,207596150.919551,anti,24,360,51.7,30.8861,PE,30,-99.8734,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24571.65,24450.0,NIFTY 24450 PE 22 MAY 25,15m,244834125.0,73.950568,NIFTY,weekly_series,10
44,0.162262,229,23,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,208078228.1161,aligned,1,3.400709,939.7,68.803,2025-05-21T09:45:00+05:30,1021.4,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-26 10:30:00+05:30,2025-06-03,False,weekly,54654.273203,aligned,237,1185,1235.0,31.4249,CE,21,8.6943,macd_only,SENSEX|weekly|2025-06-03,82077.91,81641.78,82000.0,SENSEX 82000 CE 03 JUN 25,5m,33640.0,69.372692,SENSEX,weekly_series,11
60,0.187512,31,30,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,1769464820.7267,aligned,1,0.487507,1054.0,54.0965,2025-05-26T15:20:00+05:30,0.05,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-06-03 15:30:00+05:30,2025-06-03,False,weekly,309681.341213,aligned,458,2290,1200.0,13.852,CE,30,-99.9953,macd_only,SENSEX|weekly|2025-06-03,82077.91,82186.32,82000.0,SENSEX 82000 CE 03 JUN 25,5m,439720.0,69.372692,SENSEX,weekly_series,11
50,0.155709,106,23,series|5m|macd_only|trail_after_30pct_dd15pct,aligned,60,-27200228.5108,aligned,-1,0.609834,1069.65,61.4337,2025-05-21T12:05:00+05:30,1377.6,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-22 15:00:00+05:30,2025-06-03,False,weekly,-14115.633259,aligned,110,550,1672.65,56.3736,PE,27,28.7898,macd_only,SENSEX|weekly|2025-06-03,82077.91,81527.28,82000.0,SENSEX 82000 PE 03 JUN 25,5m,47300.0,69.372692,SENSEX,weekly_series,11
59,0.156598,392,30,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,1070720140.7785,anti,-1,3.507834,1000.0,61.227,2025-05-23T14:55:00+05:30,960.7,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-27 11:05:00+05:30,2025-06-03,False,weekly,372228.518291,anti,106,530,1531.05,53.105,PE,29,-3.93,macd_only,SENSEX|weekly|2025-06-03,82077.91,81642.31,82000.0,SENSEX 82000 PE 03 JUN 25,5m,222980.0,69.372692,SENSEX,weekly_series,11
60,0.204952,266,30,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,3104278486.9772,anti,-1,0.415374,1048.1,52.1624,2025-05-27T12:45:00+05:30,1201.55,trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-05-27 14:50:00+05:30,2025-06-03,False,weekly,550634.554454,anti,25,125,1531.05,46.0786,PE,30,14.6408,macd_only,SENSEX|weekly|2025-06-03,82077.91,81680.04,82000.0,SENSEX 82000 PE 03 JUN 25,5m,1186040.0,69.372692,SENSEX,weekly_series,11
57,0.212983,229,28,series|5m|macd_only|trail_after_30pct_dd15pct,anti,60,7291400078.8174,anti,-1,4.315321,1287.45,58.7104,2025-05-28T09:30:00+05:30,1263.4,hold_to_end_trail_after_30pct_dd15pct,trail_after_30pct_dd15pct,2025-06-03 15:30:00+05:30,2025-06-03,False,weekly,4377355.158327,anti,376,1880,1531.05,18.9211,PE,29,-1.868,macd_only,SENSEX|weekly|2025-06-03,82077.91,81325.96,82000.0,SENSEX 82000 PE 03 JUN 25,5m,2677260.0,69.372692,SENSEX,weekly_series,11
54,0.151228,60,27,series|15m|rsi_60|target_30pct,aligned,60,17145416874.0282,aligned,1,3.988569,346.5,64.8572,2025-05-23T09:45:00+05:30,450.45,target_30pct_hit,target_30pct,2025-05-23 11:00:00+05:30,2025-06-05,False,weekly,22714885.741196,aligned,5,75,574.9,65.9163,CE,27,30.0,rsi_60,NIFTY|weekly|2025-06-05,24704.65,24766.35,24700.0,NIFTY 24700 CE 05 JUN 25,15m,9346950.0,66.148884,NIFTY,weekly_series,12
51,0.426052,1,30,series|15m|rsi_60|target_30pct,aligned,60,527360045355.884,aligned,1,7.521222,205.7,77.8052,2025-06-05T12:15:00+05:30,50.85,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-05 15:30:00+05:30,2025-06-05,False,weekly,68048540.5224,aligned,13,195,226.95,10.3306,CE,21,-75.2795,rsi_60,NIFTY|weekly|2025-06-05,24704.65,24880.6,24700.0,NIFTY 24700 CE 05 JUN 25,15m,288540000.0,66.148884,NIFTY,weekly_series,12
55,0.204225,144,26,series|15m|rsi_60|target_30pct,anti,60,12416903136.7302,anti,-1,2.823361,261.14,72.9162,2025-05-27T09:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-05 15:30:00+05:30,2025-06-05,False,weekly,22782503.817607,anti,206,3090,317.0,21.3908,PE,29,-99.9809,rsi_60,NIFTY|weekly|2025-06-05,24704.65,24792.1,24700.0,NIFTY 24700 PE 05 JUN 25,15m,15677325.0,66.148884,NIFTY,weekly_series,12
54,0.182014,0,26,series|5m|macd_only|target_30pct,aligned,60,504278430.3616,aligned,1,0.83481,1033.4,67.1035,2025-05-28T13:05:00+05:30,592.55,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-10 15:30:00+05:30,2025-06-10,False,weekly,147747.77717,aligned,711,3555,1033.4,0.0,CE,28,-42.6602,macd_only,SENSEX|weekly|2025-06-10,81772.52,81527.71,81800.0,SENSEX 81800 CE 10 JUN 25,5m,152240.0,60.419429,SENSEX,weekly_series,13
43,0.185316,373,19,series|5m|macd_only|target_30pct,anti,60,257642811.7811,anti,-1,2.119491,1275.0,70.3064,2025-05-27T13:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-10 15:30:00+05:30,2025-06-10,False,weekly,75160.468358,anti,781,3905,1600.8,25.5529,PE,24,-99.9961,macd_only,SENSEX|weekly|2025-06-10,81772.52,81526.02,81800.0,SENSEX 81800 PE 10 JUN 25,5m,22680.0,60.419429,SENSEX,weekly_series,13
39,0.152946,652,20,series|5m|macd_only|target_30pct,aligned,60,10444335659.2983,aligned,1,0.634136,278.2,59.2994,2025-05-29T15:05:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-12 15:30:00+05:30,2025-06-12,False,weekly,12379069.201823,aligned,765,3825,337.8,21.4234,CE,19,-99.982,macd_only,NIFTY|weekly|2025-06-12,24884.5,24813.7,24900.0,NIFTY 24900 CE 12 JUN 25,5m,5330325.0,57.408953,NIFTY,weekly_series,14
22,0.159553,212,11,series|5m|macd_only|target_30pct,anti,60,6260707777.9758,anti,-1,0.469986,366.0,56.1768,2025-05-29T14:15:00+05:30,475.8,target_30pct_hit,target_30pct,2025-06-02 09:20:00+05:30,2025-06-12,False,weekly,7675566.35067,anti,93,465,522.85,42.8552,PE,11,30.0,macd_only,NIFTY|weekly|2025-06-12,24884.5,24727.6,24900.0,NIFTY 24900 PE 12 JUN 25,5m,4140150.0,57.408953,NIFTY,weekly_series,14
58,0.18991,54,30,series|5m|macd_only|target_30pct,anti,60,6021753525.0503,anti,-1,0.613233,413.45,57.8019,2025-06-02T14:45:00+05:30,11.85,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-12 15:30:00+05:30,2025-06-12,False,weekly,7636837.36254,anti,617,3085,522.85,26.4603,PE,28,-97.1339,macd_only,NIFTY|weekly|2025-06-12,24884.5,24661.1,24900.0,NIFTY 24900 PE 12 JUN 25,5m,12258000.0,57.408953,NIFTY,weekly_series,14
46,0.139613,42,23,series|15m|rsi_60|target_30pct,aligned,60,819423756.4614,aligned,1,2.518074,899.55,64.4926,2025-06-05T11:45:00+05:30,1169.415,target_30pct_hit,target_30pct,2025-06-05 12:15:00+05:30,2025-06-17,False,weekly,158279.433629,aligned,2,30,1532.7,70.3852,CE,23,30.0,rsi_60,SENSEX|weekly|2025-06-17,81406.4,81349.16,81400.0,SENSEX 81400 CE 17 JUN 25,15m,105120.0,55.36082,SENSEX,weekly_series,15
54,0.141473,20,30,series|15m|rsi_60|target_30pct,aligned,60,2368008703.3776,aligned,1,11.914511,1180.7,67.7188,2025-06-06T10:45:00+05:30,183.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-17 15:30:00+05:30,2025-06-17,False,weekly,476656.867342,aligned,196,2940,1532.7,29.8128,CE,24,-84.4965,rsi_60,SENSEX|weekly|2025-06-17,81406.4,81951.06,81400.0,SENSEX 81400 CE 17 JUN 25,15m,179680.0,55.36082,SENSEX,weekly_series,15
53,0.14489,303,27,series|5m|macd_only|target_30pct,aligned,60,3254560017.0474,aligned,1,0.396687,368.0,64.4666,2025-06-05T12:00:00+05:30,478.4,target_30pct_hit,target_30pct,2025-06-05 12:20:00+05:30,2025-06-19,False,weekly,901056.336536,aligned,4,20,640.3,73.9946,CE,26,30.0,macd_only,NIFTY|weekly|2025-06-19,24661.6,24745.95,24650.0,NIFTY 24650 CE 19 JUN 25,5m,3092025.0,54.699899,NIFTY,weekly_series,16
58,0.138688,244,30,series|5m|macd_only|target_30pct,aligned,60,14036634265.2287,aligned,1,4.245994,415.6,69.3142,2025-06-06T10:35:00+05:30,540.28,target_30pct_hit,target_30pct,2025-06-06 11:55:00+05:30,2025-06-19,False,weekly,13109974.869769,aligned,16,80,640.3,54.0664,CE,28,30.0,macd_only,NIFTY|weekly|2025-06-19,24661.6,24864.75,24650.0,NIFTY 24650 CE 19 JUN 25,5m,5653200.0,54.699899,NIFTY,weekly_series,16
57,0.143195,109,30,series|5m|macd_only|target_30pct,aligned,60,28340972831.6285,aligned,1,0.167267,569.35,60.6981,2025-06-09T15:30:00+05:30,143.3,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-19 15:30:00+05:30,2025-06-19,False,weekly,26705496.768637,aligned,600,3000,640.3,12.4616,CE,27,-74.8309,macd_only,NIFTY|weekly|2025-06-19,24661.6,25103.1,24650.0,NIFTY 24650 CE 19 JUN 25,5m,11922075.0,54.699899,NIFTY,weekly_series,16
55,0.147319,400,28,series|5m|macd_only|target_30pct,mixed,60,1953656370.3857,anti,-1,0.519495,202.55,56.7145,2025-06-05T13:55:00+05:30,263.315,target_30pct_hit,target_30pct,2025-06-13 09:15:00+05:30,2025-06-19,False,weekly,-1958458.48146,aligned,400,2000,278.35,37.4229,PE,27,30.0,macd_only,NIFTY|weekly|2025-06-19,24661.6,24738.6,24650.0,NIFTY 24650 PE 19 JUN 25,5m,3577350.0,54.699899,NIFTY,weekly_series,16
60,0.148228,1,30,series|5m|macd_only|target_30pct,mixed,60,-134459823252.8532,aligned,-1,1.351541,178.05,66.2781,2025-06-13T14:55:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-06-19 15:30:00+05:30,2025-06-19,False,weekly,106350625.393691,anti,311,1555,196.0,10.0814,PE,30,-99.9719,macd_only,NIFTY|weekly|2025-06-19,24661.6,24667.45,24650.0,NIFTY 24650 PE 19 JUN 25,5m,116536950.0,54.699899,NIFTY,weekly_series,16
45,0.135872,604,20,series|5m|macd_only|target_30pct,aligned,60,130865174.8338,aligned,1,0.042486,775.85,65.7602,2025-06-17T14:35:00+05:30,1008.605,target_30pct_hit,target_30pct,2025-06-20 15:05:00+05:30,2025-07-01,False,weekly,79397.785032,aligned,225,1125,2183.75,181.4655,CE,25,30.0,macd_only,SENSEX|weekly|2025-07-01,81868.05,81567.48,81900.0,SENSEX 81900 CE 01 JUL 25,5m,37200.0,54.634547,SENSEX,weekly_series,17
