alloc,blended_return,entry_price,entry_time,exit_price,exit_reason,exit_time,expiry,ibr_target,module,month,opening_type,option_type,poc_reversion,series_id,signal_date,spot_at_signal
0.2,-13.6523,599.9,2025-12-18 09:40:00+05:30,,hold_to_end,2025-12-18 15:30:00+05:30,2025-12-18,98.4,B_intraday_expansion,2025-12,OTD_DN,PE,False,SENSEX|weekly|2025-12-18,2025-12-18,84300.99
0.2,-6.3838,1420.0,2025-12-19 09:45:00+05:30,,hold_to_end,2025-12-19 15:30:00+05:30,2026-01-01,18.7,B_intraday_expansion,2025-12,OD_UP,CE,False,SENSEX|weekly|2026-01-01,2025-12-19,85009.05
0.2,2.8129,1710.0,2025-12-22 09:45:00+05:30,,hold_to_end,2025-12-22 15:30:00+05:30,2026-01-01,15.0,B_intraday_expansion,2025-12,OD_UP,CE,False,SENSEX|weekly|2026-01-01,2025-12-22,85419.97
0.35,-3.4483,31.9,2025-12-26 09:40:00+05:30,,hold_to_end,2025-12-26 15:30:00+05:30,2026-01-01,74.1,B_intraday_expansion,2025-12,OD_DN,PE,True,SENSEX|weekly|2026-01-01,2025-12-26,85206.55
0.35,56.3396,446.4,2026-01-02 09:40:00+05:30,,hold_to_end,2026-01-02 15:30:00+05:30,2026-01-08,125.7,B_intraday_expansion,2026-01,OTD_UP,CE,True,SENSEX|weekly|2026-01-08,2026-01-02,85524.55
0.35,12.995,277.8,2026-01-06 09:40:00+05:30,,hold_to_end,2026-01-06 15:30:00+05:30,2026-01-08,174.4,B_intraday_expansion,2026-01,OD_DN,PE,True,SENSEX|weekly|2026-01-08,2026-01-06,85191.8
0.35,42.2805,1809.5,2026-01-20 09:45:00+05:30,,hold_to_end,2026-01-20 15:30:00+05:30,2026-01-22,39.8,B_intraday_expansion,2026-01,OTD_DN,PE,True,SENSEX|weekly|2026-01-22,2026-01-20,82914.69
0.2,-98.5714,3.5,2026-01-22 09:40:00+05:30,,hold_to_end,2026-01-22 15:30:00+05:30,2026-01-22,147.5,B_intraday_expansion,2026-01,OD_UP,CE,False,SENSEX|weekly|2026-01-22,2026-01-22,82645.42
0.2,-11.9514,860.15,2026-01-28 09:40:00+05:30,,hold_to_end,2026-01-28 15:30:00+05:30,2026-02-05,42.5,B_intraday_expansion,2026-01,OD_UP,CE,False,SENSEX|weekly|2026-02-05,2026-01-28,82254.16
0.2,-39.2382,925.5,2026-01-29 09:40:00+05:30,,hold_to_end,2026-01-29 15:30:00+05:30,2026-02-05,102.9,B_intraday_expansion,2026-01,OTD_DN,PE,False,SENSEX|weekly|2026-02-05,2026-01-29,81869.34
0.35,-99.4444,9.0,2026-02-05 09:40:00+05:30,,hold_to_end,2026-02-05 15:30:00+05:30,2026-02-05,124.5,B_intraday_expansion,2026-02,OTD_DN,PE,True,SENSEX|weekly|2026-02-05,2026-02-05,83390.02
0.35,-4.8128,9.35,2026-02-11 09:40:00+05:30,,hold_to_end,2026-02-11 15:30:00+05:30,2026-02-12,41.2,B_intraday_expansion,2026-02,OTD_DN,PE,True,SENSEX|weekly|2026-02-12,2026-02-11,84205.92
0.35,-98.0769,2.6,2026-02-12 09:40:00+05:30,,hold_to_end,2026-02-12 15:30:00+05:30,2026-02-12,47.8,B_intraday_expansion,2026-02,OD_DN,PE,True,SENSEX|weekly|2026-02-12,2026-02-12,83891.79
