action,confidence,cvd_pressure_ratio,entry_atr,entry_atr_15m,entry_atr_1m,entry_atr_pct,entry_histogram,entry_hour_ist,entry_macd,entry_minute_ist,entry_price,entry_reason,entry_style,entry_time,exit_price,exit_reason,exit_time,gross_atr,gross_atr_15m,gross_r,holding_bars,htf_bias,ib_extension_pct,ib_range_atr,ib_range_atr_15m,initial_risk,initial_stop_price,lot_size,lots,mae_atr,mae_atr_15m,mfe_atr,mfe_atr_15m,mfe_capture,mp_day_type,mp_periods,mp_poc,mp_reason,mp_vah,mp_val,net_2bps_atr,net_2bps_atr_15m,net_2bps_pnl,net_2bps_r,net_5bps_atr,net_5bps_atr_15m,net_5bps_pnl,net_5bps_r,of_volume_coverage,pnl,price_from_poc_atr,price_from_poc_atr_15m,qty,return_pct,session_date,stop_distance_atr,stop_distance_atr_15m,strategy_key,symbol,target_distance_atr,target_distance_atr_15m,target_price,trade_horizon,underlying
BUY,0.75,1.963,217.0,1081.714286,217.0,0.08696,,18.7667,,1126,249541.0,ib_break_up,ib_break,2026-04-14T13:16:00+00:00,252800.0,trail_stop,2026-04-15T05:43:00+00:00,15.018433,3.01281,1.599038,417,strong,0.1071,23.073733,4.628764,10190.5,247502.9,5,1,1.9447,0.390122,29.036866,5.825013,0.517219,trend_up,8,248200.0,ib_break_up,249500.0,247200.0,14.555446,2.919932,15792.66,1.549743,13.860965,2.780614,15039.15,1.475801,1.0,16295.0,6.179724,1.239699,5,1.306,2026-04-15,9.392166,1.884139,commodity_futures,SILVERM,18.784332,3.768278,253617.2,positional,SILVERM
SELL,0.75,-0.253,166.8571,937.785714,166.8571,0.065751,,11.75,,705,253773.0,ib_break_down,ib_break,2026-04-15T06:15:00+00:00,251663.0,trail_stop,2026-04-15T10:09:00+00:00,12.645551,2.249981,1.662903,234,neutral,0.2576,11.075345,1.970599,6344.325,255041.865,5,1,1.066781,0.189809,23.391273,4.161932,0.54061,trend_up,12,254700.0,ib_break_down,255300.0,253700.0,12.03972,2.142187,10044.56,1.583236,11.130974,1.980497,9286.41,1.463735,1.0,10550.0,-5.555652,-0.988499,5,0.8315,2026-04-15,7.604501,1.353044,commodity_futures,SILVERM,15.209002,2.706087,251235.27,positional,SILVERM
SELL,0.75,-1.22,424.7143,1064.928571,424.7143,0.167639,,21.1667,,1270,253350.0,ib_break_down,ib_break,2026-04-15T15:40:00+00:00,255350.0,stop_loss,2026-04-16T03:45:00+00:00,-4.709048,-1.87806,-1.376084,155,neutral,0.4865,4.35116,1.735328,7267.0,254803.4,5,1,4.732593,1.887451,2.47225,0.985982,-1.904762,trend_down,49,253000.0,ib_break_down,254600.0,251200.0,-4.948597,-1.973597,-10508.7,-1.446085,-5.307921,-2.116903,-11271.75,-1.551087,1.0,-10000.0,0.824083,0.328661,5,-0.7894,2026-04-16,3.422065,1.364786,commodity_futures,SILVERM,6.84413,2.729573,250443.2,positional,SILVERM
BUY,0.75,0.514,112.2857,732.5,112.2857,0.044595,,10.1333,,608,251792.0,ib_break_up,ib_break,2026-04-17T04:38:00+00:00,251299.0,value_migration_reversal,2026-04-17T05:30:00+00:00,-4.390586,-0.673038,-0.391593,52,neutral,0.1293,7.988551,1.224573,6294.8,250533.04,5,1,4.390586,0.673038,0.409669,0.062799,-10.717399,trend_up,5,251300.0,ib_break_up,251600.0,251100.0,-5.286677,-0.8104,-2968.09,-0.471515,-6.630813,-1.016444,-3722.73,-0.591397,1.0,-2465.0,4.38168,0.671672,5,-0.1958,2026-04-17,11.212113,1.718717,commodity_futures,SILVERM,13.430027,2.058703,253300.0,positional,SILVERM
SELL,0.75,-0.336,147.6429,591.571429,147.6429,0.058949,,11.6667,,700,250457.0,ib_break_down,ib_break,2026-04-17T06:10:00+00:00,251750.0,stop_loss,2026-04-17T08:40:00+00:00,-8.757617,-2.185704,-1.032513,150,weak,0.359,6.07547,1.5163,6261.425,251709.285,5,1,8.757617,2.185704,6.813738,1.700555,-1.285288,trend_down,11,251400.0,ib_break_down,251700.0,251100.0,-9.437917,-2.355491,-6967.21,-1.112719,-10.458366,-2.610173,-7720.52,-1.233029,1.0,-6465.0,-6.387032,-1.594059,5,-0.5163,2026-04-17,8.48185,2.116879,commodity_futures,SILVERM,16.963701,4.233758,247952.43,positional,SILVERM
SELL,0.75,-0.55,167.4286,1187.571429,167.4286,0.066144,,10.05,,603,253126.0,ib_break_down,ib_break,2026-04-20T04:33:00+00:00,254600.0,stop_loss,2026-04-20T07:03:00+00:00,-8.803753,-1.241188,-1.164637,150,weak,0.0233,12.315698,1.736317,6328.15,254391.63,5,1,9.120306,1.285817,2.30546,0.325033,-3.818654,trend_down,5,253600.0,ib_break_down,254300.0,253200.0,-9.410251,-1.326695,-7877.73,-1.24487,-10.319999,-1.454955,-8639.32,-1.36522,1.0,-7370.0,-2.831058,-0.399134,5,-0.5823,2026-04-20,7.559222,1.06573,commodity_futures,SILVERM,15.118445,2.131459,250594.74,positional,SILVERM
BUY,0.75,0.937,246.0714,664.357143,246.0714,0.09635,,18.7167,,1123,255393.0,ib_break_up,ib_break,2026-04-20T13:13:00+00:00,253829.0,stop_loss,2026-04-20T14:52:00+00:00,-6.355879,-2.354155,-1.224779,99,strong,0.0761,8.379682,3.103752,6384.825,254116.035,5,1,7.180843,2.659714,2.893469,1.071713,-2.196629,trend_down,39,253400.0,ib_break_up,254200.0,253100.0,-6.76976,-2.507453,-8329.22,-1.304534,-7.390583,-2.7374,-9093.06,-1.424167,1.0,-7820.0,8.099275,2.999892,5,-0.6124,2026-04-20,5.189408,1.922106,commodity_futures,SILVERM,10.378817,3.844212,257946.93,positional,SILVERM
BUY,0.75,0.258,111.6429,608.857143,111.6429,0.044046,,11.1333,,668,253468.0,ib_break_up,ib_break,2026-04-21T05:38:00+00:00,252122.0,stop_loss,2026-04-21T13:06:00+00:00,-12.056297,-2.210699,-1.062067,448,neutral,0.3368,13.937295,2.555608,6336.7,252200.66,5,1,14.188094,2.601595,3.287267,0.602769,-3.667575,trend_up,9,252700.0,ib_break_up,253000.0,252300.0,-12.962024,-2.376778,-7235.59,-1.141855,-14.320615,-2.625895,-7993.98,-1.261536,1.0,-6730.0,6.879076,1.26138,5,-0.531,2026-04-21,11.351729,2.081506,commodity_futures,SILVERM,22.703459,4.163013,256002.68,positional,SILVERM
SELL,0.75,-0.405,371.6429,522.214286,371.6429,0.148146,,18.9667,,1138,250862.0,ib_break_down,ib_break,2026-04-21T13:28:00+00:00,252151.0,stop_loss,2026-04-21T13:40:00+00:00,-3.468383,-2.468335,-1.027657,12,weak,0.338,4.186815,2.97962,6271.55,252116.31,5,1,3.60023,2.562167,0.368633,0.262344,-9.40877,trend_down,40,252800.0,ib_break_down,253400.0,252500.0,-3.73908,-2.660982,-6948.01,-1.107862,-4.145126,-2.949951,-7702.53,-1.22817,1.0,-6445.0,-5.214683,-3.71112,5,-0.5138,2026-04-21,3.375041,2.401907,commodity_futures,SILVERM,6.750082,4.803813,248353.38,positional,SILVERM
BUY,0.75,1.509,184.3571,1116.642857,184.3571,0.073244,,10.8,,648,251703.0,ib_break_up,ib_break,2026-04-22T05:18:00+00:00,250300.0,stop_loss,2026-04-22T10:02:00+00:00,-7.61023,-1.256445,-1.114806,284,neutral,0.4873,7.870595,1.299431,6292.575,250444.485,5,1,7.61023,1.256445,3.509493,0.579415,-2.16847,trend_up,8,250500.0,ib_break_up,250900.0,250100.0,-8.154829,-1.346358,-7517.0,-1.194583,-8.971727,-1.481227,-8270.01,-1.314249,1.0,-7015.0,6.525379,1.077336,5,-0.5574,2026-04-22,6.826507,1.127052,commodity_futures,SILVERM,9.204961,1.519734,253400.0,positional,SILVERM
SELL,0.75,-1.342,211.5714,720.642857,211.5714,0.084861,,18.3167,,1099,249314.0,ib_break_down,ib_break,2026-04-22T12:49:00+00:00,250580.0,stop_loss,2026-04-22T13:44:00+00:00,-5.983796,-1.756765,-1.015587,55,weak,0.1592,6.858205,2.01348,6232.85,250560.57,5,1,6.725862,1.974626,2.78393,0.817326,-2.149406,trend_down,38,250500.0,ib_break_down,251800.0,250200.0,-6.456349,-1.8955,-6829.89,-1.09579,-7.165179,-2.103604,-7579.73,-1.216095,1.0,-6330.0,-5.605673,-1.645753,5,-0.5078,2026-04-22,5.891959,1.729803,commodity_futures,SILVERM,11.783918,3.459606,246820.86,positional,SILVERM
SELL,0.75,-0.55,204.2143,574.214286,204.2143,0.083797,,15.7,,942,243700.0,ib_break_down,ib_break,2026-04-23T10:12:00+00:00,245010.0,stop_loss,2026-04-23T11:54:00+00:00,-6.41483,-2.281378,-1.075092,102,weak,0.1422,13.289961,4.726459,6092.5,244918.5,5,1,6.41483,2.281378,9.56838,3.402911,-0.67042,trend_down,27,246100.0,ib_break_down,246700.0,245200.0,-6.893455,-2.451597,-7038.71,-1.155307,-7.611392,-2.706925,-7771.77,-1.27563,1.0,-6550.0,-11.75236,-4.179624,5,-0.5375,2026-04-23,5.966771,2.12203,commodity_futures,SILVERM,11.933542,4.24406,241263.0,positional,SILVERM
BUY,0.75,3.769,385.5714,1536.285714,385.5714,0.15222,,19.2,,1152,253299.0,ib_break_up,ib_break,2026-05-01T13:42:00+00:00,251417.0,stop_loss,2026-05-04T06:46:00+00:00,-4.881067,-1.225033,-1.012209,454,strong,0.0227,14.941461,3.749954,9296.5,251439.7,5,1,4.925158,1.236098,9.858096,2.474149,-0.495133,trend_up,9,250900.0,ib_break_up,253300.0,249900.0,-5.142869,-1.290739,-9914.72,-1.0665,-5.535571,-1.389298,-10671.79,-1.147936,1.0,-9410.0,6.221935,1.561558,5,-0.743,2026-05-04,4.822194,1.210257,commodity_futures,SILVERM,9.644388,2.420513,257017.6,positional,SILVERM
SELL,0.75,-0.296,147.1429,669.428571,147.1429,0.058506,,12.8167,,769,251499.0,ib_break_down,ib_break,2026-05-04T07:19:00+00:00,247098.0,trail_stop,2026-05-04T10:26:00+00:00,29.9097,6.574264,2.456875,187,weak,0.4338,16.589316,3.646394,8956.5,253290.3,5,1,1.739805,0.382416,44.113579,9.696329,0.678016,trend_down,16,252800.0,ib_break_down,253400.0,251500.0,29.231996,6.425302,21506.4,2.401206,28.215439,6.201859,20758.51,2.317703,1.0,22005.0,-8.841745,-1.943449,5,1.7499,2026-05-04,12.17388,2.675864,commodity_futures,SILVERM,24.34776,5.351729,247916.4,positional,SILVERM
BUY,0.75,0.269,150.2857,725.857143,150.2857,0.060608,,10.6833,,641,247962.0,ib_break_up,ib_break,2026-05-05T05:11:00+00:00,249263.0,trail_stop,2026-05-05T13:36:00+00:00,8.656845,1.792364,1.049354,505,neutral,0.1291,9.022815,1.868136,6199.05,246722.19,5,1,6.434411,1.332218,18.884032,3.90986,0.458421,trend_up,7,247100.0,ib_break_up,247600.0,246800.0,7.995139,1.65536,6007.77,0.969144,7.002579,1.449855,5261.94,0.84883,1.0,6505.0,5.735742,1.187562,5,0.5247,2026-05-05,8.249687,1.708063,commodity_futures,SILVERM,16.499374,3.416127,250441.62,positional,SILVERM
BUY,0.75,0.969,193.3571,530.928571,193.3571,0.075789,,13.4667,,808,255125.0,ib_break_up,ib_break,2026-05-06T07:58:00+00:00,256700.0,trail_stop,2026-05-06T11:43:00+00:00,8.14555,2.966501,1.170134,225,strong,0.039,20.531959,7.477465,6730.0,253779.0,5,1,4.670116,1.700794,15.903217,5.79174,0.512195,trend_up,18,254100.0,ib_break_up,254800.0,253700.0,7.616141,2.773697,7363.18,1.094082,6.822028,2.484491,6595.44,0.980006,1.0,7875.0,5.301072,1.93058,5,0.6173,2026-05-06,6.961213,2.535181,commodity_futures,SILVERM,13.922426,5.070362,257817.0,positional,SILVERM
BUY,0.75,0.76,434.6429,960.785714,434.6429,0.170215,,17.8667,,1072,255349.0,ib_break_up,ib_break,2026-05-06T12:22:00+00:00,260920.0,trail_stop,2026-05-07T08:50:00+00:00,12.817419,5.798379,3.548408,658,strong,0.0955,9.133935,4.132035,7850.0,253779.0,5,1,0.299096,0.135306,16.581428,7.501152,0.772999,trend_up,36,254100.0,ib_break_up,256500.0,253500.0,12.579859,5.690911,27338.73,3.482641,12.223518,5.529709,26564.33,3.383991,1.0,27855.0,2.873623,1.299978,5,2.1817,2026-05-07,3.612161,1.634079,commodity_futures,SILVERM,7.224321,3.268159,258489.0,positional,SILVERM
BUY,0.75,0.611,216.5,1266.142857,216.5,0.081809,,11.45,,687,264640.0,ib_break_up,ib_break,2026-05-08T05:57:00+00:00,263248.0,stop_loss,2026-05-08T07:16:00+00:00,-6.429561,-1.099402,-1.051995,79,strong,0.0615,10.512702,1.797585,6616.0,263316.8,5,1,6.429561,1.099402,3.048499,0.521268,-2.109091,trend_up,10,262700.0,ib_break_up,263900.0,262100.0,-6.917218,-1.182787,-7487.89,-1.131785,-7.648702,-1.307865,-8279.72,-1.251469,1.0,-6960.0,8.960739,1.532213,5,-0.526,2026-05-08,6.111778,1.045064,commodity_futures,SILVERM,12.223557,2.090127,267286.4,positional,SILVERM
SELL,0.75,-0.915,265.5714,824.642857,265.5714,0.100699,,11.3667,,682,263728.0,ib_break_down,ib_break,2026-05-11T05:52:00+00:00,265200.0,stop_loss,2026-05-11T06:48:00+00:00,-5.542766,-1.785015,-1.116302,56,neutral,0.0669,11.19473,3.605197,6593.2,265046.64,5,1,5.542766,1.785015,2.05971,0.663317,-2.691042,trend_down,10,264700.0,ib_break_down,265200.0,264000.0,-5.941098,-1.913296,-7888.93,-1.196525,-6.538596,-2.105716,-8682.32,-1.31686,1.0,-7360.0,-3.660033,-1.178692,5,-0.5582,2026-05-11,4.965294,1.599044,commodity_futures,SILVERM,9.930587,3.198087,261090.72,positional,SILVERM
BUY,0.75,4.209,237.5714,502.785714,237.5714,0.088904,,17.1833,,1031,267223.0,ib_break_up,ib_break,2026-05-11T11:41:00+00:00,271657.0,trail_stop,2026-05-11T12:40:00+00:00,18.663863,8.818866,3.318577,59,strong,0.1086,12.514133,5.913056,6680.575,265886.885,5,1,4.44077,2.098309,25.790141,12.186106,0.723682,trend_up,33,264800.0,ib_break_up,265300.0,264200.0,18.210205,8.604509,21631.12,3.237913,17.529719,8.282972,20822.8,3.116917,1.0,22170.0,10.199039,4.81915,5,1.6593,2026-05-11,5.624057,2.657424,commodity_futures,SILVERM,11.248113,5.314849,269895.23,positional,SILVERM
SELL,0.75,-1.082,445.2857,1265.571429,445.2857,0.158999,,11.5667,,694,280055.0,ib_break_down,ib_break,2026-05-12T06:04:00+00:00,277932.0,trail_stop,2026-05-12T07:11:00+00:00,4.767726,1.677503,1.511032,67,weak,0.0345,9.432147,3.318659,7025.0,281460.0,5,1,1.223933,0.430636,10.063202,3.540693,0.473778,trend_down,11,282800.0,ib_break_down,283600.0,281500.0,4.517106,1.589324,10057.01,1.431603,4.141176,1.457054,9220.03,1.31246,1.0,10615.0,-6.164582,-2.168981,5,0.7581,2026-05-12,3.155278,1.11017,commodity_futures,SILVERM,6.310555,2.220341,277245.0,positional,SILVERM
SELL,0.75,-2.844,465.2857,1787.0,465.2857,0.165413,,10.8167,,649,281287.0,ib_break_down,ib_break,2026-05-15T05:19:00+00:00,277149.0,trail_stop,2026-05-15T06:13:00+00:00,8.893461,2.315613,2.414517,54,weak,0.1084,9.018115,2.348069,8569.0,283000.8,5,1,1.70218,0.443201,13.432607,3.497482,0.66208,trend_down,8,284800.0,ib_break_down,285800.0,282900.0,8.65342,2.253113,20131.56,2.349348,8.29336,2.159363,19293.91,2.251594,1.0,20690.0,-7.5502,-1.965865,5,1.4711,2026-05-15,3.683328,0.959037,commodity_futures,SILVERM,7.366657,1.918075,277859.4,positional,SILVERM
SELL,0.75,-1.297,295.3571,1201.285714,295.3571,0.106736,,10.05,,603,276718.0,ib_break_down,ib_break,2026-05-19T04:33:00+00:00,278278.0,stop_loss,2026-05-19T05:00:00+00:00,-5.281742,-1.298609,-1.127502,27,neutral,0.16,9.287063,2.283387,6917.95,278101.59,5,1,5.281742,1.298609,0.23023,0.056606,-22.941154,trend_down,5,278000.0,ib_break_down,279600.0,277800.0,-5.657556,-1.391009,-8355.0,-1.207727,-6.221276,-1.529609,-9187.49,-1.328065,1.0,-7800.0,-4.340508,-1.06719,5,-0.5638,2026-05-19,4.684465,1.151758,commodity_futures,SILVERM,9.36893,2.303515,273950.82,positional,SILVERM
SELL,0.75,-0.421,267.7143,924.357143,267.7143,0.097559,,12.1167,,727,274414.0,ib_break_down,ib_break,2026-05-21T06:37:00+00:00,275916.0,stop_loss,2026-05-21T09:06:00+00:00,-5.610459,-1.624913,-1.094696,149,neutral,0.0664,7.933831,2.297813,6860.35,275786.07,5,1,5.815902,1.684414,3.600854,1.042887,-1.558091,trend_down,13,275700.0,ib_break_down,276300.0,274900.0,-6.021591,-1.743986,-8060.33,-1.174915,-6.638289,-1.922596,-8885.83,-1.295244,1.0,-7510.0,-4.803628,-1.391237,5,-0.5473,2026-05-21,5.125128,1.484351,commodity_futures,SILVERM,10.250256,2.968701,271669.86,positional,SILVERM
BUY,0.75,1.895,264.4286,1028.857143,264.4286,0.095561,,21.6333,,1298,276711.0,ib_break_up,ib_break,2026-05-21T16:08:00+00:00,275276.0,stop_loss,2026-05-22T14:16:00+00:00,-5.426796,-1.394751,-1.037183,758,neutral,0.0151,8.032414,2.064427,6917.775,275327.445,5,1,5.714208,1.46862,10.169097,2.61358,-0.533656,trend_up,51,274700.0,ib_break_up,275800.0,274000.0,-5.84429,-1.502052,-7726.99,-1.116976,-6.470531,-1.663004,-8554.97,-1.236665,1.0,-7175.0,7.605078,1.954596,5,-0.5186,2026-05-22,5.232244,1.344749,commodity_futures,SILVERM,10.464488,2.689499,279478.11,positional,SILVERM
SELL,0.75,-0.347,150.5,591.571429,150.5,0.054588,,10.3167,,619,275700.0,ib_break_down,ib_break,2026-05-26T04:49:00+00:00,276276.0,value_migration_reversal,2026-05-27T04:45:00+00:00,-3.827243,-0.973678,-0.417845,866,weak,0.1547,14.385382,3.659744,6892.5,277078.5,5,1,6.624585,1.685342,12.790698,3.254045,-0.299221,trend_down,6,277000.0,ib_break_down,277500.0,276000.0,-4.560765,-1.160291,-3431.98,-0.497929,-5.66105,-1.440212,-4259.94,-0.618054,1.0,-2880.0,-8.637874,-2.197537,5,-0.2089,2026-05-27,9.159468,2.330234,commodity_futures,SILVERM,18.318937,4.660468,272943.0,positional,SILVERM
SELL,0.75,-1.607,425.4286,686.357143,425.4286,0.155108,,11.1833,,671,274279.0,ib_break_down,ib_break,2026-05-27T05:41:00+00:00,272117.0,trail_stop,2026-05-27T06:56:00+00:00,5.081934,3.149964,1.576497,75,weak,0.3026,4.007723,2.484129,6856.975,275650.395,5,1,0.072868,0.045166,8.965077,5.556874,0.566859,trend_down,9,276100.0,ib_break_down,276600.0,275600.0,4.825065,2.990747,10263.6,1.496812,4.439763,2.751923,9444.01,1.377285,1.0,10810.0,-4.280389,-2.653138,5,0.7882,2026-05-27,3.223561,1.998078,commodity_futures,SILVERM,6.447122,3.996156,271536.21,positional,SILVERM
SELL,0.75,-0.947,223.0,775.642857,223.0,0.081974,,11.1667,,670,272037.0,ib_break_down,ib_break,2026-05-29T05:40:00+00:00,270543.0,trail_stop,2026-05-29T14:51:00+00:00,6.699552,1.926144,1.09838,551,weak,0.0352,8.026906,2.307763,6800.925,273397.185,5,1,5.215247,1.499401,14.829596,4.26356,0.451769,trend_down,9,273100.0,ib_break_down,273600.0,272700.0,6.212933,1.78624,6927.42,1.0186,5.483004,1.576383,6113.55,0.898929,1.0,7470.0,-4.766816,-1.370476,5,0.5492,2026-05-29,6.099484,1.753623,commodity_futures,SILVERM,12.198969,3.507246,269316.63,positional,SILVERM
SELL,0.75,-1.077,276.0,1311.5,276.0,0.10169,,21.2,,1272,271412.0,ib_break_down,ib_break,2026-05-29T15:42:00+00:00,272936.0,stop_loss,2026-06-01T09:19:00+00:00,-5.521739,-1.162028,-1.123016,487,weak,0.3844,6.485507,1.364849,6785.3,272769.06,5,1,5.753623,1.210827,5.184783,1.091117,-1.064989,trend_down,49,271800.0,ib_break_down,273000.0,270800.0,-5.916194,-1.24504,-8164.35,-1.203241,-6.507877,-1.369557,-8980.87,-1.323577,1.0,-7620.0,-1.405797,-0.295844,5,-0.5615,2026-06-01,4.916884,1.034739,commodity_futures,SILVERM,9.833768,2.069478,268697.88,positional,SILVERM
BUY,0.75,1.155,153.5714,733.857143,153.5714,0.056346,,15.6333,,938,272551.0,ib_break_up,ib_break,2026-06-01T10:08:00+00:00,271054.0,stop_loss,2026-06-01T12:20:00+00:00,-9.747909,-2.039907,-1.09851,132,strong,0.0844,15.432561,3.229511,6813.775,271188.245,5,1,9.75442,2.041269,1.295814,0.27117,-7.522614,trend_up,27,271700.0,ib_break_up,271900.0,270800.0,-10.45586,-2.188057,-8028.6,-1.17829,-11.517786,-2.410282,-8844.01,-1.297961,1.0,-7485.0,5.541396,1.159626,5,-0.5493,2026-06-01,8.873755,1.856976,commodity_futures,SILVERM,17.74751,3.713952,275276.51,positional,SILVERM
BUY,0.75,0.467,171.8571,749.357143,171.8571,0.063191,,10.0667,,604,271965.0,ib_break_up,ib_break,2026-06-02T04:34:00+00:00,274102.0,trail_stop,2026-06-02T05:52:00+00:00,12.43475,2.851778,1.571526,78,neutral,0.1607,9.560268,2.192546,6799.125,270605.175,5,1,1.472153,0.337623,21.587703,4.95091,0.576011,trend_up,5,270700.0,ib_break_up,271200.0,270000.0,11.79926,2.706035,10138.93,1.491211,10.846026,2.487421,9319.83,1.37074,1.0,10685.0,7.360767,1.688114,5,0.7858,2026-06-02,7.912533,1.814655,commodity_futures,SILVERM,15.825066,3.629311,274684.65,positional,SILVERM
SELL,0.85,-0.938,114.2143,780.5,114.2143,0.042256,,10.0333,,602,270289.0,open_drive_down_below_pval,open_drive,2026-06-03T04:32:00+00:00,264486.0,trail_stop,2026-06-05T06:49:00+00:00,50.807999,7.434978,2.511034,1877,weak,0.026,14.148841,2.070468,11555.0,272600.0,5,1,16.293932,2.384369,73.782355,10.796925,0.68862,trend_down,5,270600.0,open_drive_down_below_pval,271500.0,270500.0,49.871557,7.297944,28480.22,2.464753,48.466895,7.092393,27678.06,2.395332,1.0,29015.0,-2.722952,-0.398463,5,2.147,2026-06-05,20.233894,2.960922,commodity_futures,SILVERM,40.467787,5.921845,265667.0,positional,SILVERM
SELL,0.75,-2.653,393.7857,716.857143,393.7857,0.150128,,18.45,,1107,262300.0,ib_break_down,ib_break,2026-06-05T12:57:00+00:00,256265.0,trail_stop,2026-06-05T14:51:00+00:00,15.325595,8.418693,3.45311,114,weak,0.0991,11.120262,6.108609,8738.5,264047.7,5,1,0.55614,0.3055,20.996192,11.533679,0.729923,trend_down,38,264500.0,ib_break_down,265800.0,264000.0,15.06222,8.274015,29656.44,3.393767,14.667159,8.056999,28878.59,3.304753,1.0,30175.0,-5.586795,-3.068952,5,2.3008,2026-06-05,4.438201,2.438003,commodity_futures,SILVERM,8.876402,4.876006,258804.6,positional,SILVERM
SELL,0.75,-0.722,324.6429,1500.357143,324.6429,0.131082,,11.0167,,661,247664.0,ib_break_down,ib_break,2026-06-08T05:31:00+00:00,246340.0,trail_stop,2026-06-08T05:40:00+00:00,4.078327,0.882457,1.069191,9,weak,0.1253,8.258305,1.786908,6191.6,248902.32,5,1,0.061606,0.01333,9.130032,1.97553,0.446694,trend_down,9,248900.0,ib_break_down,249900.0,248400.0,3.77399,0.816605,6126.0,0.989404,3.317485,0.717828,5384.99,0.869725,1.0,6620.0,-3.80726,-0.823804,5,0.5346,2026-06-08,3.814407,0.82535,commodity_futures,SILVERM,7.628813,1.6507,245187.36,positional,SILVERM
SELL,0.75,-0.266,284.1429,1654.357143,284.1429,0.114812,,12.1,,726,247486.0,ib_break_down,ib_break,2026-06-08T06:36:00+00:00,248851.0,stop_loss,2026-06-08T07:25:00+00:00,-4.803921,-0.825094,-1.035424,49,weak,0.1917,9.435393,1.620569,6591.5,248804.3,5,1,5.162895,0.886749,2.062343,0.354216,-2.329351,trend_down,13,248800.0,ib_break_down,250400.0,247500.0,-5.153278,-0.885098,-7321.34,-1.110724,-5.677314,-0.975103,-8065.84,-1.223673,1.0,-6825.0,-4.624434,-0.794266,5,-0.5515,2026-06-08,4.639567,0.796865,commodity_futures,SILVERM,9.279134,1.593731,244849.4,positional,SILVERM
BUY,0.75,2.295,495.1429,889.285714,495.1429,0.197199,,16.8333,,1010,251088.0,ib_break_up,ib_break,2026-06-08T11:20:00+00:00,249801.0,stop_loss,2026-06-08T14:05:00+00:00,-2.59925,-1.447229,-1.025139,165,strong,0.1518,5.414598,3.014779,6277.2,249832.56,5,1,2.932487,1.632771,4.66532,2.59759,-0.557143,trend_up,32,247500.0,ib_break_up,249300.0,246800.0,-2.801571,-1.559879,-6935.89,-1.104934,-3.105052,-1.728853,-7687.22,-1.224626,1.0,-6435.0,7.246393,4.034699,5,-0.5126,2026-06-08,2.53551,1.41174,commodity_futures,SILVERM,5.071021,2.82348,253598.88,positional,SILVERM
BUY,0.75,0.461,245.4286,827.571429,245.4286,0.097516,,11.1667,,670,251680.0,ib_break_up,ib_break,2026-06-09T05:40:00+00:00,250216.0,stop_loss,2026-06-09T14:15:00+00:00,-5.965075,-1.769032,-1.163382,515,neutral,0.0244,13.209544,3.917487,6292.0,250421.6,5,1,6.115832,1.813741,8.189755,2.428793,-0.728358,trend_up,9,250500.0,ib_break_up,251300.0,249900.0,-6.374071,-1.890325,-7821.9,-1.243149,-6.987564,-2.072266,-8574.74,-1.3628,1.0,-7320.0,4.807916,1.425859,5,-0.5817,2026-06-09,5.127357,1.520594,commodity_futures,SILVERM,10.254714,3.041188,254196.8,positional,SILVERM
SELL,0.75,-0.538,308.0,1316.0,308.0,0.129148,,10.25,,615,238486.0,ib_break_down,ib_break,2026-06-10T04:45:00+00:00,239886.0,stop_loss,2026-06-10T05:06:00+00:00,-4.545455,-1.06383,-1.174073,21,weak,0.2804,6.668831,1.56079,5962.15,239678.43,5,1,4.545455,1.06383,0.035714,0.008359,-127.273758,trend_down,6,240300.0,ib_break_down,241100.0,239300.0,-4.856086,-1.136531,-7478.37,-1.254308,-5.322032,-1.245582,-8195.93,-1.37466,1.0,-7000.0,-5.88961,-1.378419,5,-0.587,2026-06-10,3.871526,0.906102,commodity_futures,SILVERM,7.743052,1.812204,236101.14,positional,SILVERM
BUY,0.75,0.902,288.8571,1243.714286,288.8571,0.119777,,11.4667,,688,241163.0,ib_break_up,ib_break,2026-06-10T05:58:00+00:00,240216.0,value_migration_reversal,2026-06-10T07:13:00+00:00,-3.278438,-0.761429,-0.785361,75,strong,0.0229,7.110782,1.651505,6029.075,239957.185,5,1,3.333828,0.774294,4.02275,0.934298,-0.814974,trend_up,10,239200.0,ib_break_up,240500.0,238800.0,-3.611737,-0.838839,-5216.38,-0.865204,-4.111685,-0.954954,-5938.45,-0.984968,1.0,-4735.0,6.795748,1.578337,5,-0.3927,2026-06-10,4.174434,0.969527,commodity_futures,SILVERM,8.348869,1.939055,243574.63,positional,SILVERM
BUY,0.75,1.877,384.3571,1312.357143,384.3571,0.159279,,19.1333,,1148,241311.0,ib_break_up,ib_break,2026-06-10T13:38:00+00:00,239900.0,stop_loss,2026-06-10T14:56:00+00:00,-3.671065,-1.075165,-1.169445,78,strong,0.0949,5.343989,1.565123,6032.775,240104.445,5,1,4.115964,1.205465,6.098495,1.786099,-0.601962,trend_up,41,239200.0,ib_break_up,240600.0,238500.0,-3.921463,-1.1485,-7536.21,-1.249211,-4.29706,-1.258503,-8258.03,-1.368861,1.0,-7055.0,5.492288,1.608556,5,-0.5847,2026-06-10,3.139151,0.91938,commodity_futures,SILVERM,6.278302,1.83876,243724.11,positional,SILVERM
