bars_to_max,chosen_variant_key,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,rsi_filter,series_id,spot_at_series_start,strike,symbol,timeframe,train_consistency_score,underlying,walkforward_group,walkforward_window
19,series|5m|macd_only|target_30pct,1.157668,747.45,59.2382,2025-10-07T12:10:00+05:30,672.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,192,960,878.0,17.4661,CE,-10.0943,macd_only,SENSEX|weekly|2025-10-09,81517.12,81500.0,SENSEX 81500 CE 09 OCT 25,5m,69.981352,SENSEX,weekly_series,35
188,series|5m|macd_only|target_30pct,0.343669,455.05,53.2589,2025-09-25T14:05:00+05:30,591.565,target_30pct_hit,target_30pct,2025-09-26 09:15:00+05:30,2025-10-09,False,weekly,18,90,1230.35,170.3769,PE,30.0,macd_only,SENSEX|weekly|2025-10-09,81517.12,81500.0,SENSEX 81500 PE 09 OCT 25,5m,69.981352,SENSEX,weekly_series,35
65,series|5m|macd_only|target_30pct,0.572795,1002.25,67.571,2025-09-29T11:40:00+05:30,0.15,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,578,2890,1230.35,22.7588,PE,-99.985,macd_only,SENSEX|weekly|2025-10-09,81517.12,81500.0,SENSEX 81500 PE 09 OCT 25,5m,69.981352,SENSEX,weekly_series,35
686,series|5m|macd_only|target_30pct,4.602268,806.5,67.2438,2025-10-03T14:40:00+05:30,1048.45,target_30pct_hit,target_30pct,2025-10-06 11:15:00+05:30,2025-10-16,False,weekly,35,175,2565.15,218.0595,CE,30.0,macd_only,SENSEX|weekly|2025-10-16,80874.82,80900.0,SENSEX 80900 CE 16 OCT 25,5m,69.678906,SENSEX,weekly_series,36
502,series|5m|macd_only|target_30pct,0.320666,1474.15,52.5281,2025-10-08T11:10:00+05:30,1916.395,target_30pct_hit,target_30pct,2025-10-16 09:15:00+05:30,2025-10-16,False,weekly,428,2140,2565.15,74.0088,CE,30.0,macd_only,SENSEX|weekly|2025-10-16,80874.82,80900.0,SENSEX 80900 CE 16 OCT 25,5m,69.678906,SENSEX,weekly_series,36
83,series|5m|macd_only|target_30pct,0.233659,125.3,60.1728,2025-10-07T11:50:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-16 15:30:00+05:30,2025-10-16,False,weekly,576,2880,150.0,19.7127,PE,-99.9601,macd_only,SENSEX|weekly|2025-10-16,80874.82,80900.0,SENSEX 80900 PE 16 OCT 25,5m,69.678906,SENSEX,weekly_series,36
567,series|5m|macd_only|target_30pct,1.152581,890.0,64.5239,2025-10-09T15:10:00+05:30,1157.0,target_30pct_hit,target_30pct,2025-10-10 09:50:00+05:30,2025-10-23,False,weekly,12,60,3492.7,292.4382,CE,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,81800.0,SENSEX 81800 CE 23 OCT 25,5m,69.719981,SENSEX,weekly_series,37
425,series|5m|macd_only|target_30pct,2.726938,955.0,68.4581,2025-10-13T14:25:00+05:30,1241.5,target_30pct_hit,target_30pct,2025-10-15 13:40:00+05:30,2025-10-23,False,weekly,142,710,3492.7,265.7277,CE,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,81800.0,SENSEX 81800 CE 23 OCT 25,5m,69.719981,SENSEX,weekly_series,37
261,series|5m|macd_only|target_30pct,1.716631,1177.5,57.5542,2025-10-15T15:30:00+05:30,1530.75,target_30pct_hit,target_30pct,2025-10-16 12:30:00+05:30,2025-10-23,False,weekly,40,200,3492.7,196.62,CE,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,81800.0,SENSEX 81800 CE 23 OCT 25,5m,69.719981,SENSEX,weekly_series,37
113,series|5m|macd_only|target_30pct,42.762389,2850.0,96.2076,2025-10-20T09:25:00+05:30,2755.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-23 15:30:00+05:30,2025-10-23,False,weekly,147,735,3492.7,22.5509,CE,-3.3333,macd_only,SENSEX|weekly|2025-10-23,81787.82,81800.0,SENSEX 81800 CE 23 OCT 25,5m,69.719981,SENSEX,weekly_series,37
122,series|5m|macd_only|target_30pct,8.248066,305.0,85.7112,2025-10-13T09:20:00+05:30,396.5,target_30pct_hit,target_30pct,2025-10-14 12:10:00+05:30,2025-10-23,False,weekly,110,550,469.45,53.918,PE,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,81800.0,SENSEX 81800 PE 23 OCT 25,5m,69.719981,SENSEX,weekly_series,37
8,series|5m|macd_only|target_30pct,0.696315,56.4,64.3559,2025-10-17T12:55:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-23 15:30:00+05:30,2025-10-23,False,weekly,196,980,70.55,25.0887,PE,-99.9113,macd_only,SENSEX|weekly|2025-10-23,81787.82,81800.0,SENSEX 81800 PE 23 OCT 25,5m,69.719981,SENSEX,weekly_series,37
7,series|5m|macd_only|target_30pct,0.717199,1015.1,64.5702,2025-10-23T12:00:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,726,3630,1047.55,3.1967,CE,-99.9951,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 CE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
704,series|5m|macd_only|target_30pct,3.746212,557.1,64.9542,2025-10-23T13:35:00+05:30,724.23,target_30pct_hit,target_30pct,2025-10-23 15:15:00+05:30,2025-11-06,False,weekly,20,100,1730.9,210.6983,PE,30.0,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 PE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
637,series|5m|macd_only|target_30pct,0.145023,855.1,54.3637,2025-10-24T12:50:00+05:30,1111.63,target_30pct_hit,target_30pct,2025-10-24 13:45:00+05:30,2025-11-06,False,weekly,11,55,1730.9,102.4208,PE,30.0,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 PE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
553,series|5m|macd_only|target_30pct,3.084165,662.8,62.2494,2025-10-27T13:30:00+05:30,861.64,target_30pct_hit,target_30pct,2025-10-28 10:55:00+05:30,2025-11-06,False,weekly,45,225,1730.9,161.1497,PE,30.0,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 PE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
469,series|5m|macd_only|target_30pct,2.773689,815.4,57.8884,2025-10-28T14:10:00+05:30,1060.02,target_30pct_hit,target_30pct,2025-11-03 09:15:00+05:30,2025-11-06,False,weekly,245,1225,1730.9,112.2762,PE,30.0,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 PE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
194,series|5m|macd_only|target_30pct,2.891372,1086.25,59.5802,2025-11-03T11:45:00+05:30,1412.125,target_30pct_hit,target_30pct,2025-11-04 14:15:00+05:30,2025-11-06,False,weekly,106,530,1730.9,59.3464,PE,30.0,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 PE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
66,series|5m|macd_only|target_30pct,0.70455,1410.0,53.0938,2025-11-06T09:45:00+05:30,1687.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,69,345,1730.9,22.7589,PE,19.6454,macd_only,SENSEX|weekly|2025-11-06,84959.71,85000.0,SENSEX 85000 PE 06 NOV 25,5m,70.344072,SENSEX,weekly_series,38
0,series|5m|macd_only|target_30pct,3.162051,769.35,59.9553,2025-10-31T09:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-13 15:30:00+05:30,2025-11-13,False,weekly,676,3380,801.0,4.1139,CE,-99.9935,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 CE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
346,series|5m|macd_only|target_30pct,0.659976,731.4,73.4195,2025-10-30T12:20:00+05:30,950.82,target_30pct_hit,target_30pct,2025-11-03 09:15:00+05:30,2025-11-13,False,weekly,115,575,2025.0,176.8663,PE,30.0,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 PE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
199,series|5m|macd_only|target_30pct,3.346844,1032.95,59.7124,2025-11-03T11:55:00+05:30,1342.835,target_30pct_hit,target_30pct,2025-11-06 11:25:00+05:30,2025-11-13,False,weekly,145,725,2025.0,96.0405,PE,30.0,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 PE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
22,series|5m|macd_only|target_30pct,5.281616,1380.1,68.3655,2025-11-06T14:05:00+05:30,1794.13,target_30pct_hit,target_30pct,2025-11-07 09:20:00+05:30,2025-11-13,False,weekly,19,95,2025.0,46.7285,PE,30.0,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 PE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
38,series|5m|macd_only|target_30pct,1.588707,1150.0,55.8687,2025-11-10T13:55:00+05:30,1495.0,target_30pct_hit,target_30pct,2025-11-11 10:30:00+05:30,2025-11-13,False,weekly,35,175,1589.0,38.1739,PE,30.0,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 PE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
4,series|5m|macd_only|target_30pct,1.555668,366.0,57.1018,2025-11-12T15:25:00+05:30,475.8,target_30pct_hit,target_30pct,2025-11-13 09:15:00+05:30,2025-11-13,False,weekly,2,10,547.9,49.6995,PE,30.0,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 PE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
11,series|5m|macd_only|target_30pct,10.515842,314.8,72.3737,2025-11-13T14:10:00+05:30,320.7,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-13 15:30:00+05:30,2025-11-13,False,weekly,16,80,393.3,24.9365,PE,1.8742,macd_only,SENSEX|weekly|2025-11-13,84782.47,84800.0,SENSEX 84800 PE 13 NOV 25,5m,72.020237,SENSEX,weekly_series,39
763,series|5m|macd_only|target_30pct,2.2327,807.0,64.0856,2025-11-06T13:05:00+05:30,1049.1,target_30pct_hit,target_30pct,2025-11-12 09:15:00+05:30,2025-11-20,False,weekly,258,1290,2036.25,152.3234,CE,30.0,macd_only,SENSEX|weekly|2025-11-20,83733.23,83700.0,SENSEX 83700 CE 20 NOV 25,5m,73.52863,SENSEX,weekly_series,40
413,series|5m|macd_only|target_30pct,1.551087,1232.6,62.7568,2025-11-13T10:40:00+05:30,1602.38,target_30pct_hit,target_30pct,2025-11-20 09:30:00+05:30,2025-11-20,False,weekly,363,1815,2036.25,65.1996,CE,30.0,macd_only,SENSEX|weekly|2025-11-20,83733.23,83700.0,SENSEX 83700 CE 20 NOV 25,5m,73.52863,SENSEX,weekly_series,40
20,series|5m|macd_only|target_30pct,0.963799,740.0,65.6197,2025-11-06T14:00:00+05:30,962.0,target_30pct_hit,target_30pct,2025-11-07 09:20:00+05:30,2025-11-20,False,weekly,19,95,1118.95,51.2095,PE,30.0,macd_only,SENSEX|weekly|2025-11-20,83733.23,83700.0,SENSEX 83700 PE 20 NOV 25,5m,73.52863,SENSEX,weekly_series,40
23,series|5m|macd_only|target_30pct,0.038617,533.8,52.7598,2025-11-10T15:05:00+05:30,693.94,target_30pct_hit,target_30pct,2025-11-11 09:25:00+05:30,2025-11-20,False,weekly,8,40,805.1,50.8243,PE,30.0,macd_only,SENSEX|weekly|2025-11-20,83733.23,83700.0,SENSEX 83700 PE 20 NOV 25,5m,73.52863,SENSEX,weekly_series,40
94,series|5m|macd_only|target_30pct,1.980277,224.55,70.7853,2025-11-13T09:15:00+05:30,291.915,target_30pct_hit,target_30pct,2025-11-14 09:15:00+05:30,2025-11-20,False,weekly,76,380,330.5,47.1833,PE,30.0,macd_only,SENSEX|weekly|2025-11-20,83733.23,83700.0,SENSEX 83700 PE 20 NOV 25,5m,73.52863,SENSEX,weekly_series,40
2,series|5m|macd_only|target_30pct,3.838189,286.2,66.7013,2025-11-14T13:45:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-20 15:30:00+05:30,2025-11-20,False,weekly,325,1625,297.65,4.0007,PE,-99.9825,macd_only,SENSEX|weekly|2025-11-20,83733.23,83700.0,SENSEX 83700 PE 20 NOV 25,5m,73.52863,SENSEX,weekly_series,40
286,series|5m|macd_only|target_30pct,5.04212,983.0,65.7706,2025-11-21T12:25:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-04 15:30:00+05:30,2025-12-04,False,weekly,721,3605,1039.4,5.7375,CE,-99.9949,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 CE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
221,series|5m|macd_only|target_30pct,0.799787,547.55,67.0602,2025-11-21T09:20:00+05:30,711.815,target_30pct_hit,target_30pct,2025-11-24 15:30:00+05:30,2025-12-04,False,weekly,150,750,869.75,58.8439,PE,30.0,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 PE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
52,series|5m|macd_only|target_30pct,0.448024,646.05,51.7536,2025-11-25T10:45:00+05:30,839.865,target_30pct_hit,target_30pct,2025-11-25 15:05:00+05:30,2025-12-04,False,weekly,52,260,869.75,34.6258,PE,30.0,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 PE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
290,series|5m|macd_only|target_30pct,0.872792,260.15,55.0795,2025-11-27T12:35:00+05:30,338.195,target_30pct_hit,target_30pct,2025-11-27 13:25:00+05:30,2025-12-04,False,weekly,10,50,530.0,103.7286,PE,30.0,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 PE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
210,series|5m|macd_only|target_30pct,0.439482,200.4,54.1177,2025-11-28T12:55:00+05:30,260.52,target_30pct_hit,target_30pct,2025-12-02 09:45:00+05:30,2025-12-04,False,weekly,114,570,530.0,164.4711,PE,30.0,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 PE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
23,series|5m|macd_only|target_30pct,6.736581,388.05,66.6434,2025-12-03T09:30:00+05:30,504.465,target_30pct_hit,target_30pct,2025-12-03 10:05:00+05:30,2025-12-04,False,weekly,7,35,530.0,36.5803,PE,30.0,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 PE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
11,series|5m|macd_only|target_30pct,1.453166,450.7,55.4369,2025-12-03T12:55:00+05:30,34.15,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-04 15:30:00+05:30,2025-12-04,False,weekly,107,535,504.2,11.8704,PE,-92.4229,macd_only,SENSEX|weekly|2025-12-04,85375.28,85300.0,SENSEX 85300 PE 04 DEC 25,5m,74.715336,SENSEX,weekly_series,41
79,series|5m|macd_only|target_30pct,2.802638,927.3,56.4587,2025-11-28T09:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-11 15:30:00+05:30,2025-12-11,False,weekly,756,3780,1016.65,9.6355,CE,-99.9946,macd_only,SENSEX|weekly|2025-12-11,85715.76,85600.0,SENSEX 85600 CE 11 DEC 25,5m,75.130279,SENSEX,weekly_series,42
733,series|5m|macd_only|target_30pct,0.853376,503.65,61.2224,2025-11-27T11:55:00+05:30,654.745,target_30pct_hit,target_30pct,2025-12-02 14:40:00+05:30,2025-12-11,False,weekly,261,1305,1424.35,182.8055,PE,30.0,macd_only,SENSEX|weekly|2025-12-11,85715.76,85600.0,SENSEX 85600 PE 11 DEC 25,5m,75.130279,SENSEX,weekly_series,42
460,series|5m|macd_only|target_30pct,1.237178,646.2,55.4959,2025-12-03T09:20:00+05:30,840.06,target_30pct_hit,target_30pct,2025-12-03 10:05:00+05:30,2025-12-11,False,weekly,9,45,1424.35,120.4194,PE,30.0,macd_only,SENSEX|weekly|2025-12-11,85715.76,85600.0,SENSEX 85600 PE 11 DEC 25,5m,75.130279,SENSEX,weekly_series,42
416,series|5m|macd_only|target_30pct,1.237169,815.0,57.1569,2025-12-03T13:00:00+05:30,1059.5,target_30pct_hit,target_30pct,2025-12-09 09:40:00+05:30,2025-12-11,False,weekly,264,1320,1424.35,74.7669,PE,30.0,macd_only,SENSEX|weekly|2025-12-11,85715.76,85600.0,SENSEX 85600 PE 11 DEC 25,5m,75.130279,SENSEX,weekly_series,42
95,series|5m|macd_only|target_30pct,6.606093,915.0,65.1893,2025-12-09T14:25:00+05:30,1189.5,target_30pct_hit,target_30pct,2025-12-10 14:10:00+05:30,2025-12-11,False,weekly,73,365,1424.35,55.6667,PE,30.0,macd_only,SENSEX|weekly|2025-12-11,85715.76,85600.0,SENSEX 85600 PE 11 DEC 25,5m,75.130279,SENSEX,weekly_series,42
51,series|5m|macd_only|target_30pct,5.852464,973.7,63.9436,2025-12-04T15:00:00+05:30,1265.81,target_30pct_hit,target_30pct,2025-12-05 12:35:00+05:30,2025-12-18,False,weekly,47,235,1306.85,34.2149,CE,30.0,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 CE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
1,series|5m|macd_only|target_30pct,0.779211,1213.4,55.4057,2025-12-05T15:20:00+05:30,0.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-18 15:30:00+05:30,2025-12-18,False,weekly,685,3425,1225.0,0.956,CE,-99.9918,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 CE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
348,series|5m|macd_only|target_30pct,1.399072,447.05,58.6122,2025-12-04T12:25:00+05:30,581.165,target_30pct_hit,target_30pct,2025-12-09 09:15:00+05:30,2025-12-18,False,weekly,190,950,905.0,102.4382,PE,30.0,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 PE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
96,series|5m|macd_only|target_30pct,3.523046,588.6,64.5971,2025-12-09T14:25:00+05:30,765.18,target_30pct_hit,target_30pct,2025-12-10 14:10:00+05:30,2025-12-18,False,weekly,73,365,905.0,53.7547,PE,30.0,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 PE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
235,series|5m|macd_only|target_30pct,0.939188,318.0,69.577,2025-12-15T09:15:00+05:30,413.4,target_30pct_hit,target_30pct,2025-12-15 09:45:00+05:30,2025-12-18,False,weekly,6,30,730.9,129.8428,PE,30.0,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 PE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
159,series|5m|macd_only|target_30pct,5.552755,324.4,76.6797,2025-12-16T09:15:00+05:30,421.72,target_30pct_hit,target_30pct,2025-12-16 10:05:00+05:30,2025-12-18,False,weekly,10,50,730.9,125.3083,PE,30.0,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 PE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
96,series|5m|macd_only|target_30pct,1.46917,393.3,56.3988,2025-12-16T14:30:00+05:30,511.29,target_30pct_hit,target_30pct,2025-12-17 12:05:00+05:30,2025-12-18,False,weekly,47,235,730.9,85.8378,PE,30.0,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 PE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
6,series|5m|macd_only|target_30pct,4.224892,589.85,62.7189,2025-12-18T09:20:00+05:30,518.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-18 15:30:00+05:30,2025-12-18,False,weekly,74,370,730.9,23.9129,PE,-12.1811,macd_only,SENSEX|weekly|2025-12-18,85010.36,85000.0,SENSEX 85000 PE 18 DEC 25,5m,75.874816,SENSEX,weekly_series,43
209,series|5m|macd_only|target_30pct,6.955889,1348.6,74.3943,2025-12-19T09:25:00+05:30,1753.18,target_30pct_hit,target_30pct,2025-12-22 14:45:00+05:30,2026-01-01,False,weekly,139,695,1848.5,37.0681,CE,30.0,macd_only,SENSEX|weekly|2026-01-01,84445.59,84000.0,SENSEX 84000 CE 01 JAN 26,5m,77.0225,SENSEX,weekly_series,44
50,series|5m|macd_only|target_30pct,1.195404,1742.65,59.0067,2025-12-23T10:10:00+05:30,1188.0,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-01 15:30:00+05:30,2026-01-01,False,weekly,520,2600,1848.5,6.0741,CE,-31.828,macd_only,SENSEX|weekly|2026-01-01,84445.59,84000.0,SENSEX 84000 CE 01 JAN 26,5m,77.0225,SENSEX,weekly_series,44
15,series|5m|macd_only|target_30pct,2.388021,297.25,64.8253,2025-12-18T14:15:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-01 15:30:00+05:30,2026-01-01,False,weekly,699,3495,325.5,9.5038,PE,-99.9832,macd_only,SENSEX|weekly|2026-01-01,84445.59,84000.0,SENSEX 84000 PE 01 JAN 26,5m,77.0225,SENSEX,weekly_series,44
380,series|5m|macd_only|target_30pct,1.212588,516.9,62.9843,2025-12-29T09:15:00+05:30,671.97,target_30pct_hit,target_30pct,2026-01-02 15:30:00+05:30,2026-01-08,False,weekly,379,1895,805.45,55.8232,CE,30.0,macd_only,SENSEX|weekly|2026-01-08,85280.45,85300.0,SENSEX 85300 CE 08 JAN 26,5m,76.23783,SENSEX,weekly_series,45
2,series|5m|macd_only|target_30pct,7.396706,685.5,61.1392,2026-01-05T10:20:00+05:30,0.2,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-08 15:30:00+05:30,2026-01-08,False,weekly,290,1450,739.25,7.841,CE,-99.9708,macd_only,SENSEX|weekly|2026-01-08,85280.45,85300.0,SENSEX 85300 CE 08 JAN 26,5m,76.23783,SENSEX,weekly_series,45
665,series|5m|macd_only|target_30pct,1.576663,511.55,58.9962,2025-12-29T10:20:00+05:30,665.015,target_30pct_hit,target_30pct,2025-12-29 13:40:00+05:30,2026-01-08,False,weekly,40,200,1163.45,127.4362,PE,30.0,macd_only,SENSEX|weekly|2026-01-08,85280.45,85300.0,SENSEX 85300 PE 08 JAN 26,5m,76.23783,SENSEX,weekly_series,45
601,series|5m|macd_only|target_30pct,7.769888,745.05,69.4155,2025-12-30T09:20:00+05:30,968.565,target_30pct_hit,target_30pct,2026-01-08 12:05:00+05:30,2026-01-08,False,weekly,565,2825,1163.45,56.1573,PE,30.0,macd_only,SENSEX|weekly|2026-01-08,85280.45,85300.0,SENSEX 85300 PE 08 JAN 26,5m,76.23783,SENSEX,weekly_series,45
72,series|5m|macd_only|target_30pct,0.656341,950.45,73.7357,2026-01-02T09:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-14 15:30:00+05:30,2026-01-14,False,weekly,678,3390,1232.7,29.6965,CE,-99.9947,macd_only,SENSEX|weekly|2026-01-14,84869.83,84900.0,SENSEX 84900 CE 14 JAN 26,5m,76.578603,SENSEX,weekly_series,46
532,series|5m|macd_only|target_30pct,0.675541,302.8,59.8401,2026-01-01T12:15:00+05:30,393.64,target_30pct_hit,target_30pct,2026-01-08 10:20:00+05:30,2026-01-14,False,weekly,356,1780,1949.25,543.7417,PE,30.0,macd_only,SENSEX|weekly|2026-01-14,84869.83,84900.0,SENSEX 84900 PE 14 JAN 26,5m,76.578603,SENSEX,weekly_series,46
121,series|5m|macd_only|target_30pct,0.100015,623.5,52.4787,2026-01-08T14:55:00+05:30,810.55,target_30pct_hit,target_30pct,2026-01-09 09:35:00+05:30,2026-01-14,False,weekly,12,60,1949.25,212.6303,PE,30.0,macd_only,SENSEX|weekly|2026-01-14,84869.83,84900.0,SENSEX 84900 PE 14 JAN 26,5m,76.578603,SENSEX,weekly_series,46
129,series|5m|macd_only|target_30pct,4.478141,1258.85,59.8364,2026-01-13T10:00:00+05:30,1518.25,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-14 15:30:00+05:30,2026-01-14,False,weekly,142,710,1625.1,29.094,PE,20.6061,macd_only,SENSEX|weekly|2026-01-14,84869.83,84900.0,SENSEX 84900 PE 14 JAN 26,5m,76.578603,SENSEX,weekly_series,46
77,series|5m|macd_only|target_30pct,1.629382,270.25,66.1025,2026-01-09T15:30:00+05:30,351.325,target_30pct_hit,target_30pct,2026-01-13 09:20:00+05:30,2026-01-22,False,weekly,77,385,365.0,35.0601,CE,30.0,macd_only,SENSEX|weekly|2026-01-22,84842.83,84800.0,SENSEX 84800 CE 22 JAN 26,5m,76.871003,SENSEX,weekly_series,47
0,series|5m|macd_only|target_30pct,0.216262,292.4,54.4039,2026-01-13T11:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-22 15:30:00+05:30,2026-01-22,False,weekly,502,2510,296.05,1.2483,CE,-99.9829,macd_only,SENSEX|weekly|2026-01-22,84842.83,84800.0,SENSEX 84800 CE 22 JAN 26,5m,76.871003,SENSEX,weekly_series,47
390,series|5m|macd_only|target_30pct,8.672455,1240.05,61.6474,2026-01-13T10:00:00+05:30,1612.065,target_30pct_hit,target_30pct,2026-01-19 09:30:00+05:30,2026-01-22,False,weekly,221,1105,3351.45,170.2673,PE,30.0,macd_only,SENSEX|weekly|2026-01-22,84842.83,84800.0,SENSEX 84800 PE 22 JAN 26,5m,76.871003,SENSEX,weekly_series,47
96,series|5m|macd_only|target_30pct,7.249858,1661.45,64.349,2026-01-20T09:20:00+05:30,2159.885,target_30pct_hit,target_30pct,2026-01-20 15:05:00+05:30,2026-01-22,False,weekly,69,345,3351.45,101.7184,PE,30.0,macd_only,SENSEX|weekly|2026-01-22,84842.83,84800.0,SENSEX 84800 PE 22 JAN 26,5m,76.871003,SENSEX,weekly_series,47
9,series|5m|macd_only|target_30pct,2.991964,2800.0,66.7605,2026-01-21T14:40:00+05:30,2478.7,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-22 15:30:00+05:30,2026-01-22,False,weekly,86,430,2920.0,4.2857,PE,-11.475,macd_only,SENSEX|weekly|2026-01-22,84842.83,84800.0,SENSEX 84800 PE 22 JAN 26,5m,76.871003,SENSEX,weekly_series,47
543,series|5m|macd_only|target_30pct,2.976315,1017.35,59.7578,2026-01-22T14:40:00+05:30,1322.555,target_30pct_hit,target_30pct,2026-02-03 09:15:00+05:30,2026-02-05,False,weekly,543,2715,3049.3,199.7297,CE,30.0,macd_only,SENSEX|weekly|2026-02-05,82488.15,82500.0,SENSEX 82500 CE 05 FEB 26,5m,76.915521,SENSEX,weekly_series,48
12,series|5m|macd_only|target_30pct,3.150489,1280.0,60.6854,2026-02-04T13:25:00+05:30,815.35,hold_to_end_target_30pct_not_hit,target_30pct,2026-02-05 15:30:00+05:30,2026-02-05,False,weekly,101,505,1497.0,16.9531,CE,-36.3008,macd_only,SENSEX|weekly|2026-02-05,82488.15,82500.0,SENSEX 82500 CE 05 FEB 26,5m,76.915521,SENSEX,weekly_series,48
