date,poc,vah,val,var,ibh,ibl,ibr,ib_broken_up,ib_broken_dn,fa_up,fa_dn,session_high,session_low,open_price,close_price,total_tpos
2025-04-25,79250.0,79600.0,78800.0,800.0,80130.66,78905.49,1225.1699999999983,False,True,False,True,80130.66,78605.81,79830.15,79212.53,101
2025-04-28,80200.0,80350.0,79900.0,450.0,80062.25,79341.35,720.8999999999942,True,False,False,False,80321.88,79341.35,79343.63,80150.41,65
2025-04-29,80300.0,80450.0,80200.0,250.0,80661.31,80122.02,539.2899999999936,False,False,False,False,80661.31,80122.02,80396.92,80241.71,56
2025-04-30,80300.0,80450.0,80200.0,250.0,80478.73,80055.87,422.8600000000006,True,True,True,False,80525.61,79879.15,80370.8,80016.19,59
2025-05-02,80400.0,80750.0,80250.0,500.0,81177.93,80235.36,942.5699999999924,False,True,False,True,81177.93,80168.59,80300.19,80501.99,90
2025-05-05,80800.0,80950.0,80750.0,200.0,81009.64,80657.71,351.929999999993,True,False,True,False,81049.03,80657.71,80661.62,80816.8,51
2025-05-06,80550.0,80700.0,80500.0,200.0,80981.58,80549.66,431.91999999999825,False,True,False,False,80981.58,80481.03,80907.24,80487.55,47
2025-05-07,80600.0,80800.0,80500.0,300.0,80844.63,79937.48,907.1500000000087,False,False,False,False,80844.63,79937.48,79948.8,80749.68,71
2025-05-08,80750.0,80850.0,80450.0,400.0,80927.99,80657.3,270.6900000000023,False,True,False,False,80927.99,79987.61,80912.34,80003.84,56
2025-05-09,79450.0,79750.0,79350.0,400.0,80032.93,78968.34,1064.5899999999965,False,False,False,False,80032.93,78968.34,78968.34,79559.37,92
2025-05-12,81700.0,82400.0,81550.0,850.0,81830.65,80651.07,1179.5799999999872,True,False,False,False,82495.97,80651.07,80803.8,82404.81,78
2025-05-13,81750.0,82150.0,81300.0,850.0,82572.81,81468.82,1103.9899999999907,False,True,False,False,82572.81,81043.69,82249.6,81193.04,108
2025-05-14,81200.0,81600.0,81150.0,450.0,81664.2,81184.89,479.3099999999977,True,True,True,True,81691.87,80910.03,81278.49,81414.41,73
2025-05-15,81100.0,81900.0,80800.0,1100.0,81439.04,80762.16,676.8799999999901,True,False,False,False,82718.14,80762.16,81354.43,82463.15,113
2025-05-16,82250.0,82400.0,82200.0,200.0,82514.81,82201.49,313.31999999999243,False,True,False,True,82514.81,82146.95,82392.63,82299.5,52
2025-05-19,82200.0,82400.0,82150.0,250.0,82380.08,82116.0,264.08000000000175,True,True,True,False,82424.1,81964.57,82354.92,82041.61,49
2025-05-20,81800.0,82300.0,81500.0,800.0,82250.42,81804.36,446.0599999999977,False,True,False,False,82250.42,81153.7,82116.17,81186.44,61
2025-05-21,81600.0,81750.0,81350.0,400.0,81786.25,81255.73,530.5200000000041,True,True,True,True,82021.64,81237.06,81327.61,81596.63,74
2025-05-22,80800.0,81000.0,80600.0,400.0,81323.24,80727.11,596.1300000000047,False,True,False,True,81323.24,80489.92,81323.05,81009.61,69
2025-05-23,81750.0,81900.0,81450.0,450.0,81625.65,80897.0,728.6499999999942,True,False,False,False,81905.17,80897.0,80897.0,81695.9,70
2025-05-26,82100.0,82250.0,82000.0,250.0,82492.24,81867.23,625.0100000000093,False,False,False,False,82492.24,81867.23,81928.95,82184.54,66
2025-05-27,81550.0,81950.0,81300.0,650.0,82091.54,81261.96,829.5799999999872,True,True,True,True,82410.52,81121.7,82038.2,81551.63,111
2025-05-28,81350.0,81500.0,81300.0,200.0,81613.36,81259.1,354.25999999999476,False,True,False,True,81613.36,81244.02,81457.61,81347.89,53
2025-05-29,81300.0,81600.0,81200.0,400.0,81816.89,81436.89,380.0,False,True,False,True,81816.89,81106.98,81591.03,81795.35,59
2025-05-30,81400.0,81550.0,81350.0,200.0,81698.21,81414.02,284.1900000000023,False,True,False,False,81698.21,81286.45,81465.69,81405.85,51
2025-06-02,81200.0,81400.0,80950.0,450.0,81285.85,80654.26,631.5900000000111,True,False,True,False,81474.26,80654.26,81214.42,81272.11,66
2025-06-03,81100.0,81300.0,80700.0,600.0,81774.23,80948.2,826.0299999999988,False,True,False,False,81774.23,80575.09,81492.5,80703.29,98
2025-06-04,80900.0,81050.0,80850.0,200.0,80967.68,80705.18,262.5,True,False,True,False,81087.29,80705.18,80777.65,80967.31,39
2025-06-05,81300.0,81600.0,81250.0,350.0,81461.99,80983.73,478.2600000000093,True,False,True,False,81911.13,80983.73,81196.08,81442.19,67
2025-06-06,82150.0,82300.0,81550.0,750.0,81607.34,81140.11,467.2299999999959,True,False,False,False,82299.89,81140.11,81434.24,82176.23,61
2025-06-09,82450.0,82600.0,82450.0,150.0,82669.0,82434.77,234.22999999999593,False,True,False,True,82669.0,82369.24,82574.55,82463.36,40
2025-06-10,82450.0,82550.0,82350.0,200.0,82680.79,82240.4,440.3899999999994,False,False,False,False,82680.79,82240.4,82643.73,82343.37,48
2025-06-11,82450.0,82700.0,82450.0,250.0,82563.25,82308.91,254.3399999999965,True,False,True,False,82783.51,82308.91,82473.02,82450.56,48
2025-06-12,82150.0,82700.0,81850.0,850.0,82661.04,82254.56,406.4799999999959,False,True,False,False,82661.04,81523.16,82571.67,81646.79,64
2025-06-13,81000.0,81200.0,80850.0,350.0,80914.02,80354.59,559.4300000000076,True,False,False,False,81238.68,80354.59,80427.81,81162.47,61
2025-06-16,81700.0,81900.0,81350.0,550.0,81409.06,81012.31,396.75,True,False,False,False,81865.82,81012.31,81034.45,81774.26,62
2025-06-17,81550.0,81650.0,81450.0,200.0,81890.15,81471.89,418.25999999999476,False,True,False,True,81890.15,81427.01,81869.47,81534.81,51
2025-06-18,81300.0,81600.0,81250.0,350.0,81858.97,81304.1,554.8699999999953,False,True,False,True,81858.97,81237.01,81314.62,81429.58,52
2025-06-19,81400.0,81500.0,81350.0,150.0,81583.94,81191.04,392.90000000000873,False,False,False,False,81583.94,81191.04,81403.94,81240.12,48
2025-06-20,82150.0,82500.0,81850.0,650.0,81777.19,81323.2,453.99000000000524,True,False,False,False,82494.49,81323.2,81354.85,82323.37,65
2025-06-23,81800.0,82050.0,81650.0,400.0,81984.44,81476.76,507.68000000000757,True,False,True,False,82169.67,81476.76,81704.07,81860.73,56
2025-06-24,82650.0,83000.0,82300.0,700.0,82835.39,82360.04,475.3500000000058,True,True,True,False,83018.16,81900.12,82534.61,82160.94,92
2025-06-25,82600.0,82800.0,82550.0,250.0,82614.01,82339.57,274.4399999999878,True,False,False,False,82815.91,82339.57,82448.8,82734.7,41
2025-06-26,83150.0,83500.0,82950.0,550.0,83380.98,82816.26,564.7200000000012,True,False,False,False,83812.09,82816.26,82882.92,83708.93,69
2025-06-27,83950.0,84050.0,83800.0,250.0,83985.09,83645.41,339.679999999993,True,False,False,False,84089.35,83645.41,83774.45,84032.02,44
2025-06-30,83750.0,83950.0,83550.0,400.0,84099.53,83734.82,364.70999999999185,False,True,False,False,84099.53,83482.13,84027.33,83597.98,53
2025-07-01,83650.0,83750.0,83600.0,150.0,83874.29,83597.51,276.77999999999884,False,True,False,True,83874.29,83572.51,83685.66,83640.88,42
2025-07-02,83500.0,83850.0,83300.0,550.0,83935.01,83649.74,285.2699999999895,False,True,False,False,83935.01,83150.77,83790.72,83390.26,48
2025-07-03,83600.0,83800.0,83400.0,400.0,83778.41,83348.49,429.91999999999825,True,True,True,False,83850.09,83186.74,83540.74,83257.05,63
2025-07-04,83200.0,83350.0,83100.0,250.0,83441.95,83102.55,339.3999999999942,True,True,False,True,83477.86,83015.83,83306.81,83467.81,45
2025-07-07,83350.0,83450.0,83300.0,150.0,83516.82,83262.23,254.59000000001106,False,False,False,False,83516.82,83262.23,83398.08,83407.19,44
2025-07-08,83450.0,83600.0,83400.0,200.0,83561.8,83320.95,240.85000000000582,True,False,False,False,83812.31,83320.95,83387.03,83708.94,43
2025-07-09,83650.0,83800.0,83600.0,200.0,83741.78,83519.41,222.36999999999534,True,True,True,False,83781.36,83382.28,83625.89,83516.96,45
2025-07-10,83300.0,83400.0,83150.0,250.0,83742.28,83330.28,412.0,False,True,False,False,83742.28,83134.97,83658.2,83152.18,48
2025-07-11,82500.0,82800.0,82450.0,350.0,83040.74,82791.83,248.9100000000035,False,True,False,False,83040.74,82442.25,82820.76,82457.61,48
2025-07-14,82100.0,82300.0,82050.0,250.0,82537.87,82109.44,428.429999999993,False,True,False,True,82537.87,82010.38,82537.87,82251.49,54
2025-07-15,82550.0,82700.0,82400.0,300.0,82462.38,82221.74,240.63999999999942,True,False,False,False,82743.62,82221.74,82233.16,82616.43,50
2025-07-16,82350.0,82650.0,82350.0,300.0,82634.96,82371.52,263.4400000000023,True,True,True,True,82784.75,82342.94,82534.66,82623.88,46
2025-07-17,82450.0,82600.0,82350.0,250.0,82757.09,82455.49,301.59999999999127,False,True,False,False,82757.09,82219.27,82753.53,82271.45,40
2025-07-18,81700.0,81900.0,81600.0,300.0,82334.75,81885.15,449.6000000000058,False,True,False,False,82334.75,81608.13,82193.62,81740.09,54
2025-07-21,82050.0,82200.0,81900.0,300.0,82153.61,81518.66,634.9499999999971,True,False,False,False,82274.03,81518.66,81918.53,82245.56,61
2025-07-22,82250.0,82400.0,82200.0,200.0,82538.17,82245.64,292.52999999999884,False,True,False,False,82538.17,82110.63,82527.43,82180.05,46
2025-07-23,82350.0,82650.0,82300.0,350.0,82475.45,82279.73,195.72000000000116,True,False,False,False,82786.43,82279.73,82451.87,82680.58,41
2025-07-24,82200.0,82500.0,82050.0,450.0,82784.24,82456.37,327.8700000000099,False,True,False,False,82784.24,82047.22,82779.95,82147.36,51
2025-07-25,81500.0,81750.0,81400.0,350.0,82069.51,81721.69,347.81999999999243,False,True,False,False,82069.51,81397.69,82065.76,81451.94,59
2025-07-28,81250.0,81600.0,81050.0,550.0,81478.05,81093.51,384.54000000000815,True,True,True,False,81557.41,80776.44,81299.97,80868.66,61
2025-07-29,80900.0,81100.0,80600.0,500.0,80990.72,80575.45,415.2700000000041,True,False,False,False,81429.88,80575.45,80620.25,81303.0,64
2025-07-30,81450.0,81600.0,81350.0,250.0,81618.96,81307.27,311.6900000000023,False,True,False,True,81618.96,81187.06,81594.52,81464.4,55
2025-07-31,80900.0,81600.0,80900.0,700.0,81050.83,80695.15,355.68000000000757,True,False,False,False,81803.27,80695.15,80695.5,81198.28,70
2025-08-01,80850.0,81100.0,80750.0,350.0,81183.52,80892.69,290.83000000000175,True,True,True,False,81317.51,80495.57,81074.41,80584.32,69
2025-08-04,80900.0,81050.0,80700.0,350.0,80902.93,80500.51,402.41999999999825,True,False,False,False,81093.19,80500.51,80765.83,81042.94,62
2025-08-05,80650.0,80750.0,80550.0,200.0,81010.49,80558.94,451.5500000000029,False,True,False,True,81010.49,80554.4,80946.43,80739.04,55
2025-08-06,80600.0,80750.0,80500.0,250.0,80834.43,80544.95,289.4799999999959,False,True,False,True,80834.43,80448.82,80694.98,80553.92,48
2025-08-07,80150.0,80350.0,79950.0,400.0,80421.84,80204.54,217.3000000000029,True,True,False,True,80737.55,79811.29,80262.98,80708.17,61
2025-08-08,80100.0,80250.0,79950.0,300.0,80550.4,80102.99,447.40999999998894,False,True,False,False,80550.4,79775.84,80478.01,79837.24,54
2025-08-11,80050.0,80400.0,79900.0,500.0,80059.46,79772.46,287.0,True,False,False,False,80636.05,79772.46,79885.36,80514.19,54
2025-08-12,80550.0,80750.0,80400.0,350.0,80997.67,80398.23,599.4400000000023,False,True,False,False,80997.67,80164.36,80508.51,80268.14,67
2025-08-13,80450.0,80600.0,80350.0,250.0,80563.38,80330.33,233.0500000000029,True,True,False,True,80683.74,80319.0,80492.17,80579.98,50
2025-08-14,80600.0,80700.0,80550.0,150.0,80741.34,80489.86,251.47999999999593,True,False,True,False,80751.18,80489.86,80625.28,80547.36,47
2025-08-18,81400.0,81650.0,81350.0,300.0,81765.77,81315.79,449.9800000000105,False,True,False,False,81765.77,81202.42,81315.79,81298.52,54
2025-08-19,81450.0,81700.0,81400.0,300.0,81512.36,81315.44,196.91999999999825,True,False,False,False,81755.88,81315.44,81319.11,81706.98,48
2025-08-20,81800.0,82000.0,81650.0,350.0,81713.4,81494.5,218.89999999999418,True,False,False,False,81985.62,81494.5,81671.47,81830.96,44
2025-08-21,82100.0,82200.0,82000.0,200.0,82231.17,81921.22,309.9499999999971,False,False,False,False,82231.17,81921.22,82220.46,81981.29,45
2025-08-22,81450.0,81650.0,81350.0,300.0,81993.61,81551.86,441.75,False,True,False,False,81993.61,81291.77,81951.48,81329.54,46
2025-08-25,81550.0,81750.0,81500.0,250.0,81639.11,81387.2,251.9100000000035,True,True,False,True,81799.06,81364.86,81501.06,81667.03,45
2025-08-26,81050.0,81150.0,80900.0,250.0,81450.28,80947.26,503.0200000000041,False,True,False,False,81450.28,80685.98,81377.39,80820.08,55
2025-08-28,80200.0,80550.0,80150.0,400.0,80775.71,80093.52,682.1900000000023,False,True,False,True,80775.71,80013.02,80754.66,80204.43,69
2025-08-29,80150.0,80300.0,80000.0,300.0,80277.68,79944.67,333.00999999999476,True,True,True,False,80310.74,79741.76,80010.83,79872.45,56
2025-09-01,80150.0,80350.0,80050.0,300.0,80233.22,79818.38,414.8399999999965,True,False,False,False,80406.84,79818.38,79828.99,80376.71,45
2025-09-02,80650.0,80800.0,80250.0,550.0,80748.94,80414.97,333.97000000000116,True,True,True,False,80761.14,80008.5,80520.09,80166.47,53
2025-09-03,80150.0,80350.0,80050.0,300.0,80317.62,80004.6,313.0199999999895,True,False,False,False,80671.28,80004.6,80295.99,80546.89,54
2025-09-04,80900.0,81050.0,80650.0,400.0,81456.67,80973.7,482.97000000000116,False,True,False,False,81456.67,80608.94,81456.67,80747.36,67
2025-09-05,80450.0,80800.0,80350.0,450.0,81036.56,80485.1,551.4599999999919,False,True,False,True,81036.56,80321.19,81012.42,80745.22,61
2025-09-08,80950.0,81050.0,80800.0,250.0,81048.67,80786.71,261.95999999999185,True,True,True,True,81171.38,80733.07,80904.4,80841.43,53
2025-09-09,81000.0,81150.0,81000.0,150.0,81162.07,80970.87,191.20000000001164,True,True,True,True,81181.37,80927.97,81129.69,81107.04,38
2025-09-10,81450.0,81550.0,81350.0,200.0,81593.37,81360.01,233.36000000000058,True,True,True,True,81643.88,81235.42,81504.36,81430.38,47
2025-09-11,81450.0,81600.0,81400.0,200.0,81583.88,81216.91,366.97000000000116,True,False,True,False,81642.22,81216.91,81217.3,81532.17,43
2025-09-12,81900.0,82000.0,81750.0,250.0,81836.66,81641.38,195.27999999999884,True,False,False,False,81992.85,81641.38,81758.95,81898.09,37
2025-09-15,81850.0,81950.0,81800.0,150.0,81998.51,81821.85,176.65999999998894,False,True,False,False,81998.51,81744.7,81925.51,81814.76,42
2025-09-16,82100.0,82300.0,82050.0,250.0,82168.32,81779.94,388.38000000000466,True,False,False,False,82443.48,81779.94,81852.11,82422.56,41
2025-09-17,82650.0,82750.0,82600.0,150.0,82720.76,82490.47,230.2899999999936,True,False,True,False,82741.95,82490.47,82506.4,82711.86,40
2025-09-18,82950.0,83100.0,82850.0,250.0,83141.21,82920.76,220.45000000001164,False,True,False,True,83141.21,82704.92,83108.92,83012.68,47
2025-09-19,82600.0,82750.0,82550.0,200.0,82978.63,82575.41,403.22000000000116,False,True,False,True,82978.63,82485.92,82946.04,82704.24,46
2025-09-22,82400.0,82550.0,82250.0,300.0,82583.16,82151.07,432.0899999999965,False,True,False,True,82583.16,81997.29,82151.07,82188.55,50
2025-09-23,82100.0,82350.0,81950.0,400.0,82307.5,81881.34,426.1600000000035,True,True,True,True,82370.38,81776.53,82147.37,82151.51,57
2025-09-24,81750.0,81900.0,81700.0,200.0,82045.47,81701.52,343.9499999999971,False,True,False,True,82045.47,81607.84,81917.65,81739.93,50
2025-09-25,81500.0,81700.0,81400.0,300.0,81840.73,81492.37,348.3600000000006,False,True,False,False,81840.73,81092.89,81574.31,81194.99,56
2025-09-26,80800.0,81050.0,80550.0,500.0,81033.09,80708.34,324.75,False,True,False,False,81033.09,80332.41,80956.01,80493.62,54
2025-09-29,80550.0,80700.0,80350.0,350.0,80768.22,80448.6,319.61999999999534,True,True,True,True,80851.38,80248.84,80588.77,80543.96,62
2025-09-30,80350.0,80500.0,80300.0,200.0,80677.82,80328.08,349.74000000000524,False,True,False,True,80677.82,80201.15,80541.77,80350.31,53
2025-10-01,80800.0,81100.0,80500.0,600.0,80525.46,80159.9,365.5600000000122,True,False,False,False,81068.43,80159.9,80173.24,81034.47,58
2025-10-03,80900.0,81050.0,80800.0,250.0,81018.61,80649.57,369.0399999999936,True,False,False,False,81251.99,80649.57,80684.14,81196.9,54
2025-10-06,81650.0,81850.0,81450.0,400.0,81471.59,81155.88,315.70999999999185,True,False,False,False,81846.42,81155.88,81274.79,81784.48,47
2025-10-07,82100.0,82200.0,81900.0,300.0,82211.77,81787.48,424.29000000000815,True,False,True,False,82309.56,81787.48,81883.95,81951.98,57
2025-10-08,81850.0,82100.0,81750.0,350.0,82257.74,81849.98,407.7600000000093,False,True,False,False,82257.74,81646.08,81899.51,81774.23,62
2025-10-09,81950.0,82150.0,81850.0,300.0,82009.32,81667.68,341.64000000001397,True,False,False,False,82247.73,81667.68,81900.0,82118.6,55
2025-10-10,82500.0,82650.0,82450.0,200.0,82551.66,82072.93,478.7300000000105,True,False,True,False,82654.11,82072.93,82075.45,82470.9,50
2025-10-13,82150.0,82300.0,82100.0,200.0,82329.5,82043.14,286.3600000000006,True,False,False,False,82438.5,82043.14,82049.16,82343.59,54
2025-10-14,82050.0,82300.0,81850.0,450.0,82573.37,82107.58,465.7899999999936,False,True,False,False,82573.37,81781.62,82404.54,81958.63,67
2025-10-15,82450.0,82700.0,82350.0,350.0,82412.47,82084.37,328.1000000000058,True,False,False,False,82727.02,82084.37,82197.25,82625.05,54
2025-10-16,83000.0,83400.0,82900.0,500.0,83061.94,82791.35,270.5899999999965,True,False,False,False,83615.48,82791.35,82794.79,83385.4,51
2025-10-17,83950.0,84200.0,83750.0,450.0,83813.59,83206.08,607.5099999999948,True,False,False,False,84172.24,83206.08,83331.78,83944.29,72
2025-10-20,84350.0,84550.0,84300.0,250.0,84656.56,84239.7,416.8600000000006,False,True,False,True,84656.56,84196.79,84269.3,84377.72,65
2025-10-23,85100.0,85300.0,84850.0,450.0,85272.4,84867.97,404.429999999993,True,True,True,False,85290.06,84445.25,85154.15,84476.58,64
2025-10-24,84350.0,84500.0,84100.0,400.0,84707.44,84392.15,315.29000000000815,False,True,False,False,84707.44,83957.15,84667.23,84236.11,63
2025-10-27,84750.0,84850.0,84600.0,250.0,84809.56,84294.2,515.3600000000006,True,False,True,False,84932.08,84294.2,84297.39,84808.94,54
2025-10-28,84450.0,84700.0,84300.0,400.0,84986.94,84472.81,514.1300000000047,False,True,False,True,84986.94,84219.39,84625.71,84711.98,76
2025-10-29,84950.0,85050.0,84800.0,250.0,84916.1,84638.68,277.4200000000128,True,False,False,False,85105.83,84638.68,84663.68,85036.51,53
2025-10-30,84500.0,84750.0,84450.0,300.0,84906.95,84467.03,439.91999999999825,False,True,False,True,84906.95,84312.65,84750.9,84468.4,58
2025-10-31,84100.0,84450.0,84000.0,450.0,84712.79,84258.91,453.8799999999901,False,True,False,False,84712.79,83905.66,84379.79,83955.14,56
2025-11-03,83900.0,84050.0,83800.0,250.0,84006.47,83609.54,396.93000000000757,True,False,False,False,84127.0,83609.54,83835.1,84007.07,61
2025-11-04,83750.0,83900.0,83600.0,300.0,84068.01,83752.1,315.90999999998894,False,True,False,False,84068.01,83412.77,84000.64,83451.75,47
2025-11-06,83450.0,83600.0,83350.0,250.0,83846.35,83382.69,463.6600000000035,False,True,False,False,83846.35,83237.65,83516.69,83368.55,64
2025-11-07,83150.0,83400.0,82900.0,500.0,83150.15,82670.95,479.1999999999971,True,False,False,False,83390.11,82670.95,83150.15,83253.92,68
2025-11-10,83600.0,83750.0,83500.0,250.0,83552.87,83197.67,355.1999999999971,True,False,True,False,83754.49,83197.67,83198.2,83515.12,55
2025-11-11,83350.0,83750.0,83150.0,600.0,83726.51,83247.41,479.09999999999127,True,True,False,True,83936.47,83124.03,83671.52,83871.32,59
2025-11-12,84450.0,84650.0,84350.0,300.0,84462.17,84166.75,295.41999999999825,True,False,True,False,84652.01,84166.75,84238.86,84432.3,47
2025-11-13,84450.0,84850.0,84450.0,400.0,84569.12,84253.05,316.06999999999243,True,False,True,False,84919.43,84253.05,84525.89,84477.02,56
2025-11-14,84150.0,84350.0,84100.0,250.0,84464.94,84042.75,422.1900000000023,True,True,False,True,84697.87,84029.32,84060.14,84653.99,69
2025-11-17,84800.0,84900.0,84650.0,250.0,84844.69,84581.08,263.6100000000006,True,False,False,False,84988.09,84581.08,84700.5,84920.41,45
2025-11-18,84750.0,84900.0,84650.0,250.0,85042.41,84564.01,478.40000000000873,False,True,False,True,85042.41,84558.36,85042.37,84625.99,51
2025-11-19,84900.0,85200.0,84750.0,450.0,84859.93,84525.98,333.9499999999971,True,False,False,False,85236.77,84525.98,84643.78,85160.45,46
2025-11-20,85600.0,85800.0,85400.0,400.0,85470.96,85201.22,269.74000000000524,True,False,False,False,85801.7,85201.22,85470.92,85638.5,48
2025-11-21,85300.0,85550.0,85250.0,300.0,85609.4,85289.28,320.11999999999534,False,True,False,False,85609.4,85187.84,85347.4,85215.74,63
2025-11-24,85250.0,85450.0,85200.0,250.0,85450.36,85209.91,240.4499999999971,True,True,True,False,85473.47,84710.11,85320.04,84782.27,57
2025-11-25,84950.0,85050.0,84800.0,250.0,85110.24,84775.76,334.4800000000105,False,True,False,False,85110.24,84536.73,85008.93,84542.46,59
2025-11-26,85400.0,85600.0,85100.0,500.0,85266.3,84478.13,788.1699999999983,True,False,False,False,85644.19,84478.13,84503.44,85597.84,57
2025-11-27,85700.0,85950.0,85600.0,350.0,86026.18,85646.22,379.95999999999185,True,True,True,True,86055.86,85473.85,85745.05,85774.82,63
2025-11-28,85750.0,85900.0,85700.0,200.0,85926.67,85577.82,348.84999999999127,True,False,True,False,85969.89,85577.82,85791.55,85700.29,45
2025-12-01,85650.0,85950.0,85550.0,400.0,86159.02,85931.35,227.66999999999825,False,True,False,False,86159.02,85489.65,86065.92,85636.29,55
2025-12-02,85250.0,85400.0,85150.0,250.0,85553.51,85250.7,302.8099999999977,False,True,False,False,85553.51,85053.0,85325.51,85233.52,45
2025-12-03,84850.0,85050.0,84800.0,250.0,85269.68,84763.64,506.0399999999936,False,False,False,False,85269.68,84763.64,85150.64,85118.63,53
2025-12-04,85200.0,85350.0,85050.0,300.0,85325.3,84949.98,375.320000000007,True,False,True,False,85487.21,84949.98,84987.56,85131.41,60
2025-12-05,85600.0,85800.0,85350.0,450.0,85496.19,85078.12,418.070000000007,True,False,False,False,85796.72,85078.12,85125.48,85698.74,59
2025-12-08,85350.0,85600.0,85050.0,550.0,85722.97,85360.03,362.9400000000023,False,True,False,False,85722.97,84875.59,85624.84,84990.2,55
2025-12-09,84600.0,84900.0,84600.0,300.0,84889.67,84382.96,506.70999999999185,True,False,True,False,84947.89,84382.96,84742.87,84686.94,63
2025-12-10,84650.0,84900.0,84450.0,450.0,84959.08,84607.49,351.5899999999965,True,True,True,False,85020.34,84313.62,84607.49,84376.7,62
2025-12-11,84700.0,84900.0,84450.0,450.0,84540.57,84150.19,390.38000000000466,True,False,False,False,84906.93,84150.19,84456.75,84791.9,68
2025-12-12,85200.0,85300.0,85100.0,200.0,85282.76,85031.71,251.04999999998836,True,True,True,True,85320.82,84956.74,85051.03,85264.17,45
2025-12-15,85150.0,85250.0,85000.0,250.0,85156.83,84840.32,316.50999999999476,True,False,False,False,85278.63,84840.32,84891.75,85193.08,45
2025-12-16,84800.0,84850.0,84700.0,150.0,85059.96,84716.7,343.2600000000093,False,True,False,False,85059.96,84620.61,85025.61,84647.03,50
2025-12-17,84500.0,84650.0,84400.0,250.0,84889.45,84569.95,319.5,False,True,False,True,84889.45,84415.98,84856.26,84582.28,51
2025-12-18,84550.0,84700.0,84400.0,300.0,84570.6,84238.43,332.1700000000128,True,False,True,False,84780.19,84238.43,84518.33,84476.96,57
2025-12-19,84900.0,85050.0,84850.0,200.0,85014.83,84734.96,279.86999999999534,True,False,True,False,85067.5,84734.96,84756.79,84912.93,44
2025-12-22,85400.0,85500.0,85350.0,150.0,85461.19,85145.86,315.33000000000175,True,False,False,False,85601.33,85145.86,85145.9,85544.81,41
2025-12-23,85500.0,85650.0,85450.0,200.0,85704.93,85342.99,361.9399999999878,False,False,False,False,85704.93,85342.99,85690.1,85499.6,46
2025-12-24,85550.0,85650.0,85400.0,250.0,85685.65,85386.54,299.1100000000006,True,True,True,True,85738.18,85342.19,85533.11,85387.68,43
2025-12-26,85050.0,85250.0,85000.0,250.0,85378.51,85166.06,212.4499999999971,False,True,False,False,85378.51,84937.82,85225.28,85081.12,36
2025-12-29,84750.0,85000.0,84650.0,350.0,85250.0,84975.04,274.9600000000064,False,True,False,False,85250.0,84637.86,85004.75,84707.68,43
2025-12-30,84550.0,84750.0,84550.0,200.0,84709.35,84470.94,238.4100000000035,True,False,False,False,84804.82,84470.94,84600.99,84803.17,51
2025-12-31,85300.0,85450.0,84900.0,550.0,84929.46,84705.57,223.88999999999942,True,False,False,False,85437.17,84705.57,84793.58,85208.64,51
2026-01-01,85250.0,85350.0,85150.0,200.0,85451.7,85253.06,198.63999999999942,False,True,False,False,85451.7,85101.52,85255.55,85172.11,50
2026-01-02,85600.0,85700.0,85450.0,250.0,85605.55,85068.88,536.6699999999983,True,False,False,False,85810.29,85068.88,85259.36,85810.29,47
2026-01-05,85700.0,85850.0,85500.0,350.0,85800.87,85516.75,284.11999999999534,True,True,True,False,85883.5,85315.33,85640.05,85434.63,55
