bars_to_max,chosen_variant_key,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,rsi_filter,series_id,spot_at_series_start,strike,symbol,timeframe,train_consistency_score,underlying,walkforward_group,walkforward_window
169,series|5m|macd_only|target_30pct,0.206189,98.85,56.9921,2025-07-02T10:25:00+05:30,128.505,target_30pct_hit,target_30pct,2025-07-02 13:30:00+05:30,2025-07-10,False,weekly,37,185,153.55,55.3364,PE,30.0,macd_only,NIFTY|weekly|2025-07-10|ITM1,25282.35,25300.0,NIFTY 25350 PE 10 JUL 25,5m,56.929487,NIFTY,weekly_series,20
69,series|5m|macd_only|target_30pct,0.001685,89.15,55.3194,2025-07-03T12:25:00+05:30,115.895,target_30pct_hit,target_30pct,2025-07-03 14:35:00+05:30,2025-07-10,False,weekly,26,130,153.55,72.2378,PE,30.0,macd_only,NIFTY|weekly|2025-07-10|ITM1,25282.35,25300.0,NIFTY 25350 PE 10 JUL 25,5m,56.929487,NIFTY,weekly_series,20
3,series|5m|macd_only|target_30pct,0.032432,120.1,58.4205,2025-07-04T11:35:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-10 15:30:00+05:30,2025-07-10,False,weekly,351,1755,153.55,27.8518,PE,-99.9584,macd_only,NIFTY|weekly|2025-07-10|ITM1,25282.35,25300.0,NIFTY 25350 PE 10 JUL 25,5m,56.929487,NIFTY,weekly_series,20
20,series|5m|macd_only|target_30pct,0.659177,940.0,59.8713,2025-07-01T14:05:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-15 15:30:00+05:30,2025-07-15,False,weekly,777,3885,1017.5,8.2447,CE,-99.9947,macd_only,SENSEX|weekly|2025-07-15|ITM1,83624.92,83600.0,SENSEX 83500 CE 15 JUL 25,5m,57.597639,SENSEX,weekly_series,21
636,series|5m|macd_only|target_30pct,0.711272,689.4,57.1087,2025-07-02T10:35:00+05:30,896.22,target_30pct_hit,target_30pct,2025-07-02 13:30:00+05:30,2025-07-15,False,weekly,35,175,1628.45,136.2126,PE,30.0,macd_only,SENSEX|weekly|2025-07-15|ITM1,83624.92,83600.0,SENSEX 83700 PE 15 JUL 25,5m,57.597639,SENSEX,weekly_series,21
538,series|5m|macd_only|target_30pct,0.356142,676.2,54.155,2025-07-03T12:25:00+05:30,879.06,target_30pct_hit,target_30pct,2025-07-03 14:40:00+05:30,2025-07-15,False,weekly,27,135,1628.45,140.8237,PE,30.0,macd_only,SENSEX|weekly|2025-07-15|ITM1,83624.92,83600.0,SENSEX 83700 PE 15 JUL 25,5m,57.597639,SENSEX,weekly_series,21
389,series|5m|macd_only|target_30pct,0.627683,736.65,61.8431,2025-07-07T12:20:00+05:30,957.645,target_30pct_hit,target_30pct,2025-07-11 10:35:00+05:30,2025-07-15,False,weekly,282,1410,1628.45,121.0616,PE,30.0,macd_only,SENSEX|weekly|2025-07-15|ITM1,83624.92,83600.0,SENSEX 83700 PE 15 JUL 25,5m,57.597639,SENSEX,weekly_series,21
51,series|5m|macd_only|target_30pct,0.24897,1116.45,55.465,2025-07-11T15:15:00+05:30,1451.385,target_30pct_hit,target_30pct,2025-07-14 09:25:00+05:30,2025-07-15,False,weekly,6,30,1628.45,45.8596,PE,30.0,macd_only,SENSEX|weekly|2025-07-15|ITM1,83624.92,83600.0,SENSEX 83700 PE 15 JUL 25,5m,57.597639,SENSEX,weekly_series,21
14,series|5m|macd_only|target_30pct,0.663357,1120.85,57.5701,2025-07-15T13:45:00+05:30,1127.9,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-15 15:30:00+05:30,2025-07-15,False,weekly,21,105,1248.0,11.3441,PE,0.629,macd_only,SENSEX|weekly|2025-07-15|ITM1,83624.92,83600.0,SENSEX 83700 PE 15 JUL 25,5m,57.597639,SENSEX,weekly_series,21
0,series|5m|macd_only|target_30pct,2.079704,325.4,70.0349,2025-07-03T13:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-17 15:30:00+05:30,2025-07-17,False,weekly,782,3910,328.9,1.0756,CE,-99.9846,macd_only,NIFTY|weekly|2025-07-17|ITM1,25486.2,25500.0,NIFTY 25450 CE 17 JUL 25,5m,59.720274,NIFTY,weekly_series,22
542,series|5m|macd_only|target_30pct,0.92166,229.2,57.0564,2025-07-03T12:20:00+05:30,297.96,target_30pct_hit,target_30pct,2025-07-04 11:45:00+05:30,2025-07-17,False,weekly,69,345,525.75,129.3848,PE,30.0,macd_only,NIFTY|weekly|2025-07-17|ITM1,25486.2,25500.0,NIFTY 25550 PE 17 JUL 25,5m,59.720274,NIFTY,weekly_series,22
391,series|5m|macd_only|target_30pct,0.391707,239.65,59.5339,2025-07-07T12:15:00+05:30,311.545,target_30pct_hit,target_30pct,2025-07-11 09:15:00+05:30,2025-07-17,False,weekly,268,1340,525.75,119.3824,PE,30.0,macd_only,NIFTY|weekly|2025-07-17|ITM1,25486.2,25500.0,NIFTY 25550 PE 17 JUL 25,5m,59.720274,NIFTY,weekly_series,22
168,series|5m|macd_only|target_30pct,0.302034,351.1,55.5499,2025-07-15T13:45:00+05:30,437.9,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-17 15:30:00+05:30,2025-07-17,False,weekly,173,865,446.85,27.2714,PE,24.7223,macd_only,NIFTY|weekly|2025-07-17|ITM1,25486.2,25500.0,NIFTY 25550 PE 17 JUL 25,5m,59.720274,NIFTY,weekly_series,22
17,series|5m|macd_only|target_30pct,0.4228,933.0,58.3739,2025-07-09T13:25:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-22 15:30:00+05:30,2025-07-22,False,weekly,705,3525,965.0,3.4298,CE,-99.9946,macd_only,SENSEX|weekly|2025-07-22|ITM1,83431.57,83500.0,SENSEX 83400 CE 22 JUL 25,5m,60.537969,SENSEX,weekly_series,23
539,series|5m|macd_only|target_30pct,1.126603,538.1,62.4701,2025-07-09T14:25:00+05:30,699.53,target_30pct_hit,target_30pct,2025-07-10 10:15:00+05:30,2025-07-22,False,weekly,25,125,2023.8,276.1011,PE,30.0,macd_only,SENSEX|weekly|2025-07-22|ITM1,83431.57,83500.0,SENSEX 83600 PE 22 JUL 25,5m,60.537969,SENSEX,weekly_series,23
472,series|5m|macd_only|target_30pct,1.230108,760.05,61.8364,2025-07-10T13:45:00+05:30,988.065,target_30pct_hit,target_30pct,2025-07-11 10:35:00+05:30,2025-07-22,False,weekly,37,185,2023.8,166.272,PE,30.0,macd_only,SENSEX|weekly|2025-07-22|ITM1,83431.57,83500.0,SENSEX 83600 PE 22 JUL 25,5m,60.537969,SENSEX,weekly_series,23
375,series|5m|macd_only|target_30pct,21.508263,1404.6,92.9296,2025-07-14T09:30:00+05:30,1825.98,target_30pct_hit,target_30pct,2025-07-18 11:00:00+05:30,2025-07-22,False,weekly,318,1590,2023.8,44.0837,PE,30.0,macd_only,SENSEX|weekly|2025-07-22|ITM1,83431.57,83500.0,SENSEX 83600 PE 22 JUL 25,5m,60.537969,SENSEX,weekly_series,23
0,series|5m|macd_only|target_30pct,12.125011,2023.8,79.44,2025-07-21T09:30:00+05:30,1416.45,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-22 15:30:00+05:30,2025-07-22,False,weekly,148,740,2023.8,0.0,PE,-30.0104,macd_only,SENSEX|weekly|2025-07-22|ITM1,83431.57,83500.0,SENSEX 83600 PE 22 JUL 25,5m,60.537969,SENSEX,weekly_series,23
32,series|5m|macd_only|target_30pct,0.199917,66.0,65.8004,2025-07-14T14:55:00+05:30,85.8,target_30pct_hit,target_30pct,2025-07-15 11:05:00+05:30,2025-07-24,False,weekly,30,150,100.6,52.4242,CE,30.0,macd_only,NIFTY|weekly|2025-07-24|ITM1,25483.0,25500.0,NIFTY 25450 CE 24 JUL 25,5m,60.746417,NIFTY,weekly_series,24
25,series|5m|macd_only|target_30pct,0.404246,56.75,63.4882,2025-07-16T12:15:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-24 15:30:00+05:30,2025-07-24,False,weekly,495,2475,71.5,25.9912,CE,-99.9119,macd_only,NIFTY|weekly|2025-07-24|ITM1,25483.0,25500.0,NIFTY 25450 CE 24 JUL 25,5m,60.746417,NIFTY,weekly_series,24
482,series|5m|macd_only|target_30pct,1.30694,289.1,65.3704,2025-07-10T13:45:00+05:30,375.83,target_30pct_hit,target_30pct,2025-07-11 10:45:00+05:30,2025-07-24,False,weekly,40,200,652.55,125.7177,PE,30.0,macd_only,NIFTY|weekly|2025-07-24|ITM1,25483.0,25500.0,NIFTY 25550 PE 24 JUL 25,5m,60.746417,NIFTY,weekly_series,24
254,series|5m|macd_only|target_30pct,0.979121,375.0,57.9514,2025-07-15T13:45:00+05:30,487.5,target_30pct_hit,target_30pct,2025-07-18 09:45:00+05:30,2025-07-24,False,weekly,180,900,652.55,74.0133,PE,30.0,macd_only,NIFTY|weekly|2025-07-24|ITM1,25483.0,25500.0,NIFTY 25550 PE 24 JUL 25,5m,60.746417,NIFTY,weekly_series,24
3,series|5m|macd_only|target_30pct,0.802956,585.0,62.7503,2025-07-21T09:20:00+05:30,487.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-07-24 15:30:00+05:30,2025-07-24,False,weekly,302,1510,652.55,11.547,PE,-16.7521,macd_only,NIFTY|weekly|2025-07-24|ITM1,25483.0,25500.0,NIFTY 25550 PE 24 JUL 25,5m,60.746417,NIFTY,weekly_series,24
96,series|5m|macd_only|target_30pct,0.075086,720.0,49.8889,2025-07-22T13:25:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-05 15:30:00+05:30,2025-08-05,False,weekly,783,3915,924.95,28.4653,CE,-99.9931,macd_only,SENSEX|weekly|2025-08-05|ITM1,82449.31,82400.0,SENSEX 82300 CE 05 AUG 25,5m,61.063826,SENSEX,weekly_series,25
624,series|5m|macd_only|target_30pct,0.414494,665.0,55.4415,2025-07-22T13:55:00+05:30,864.5,target_30pct_hit,target_30pct,2025-07-25 09:20:00+05:30,2025-08-05,False,weekly,173,865,1966.9,195.7744,PE,30.0,macd_only,SENSEX|weekly|2025-08-05|ITM1,82449.31,82400.0,SENSEX 82500 PE 05 AUG 25,5m,61.063826,SENSEX,weekly_series,25
358,series|5m|macd_only|target_30pct,6.572509,1225.0,60.5325,2025-07-28T10:55:00+05:30,1592.5,target_30pct_hit,target_30pct,2025-07-29 09:20:00+05:30,2025-08-05,False,weekly,56,280,1966.9,60.5633,PE,30.0,macd_only,SENSEX|weekly|2025-08-05|ITM1,82449.31,82400.0,SENSEX 82500 PE 05 AUG 25,5m,61.063826,SENSEX,weekly_series,25
268,series|5m|macd_only|target_30pct,0.35604,1610.0,51.499,2025-07-29T12:10:00+05:30,1791.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-05 15:30:00+05:30,2025-08-05,False,weekly,419,2095,1966.9,22.1677,PE,11.2422,macd_only,SENSEX|weekly|2025-08-05|ITM1,82449.31,82400.0,SENSEX 82500 PE 05 AUG 25,5m,61.063826,SENSEX,weekly_series,25
2,series|5m|macd_only|target_30pct,0.45858,101.1,63.4044,2025-07-28T10:15:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-07 15:30:00+05:30,2025-08-07,False,weekly,671,3355,105.75,4.5994,CE,-99.9505,macd_only,NIFTY|weekly|2025-08-07|ITM1,25219.5,25200.0,NIFTY 25150 CE 07 AUG 25,5m,61.69755,NIFTY,weekly_series,26
733,series|5m|macd_only|target_30pct,0.080067,247.85,52.5396,2025-07-24T15:15:00+05:30,322.205,target_30pct_hit,target_30pct,2025-07-25 09:15:00+05:30,2025-08-07,False,weekly,4,20,909.1,266.7944,PE,30.0,macd_only,NIFTY|weekly|2025-08-07|ITM1,25219.5,25200.0,NIFTY 25250 PE 07 AUG 25,5m,61.69755,NIFTY,weekly_series,26
632,series|5m|macd_only|target_30pct,1.765455,444.5,56.6545,2025-07-28T11:00:00+05:30,577.85,target_30pct_hit,target_30pct,2025-07-29 09:20:00+05:30,2025-08-07,False,weekly,55,275,909.1,104.5219,PE,30.0,macd_only,NIFTY|weekly|2025-08-07|ITM1,25219.5,25200.0,NIFTY 25250 PE 07 AUG 25,5m,61.69755,NIFTY,weekly_series,26
564,series|5m|macd_only|target_30pct,2.369342,572.2,64.6062,2025-07-29T10:25:00+05:30,743.86,target_30pct_hit,target_30pct,2025-08-07 09:20:00+05:30,2025-08-07,False,weekly,513,2565,909.1,58.878,PE,30.0,macd_only,NIFTY|weekly|2025-08-07|ITM1,25219.5,25200.0,NIFTY 25250 PE 07 AUG 25,5m,61.69755,NIFTY,weekly_series,26
34,series|5m|macd_only|target_30pct,4.186654,1100.0,71.1289,2025-07-31T11:25:00+05:30,0.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-12 15:30:00+05:30,2025-08-12,False,weekly,656,3280,1427.6,29.7818,CE,-99.9909,macd_only,SENSEX|weekly|2025-08-12|ITM1,80725.74,80800.0,SENSEX 80700 CE 12 AUG 25,5m,62.447322,SENSEX,weekly_series,27
431,series|5m|macd_only|target_30pct,16.067141,538.95,91.5706,2025-07-31T09:15:00+05:30,700.635,target_30pct_hit,target_30pct,2025-08-01 15:10:00+05:30,2025-08-12,False,weekly,146,730,1112.25,106.3735,PE,30.0,macd_only,SENSEX|weekly|2025-08-12|ITM1,80725.74,80800.0,SENSEX 80900 PE 12 AUG 25,5m,62.447322,SENSEX,weekly_series,27
274,series|5m|macd_only|target_30pct,2.746531,683.85,57.7249,2025-08-04T09:45:00+05:30,889.005,target_30pct_hit,target_30pct,2025-08-07 10:35:00+05:30,2025-08-12,False,weekly,238,1190,1112.25,62.6453,PE,30.0,macd_only,SENSEX|weekly|2025-08-12|ITM1,80725.74,80800.0,SENSEX 80900 PE 12 AUG 25,5m,62.447322,SENSEX,weekly_series,27
61,series|5m|macd_only|target_30pct,6.953022,771.9,58.2769,2025-08-08T10:10:00+05:30,1003.47,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-12,False,weekly,61,305,1063.05,37.7186,PE,30.0,macd_only,SENSEX|weekly|2025-08-12|ITM1,80725.74,80800.0,SENSEX 80900 PE 12 AUG 25,5m,62.447322,SENSEX,weekly_series,27
47,series|5m|macd_only|target_30pct,8.357036,465.2,64.2049,2025-08-12T11:10:00+05:30,604.76,target_30pct_hit,target_30pct,2025-08-12 14:50:00+05:30,2025-08-12,False,weekly,44,220,739.75,59.0176,PE,30.0,macd_only,SENSEX|weekly|2025-08-12|ITM1,80725.74,80800.0,SENSEX 80900 PE 12 AUG 25,5m,62.447322,SENSEX,weekly_series,27
38,series|5m|macd_only|target_30pct,0.181527,217.8,53.2574,2025-08-04T10:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-14 15:30:00+05:30,2025-08-14,False,weekly,666,3330,263.25,20.8678,CE,-99.977,macd_only,NIFTY|weekly|2025-08-14|ITM1,24699.1,24700.0,NIFTY 24650 CE 14 AUG 25,5m,63.76503,NIFTY,weekly_series,28
362,series|5m|macd_only|target_30pct,1.925694,173.15,66.2174,2025-07-31T15:05:00+05:30,225.095,target_30pct_hit,target_30pct,2025-08-01 09:15:00+05:30,2025-08-14,False,weekly,6,30,414.05,139.1279,PE,30.0,macd_only,NIFTY|weekly|2025-08-14|ITM1,24699.1,24700.0,NIFTY 24750 PE 14 AUG 25,5m,63.76503,NIFTY,weekly_series,28
199,series|5m|macd_only|target_30pct,2.790267,235.1,72.3253,2025-08-05T09:40:00+05:30,305.63,target_30pct_hit,target_30pct,2025-08-07 10:30:00+05:30,2025-08-14,False,weekly,162,810,414.05,76.1165,PE,30.0,macd_only,NIFTY|weekly|2025-08-14|ITM1,24699.1,24700.0,NIFTY 24750 PE 14 AUG 25,5m,63.76503,NIFTY,weekly_series,28
62,series|5m|macd_only|target_30pct,0.169306,312.85,61.9629,2025-08-08T10:05:00+05:30,118.75,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-14 15:30:00+05:30,2025-08-14,False,weekly,369,1845,402.6,28.6879,PE,-62.0425,macd_only,NIFTY|weekly|2025-08-14|ITM1,24699.1,24700.0,NIFTY 24750 PE 14 AUG 25,5m,63.76503,NIFTY,weekly_series,28
494,series|5m|macd_only|target_30pct,6.481285,1104.5,85.0326,2025-08-06T12:30:00+05:30,1435.85,target_30pct_hit,target_30pct,2025-08-18 09:15:00+05:30,2025-08-19,False,weekly,487,2435,1729.4,56.5776,CE,30.0,macd_only,SENSEX|weekly|2025-08-19|ITM1,80923.2,80200.0,SENSEX 80100 CE 19 AUG 25,5m,63.094972,SENSEX,weekly_series,29
63,series|5m|macd_only|target_30pct,6.660241,1502.25,60.5865,2025-08-18T13:25:00+05:30,1545.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-19 15:30:00+05:30,2025-08-19,False,weekly,100,500,1654.1,10.1082,CE,2.8457,macd_only,SENSEX|weekly|2025-08-19|ITM1,80923.2,80200.0,SENSEX 80100 CE 19 AUG 25,5m,63.094972,SENSEX,weekly_series,29
65,series|5m|macd_only|target_30pct,0.807652,424.65,56.8293,2025-08-06T14:25:00+05:30,552.045,target_30pct_hit,target_30pct,2025-08-07 10:30:00+05:30,2025-08-19,False,weekly,28,140,755.0,77.7935,PE,30.0,macd_only,SENSEX|weekly|2025-08-19|ITM1,80923.2,80200.0,SENSEX 80300 PE 19 AUG 25,5m,63.094972,SENSEX,weekly_series,29
61,series|5m|macd_only|target_30pct,0.143142,524.55,57.0294,2025-08-08T10:10:00+05:30,681.915,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-19,False,weekly,61,305,722.6,37.7562,PE,30.0,macd_only,SENSEX|weekly|2025-08-19|ITM1,80923.2,80200.0,SENSEX 80300 PE 19 AUG 25,5m,63.094972,SENSEX,weekly_series,29
47,series|5m|macd_only|target_30pct,2.182464,341.75,64.4886,2025-08-12T11:10:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-19 15:30:00+05:30,2025-08-19,False,weekly,356,1780,405.1,18.5369,PE,-99.9854,macd_only,SENSEX|weekly|2025-08-19|ITM1,80923.2,80200.0,SENSEX 80300 PE 19 AUG 25,5m,63.094972,SENSEX,weekly_series,29
638,series|5m|macd_only|target_30pct,0.565689,223.2,59.703,2025-08-07T14:25:00+05:30,290.16,target_30pct_hit,target_30pct,2025-08-07 15:05:00+05:30,2025-08-21,False,weekly,8,40,689.65,208.983,CE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM1,24501.7,24500.0,NIFTY 24450 CE 21 AUG 25,5m,64.150054,NIFTY,weekly_series,30
533,series|5m|macd_only|target_30pct,0.932617,200.55,57.5892,2025-08-11T10:30:00+05:30,260.715,target_30pct_hit,target_30pct,2025-08-11 14:35:00+05:30,2025-08-21,False,weekly,49,245,689.65,243.8793,CE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM1,24501.7,24500.0,NIFTY 24450 CE 21 AUG 25,5m,64.150054,NIFTY,weekly_series,30
433,series|5m|macd_only|target_30pct,0.689079,289.35,59.8503,2025-08-12T12:30:00+05:30,376.155,target_30pct_hit,target_30pct,2025-08-18 09:15:00+05:30,2025-08-21,False,weekly,189,945,689.65,138.3446,CE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM1,24501.7,24500.0,NIFTY 24450 CE 21 AUG 25,5m,64.150054,NIFTY,weekly_series,30
195,series|5m|macd_only|target_30pct,1.150284,536.0,59.8347,2025-08-18T13:20:00+05:30,634.45,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-21 15:30:00+05:30,2025-08-21,False,weekly,253,1265,689.65,28.666,CE,18.3675,macd_only,NIFTY|weekly|2025-08-21|ITM1,24501.7,24500.0,NIFTY 24450 CE 21 AUG 25,5m,64.150054,NIFTY,weekly_series,30
61,series|5m|macd_only|target_30pct,0.764075,210.45,58.485,2025-08-08T10:10:00+05:30,273.585,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-21,False,weekly,61,305,281.0,33.5234,PE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM1,24501.7,24500.0,NIFTY 24550 PE 21 AUG 25,5m,64.150054,NIFTY,weekly_series,30
48,series|5m|macd_only|target_30pct,0.095617,145.1,61.6704,2025-08-12T11:05:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-21 15:30:00+05:30,2025-08-21,False,weekly,509,2545,169.35,16.7126,PE,-99.9655,macd_only,NIFTY|weekly|2025-08-21|ITM1,24501.7,24500.0,NIFTY 24550 PE 21 AUG 25,5m,64.150054,NIFTY,weekly_series,30
18,series|5m|macd_only|target_30pct,1.343219,823.15,56.7995,2025-08-21T12:50:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-04 15:30:00+05:30,2025-09-04,False,weekly,716,3580,840.0,2.047,CE,-99.9939,macd_only,SENSEX|weekly|2025-09-04|ITM1,82051.04,82100.0,SENSEX 82000 CE 04 SEP 25,5m,65.815085,SENSEX,weekly_series,31
423,series|5m|macd_only|target_30pct,0.257555,610.65,61.2886,2025-08-21T13:40:00+05:30,793.845,target_30pct_hit,target_30pct,2025-08-22 09:35:00+05:30,2025-09-04,False,weekly,27,135,2077.8,240.2604,PE,30.0,macd_only,SENSEX|weekly|2025-09-04|ITM1,82051.04,82100.0,SENSEX 82200 PE 04 SEP 25,5m,65.815085,SENSEX,weekly_series,31
261,series|5m|macd_only|target_30pct,1.987066,728.0,58.66,2025-08-25T15:10:00+05:30,946.4,target_30pct_hit,target_30pct,2025-08-26 09:20:00+05:30,2025-09-04,False,weekly,6,30,2077.8,185.4121,PE,30.0,macd_only,SENSEX|weekly|2025-09-04|ITM1,82051.04,82100.0,SENSEX 82200 PE 04 SEP 25,5m,65.815085,SENSEX,weekly_series,31
146,series|5m|macd_only|target_30pct,5.098559,1733.4,59.7223,2025-08-28T12:05:00+05:30,1487.2,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-04 15:30:00+05:30,2025-09-04,False,weekly,287,1435,2077.8,19.8685,PE,-14.2033,macd_only,SENSEX|weekly|2025-09-04|ITM1,82051.04,82100.0,SENSEX 82200 PE 04 SEP 25,5m,65.815085,SENSEX,weekly_series,31
541,series|5m|macd_only|target_30pct,0.792908,584.25,52.2886,2025-09-01T09:50:00+05:30,759.525,target_30pct_hit,target_30pct,2025-09-02 09:55:00+05:30,2025-09-11,False,weekly,77,385,1280.0,119.0843,CE,30.0,macd_only,SENSEX|weekly|2025-09-11|ITM1,80416.2,80500.0,SENSEX 80400 CE 11 SEP 25,5m,65.485707,SENSEX,weekly_series,32
360,series|5m|macd_only|target_30pct,2.314544,497.1,63.636,2025-09-03T12:15:00+05:30,646.23,target_30pct_hit,target_30pct,2025-09-03 15:10:00+05:30,2025-09-11,False,weekly,35,175,1280.0,157.4935,CE,30.0,macd_only,SENSEX|weekly|2025-09-11|ITM1,80416.2,80500.0,SENSEX 80400 CE 11 SEP 25,5m,65.485707,SENSEX,weekly_series,32
275,series|5m|macd_only|target_30pct,1.780588,920.0,57.8741,2025-09-04T13:00:00+05:30,1196.0,target_30pct_hit,target_30pct,2025-09-10 09:50:00+05:30,2025-09-11,False,weekly,266,1330,1280.0,39.1304,CE,30.0,macd_only,SENSEX|weekly|2025-09-11|ITM1,80416.2,80500.0,SENSEX 80400 CE 11 SEP 25,5m,65.485707,SENSEX,weekly_series,32
57,series|5m|macd_only|target_30pct,4.094304,1130.75,60.7984,2025-09-10T15:25:00+05:30,1150.6,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-11 15:30:00+05:30,2025-09-11,False,weekly,77,385,1199.0,6.0358,CE,1.7555,macd_only,SENSEX|weekly|2025-09-11|ITM1,80416.2,80500.0,SENSEX 80400 CE 11 SEP 25,5m,65.485707,SENSEX,weekly_series,32
25,series|5m|macd_only|target_30pct,0.257353,724.55,61.2172,2025-08-29T13:10:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-11 15:30:00+05:30,2025-09-11,False,weekly,709,3545,926.25,27.838,PE,-99.9931,macd_only,SENSEX|weekly|2025-09-11|ITM1,80416.2,80500.0,SENSEX 80600 PE 11 SEP 25,5m,65.485707,SENSEX,weekly_series,32
648,series|5m|macd_only|target_30pct,1.18244,498.95,66.2517,2025-09-05T13:45:00+05:30,648.635,target_30pct_hit,target_30pct,2025-09-08 09:40:00+05:30,2025-09-18,False,weekly,27,135,2098.75,320.6333,CE,30.0,macd_only,SENSEX|weekly|2025-09-18|ITM1,81092.25,81100.0,SENSEX 81000 CE 18 SEP 25,5m,66.420671,SENSEX,weekly_series,33
603,series|5m|macd_only|target_30pct,0.312724,573.0,53.1553,2025-09-08T11:10:00+05:30,744.9,target_30pct_hit,target_30pct,2025-09-10 09:15:00+05:30,2025-09-18,False,weekly,129,645,2098.75,266.274,CE,30.0,macd_only,SENSEX|weekly|2025-09-18|ITM1,81092.25,81100.0,SENSEX 81000 CE 18 SEP 25,5m,66.420671,SENSEX,weekly_series,33
400,series|5m|macd_only|target_30pct,1.783477,840.7,57.4762,2025-09-10T15:25:00+05:30,1092.91,target_30pct_hit,target_30pct,2025-09-12 11:30:00+05:30,2025-09-18,False,weekly,105,525,2098.75,149.6432,CE,30.0,macd_only,SENSEX|weekly|2025-09-18|ITM1,81092.25,81100.0,SENSEX 81000 CE 18 SEP 25,5m,66.420671,SENSEX,weekly_series,33
251,series|5m|macd_only|target_30pct,0.207608,1088.0,51.3527,2025-09-12T15:10:00+05:30,1414.4,target_30pct_hit,target_30pct,2025-09-16 15:05:00+05:30,2025-09-18,False,weekly,151,755,2098.75,92.8998,CE,30.0,macd_only,SENSEX|weekly|2025-09-18|ITM1,81092.25,81100.0,SENSEX 81000 CE 18 SEP 25,5m,66.420671,SENSEX,weekly_series,33
23,series|5m|macd_only|target_30pct,1.503872,1758.3,55.6293,2025-09-17T15:10:00+05:30,2014.6,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-18 15:30:00+05:30,2025-09-18,False,weekly,79,395,2098.75,19.3625,CE,14.5766,macd_only,SENSEX|weekly|2025-09-18|ITM1,81092.25,81100.0,SENSEX 81000 CE 18 SEP 25,5m,66.420671,SENSEX,weekly_series,33
3,series|5m|macd_only|target_30pct,1.853709,573.15,65.3362,2025-09-08T15:00:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-18 15:30:00+05:30,2025-09-18,False,weekly,614,3070,635.4,10.861,PE,-99.9913,macd_only,SENSEX|weekly|2025-09-18|ITM1,81092.25,81100.0,SENSEX 81200 PE 18 SEP 25,5m,66.420671,SENSEX,weekly_series,33
24,series|5m|macd_only|target_30pct,1.534272,886.15,61.0102,2025-09-17T15:10:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-01 15:30:00+05:30,2025-10-01,False,weekly,764,3820,1091.8,23.2071,CE,-99.9944,macd_only,SENSEX|weekly|2025-10-01|ITM1,82582.41,82600.0,SENSEX 82500 CE 01 OCT 25,5m,67.902362,SENSEX,weekly_series,34
671,series|5m|macd_only|target_30pct,0.098924,448.4,52.6286,2025-09-17T14:20:00+05:30,582.92,target_30pct_hit,target_30pct,2025-09-22 09:20:00+05:30,2025-10-01,False,weekly,166,830,2392.6,433.5861,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM1,82582.41,82600.0,SENSEX 82700 PE 01 OCT 25,5m,67.902362,SENSEX,weekly_series,34
