date,poc,vah,val,var,ibh,ibl,ibr,ib_broken_up,ib_broken_dn,fa_up,fa_dn,session_high,session_low,open_price,close_price,total_tpos
2025-06-05,24700,24800,24700,100,24761.5,24613.1,148.40000000000146,True,False,True,False,24899.85,24613.1,24691.2,24761.1,440
2025-06-06,24950,25050,24700,350,24817.1,24671.45,145.64999999999782,True,False,False,False,25029.5,24671.45,24748.7,25000.3,462
2025-06-09,25100,25150,25100,50,25160.1,25077.15,82.94999999999709,False,False,False,False,25160.1,25077.15,25160.1,25103.1,427
2025-06-10,25100,25150,25100,50,25199.3,25055.45,143.84999999999854,False,False,False,False,25199.3,25055.45,25196.05,25091.5,410
2025-06-11,25100,25200,25100,100,25158.95,25081.3,77.65000000000146,True,False,True,False,25222.4,25081.3,25134.15,25126.8,422
2025-06-12,25050,25100,24850,250,25196.2,25064.8,131.40000000000146,False,True,False,False,25196.2,24825.9,25164.45,24856.0,461
2025-06-13,24650,24750,24650,100,24654.8,24473.0,181.79999999999927,True,False,False,False,24754.35,24473.0,24473.0,24735.55,413
2025-06-16,24900,24950,24750,200,24817.65,24703.6,114.05000000000291,True,False,False,False,24967.1,24703.6,24732.35,24940.95,446
2025-06-17,24850,24900,24800,100,24982.05,24846.45,135.59999999999854,False,True,False,False,24982.05,24813.7,24977.85,24841.5,449
2025-06-18,24750,24850,24750,100,24947.55,24776.9,170.64999999999782,False,True,False,True,24947.55,24750.45,24788.35,24798.75,414
2025-06-19,24800,24850,24750,100,24863.1,24738.1,125.0,False,True,False,True,24863.1,24733.4,24803.25,24744.7,427
2025-06-20,25000,25100,24950,150,24919.15,24783.65,135.5,True,False,False,False,25136.2,24783.65,24787.65,25079.75,431
2025-06-23,24900,25000,24850,150,24988.1,24824.85,163.25,True,False,True,False,25057.0,24824.85,24939.75,24958.9,449
2025-06-24,25200,25300,25000,300,25250.85,25118.5,132.34999999999854,True,True,True,False,25317.7,24999.7,25179.9,25071.55,465
2025-06-25,25200,25250,25150,100,25208.6,25125.05,83.54999999999927,True,False,False,False,25266.8,25125.05,25150.35,25236.35,446
2025-06-26,25350,25550,25300,250,25437.9,25259.9,178.0,True,False,False,False,25565.3,25259.9,25268.95,25530.4,454
2025-06-27,25600,25650,25550,100,25622.5,25523.55,98.95000000000073,True,False,False,False,25654.2,25523.55,25576.65,25632.45,426
2025-06-30,25550,25600,25500,100,25669.35,25543.7,125.64999999999782,False,True,False,False,25669.35,25473.3,25661.65,25507.45,431
2025-07-01,25500,25550,25500,50,25593.4,25513.8,79.60000000000218,False,True,False,True,25593.4,25501.8,25551.35,25533.0,395
2025-07-02,25450,25550,25400,150,25608.1,25513.05,95.04999999999927,False,True,False,False,25608.1,25378.75,25588.3,25442.85,426
2025-07-03,25500,25600,25450,150,25559.8,25429.75,130.04999999999927,True,True,True,False,25587.5,25384.35,25505.1,25397.4,475
2025-07-04,25350,25450,25350,100,25458.65,25370.55,88.10000000000218,True,True,False,True,25470.25,25331.65,25428.85,25467.8,433
2025-07-07,25400,25500,25400,100,25489.8,25407.25,82.54999999999927,False,False,False,False,25489.8,25407.25,25450.45,25454.95,458
2025-07-08,25450,25500,25400,100,25495.9,25424.15,71.75,True,False,False,False,25548.05,25424.15,25427.85,25523.1,433
2025-07-09,25500,25550,25500,50,25529.45,25472.05,57.400000000001455,True,True,True,False,25548.7,25424.35,25514.6,25464.65,387
2025-07-10,25350,25450,25350,100,25524.05,25402.65,121.39999999999782,False,True,False,False,25524.05,25340.45,25511.65,25348.15,421
2025-07-11,25150,25300,25150,150,25322.45,25244.0,78.45000000000073,False,True,False,False,25322.45,25129.0,25255.5,25140.55,414
2025-07-14,25050,25100,25000,100,25151.1,25041.9,109.19999999999709,False,True,False,True,25151.1,25001.95,25149.5,25087.1,442
2025-07-15,25150,25250,25150,100,25155.8,25088.45,67.34999999999854,True,False,False,False,25245.2,25088.45,25089.5,25219.65,407
2025-07-16,25200,25250,25150,100,25218.95,25127.75,91.20000000000073,True,True,True,True,25255.3,25121.05,25196.6,25198.55,426
2025-07-17,25150,25200,25150,50,25238.35,25159.55,78.79999999999927,False,True,False,False,25238.35,25101.0,25230.75,25109.5,408
2025-07-18,24950,25000,24900,100,25144.6,25004.65,139.9499999999971,False,True,False,False,25144.6,24918.65,25108.55,24967.45,427
2025-07-21,25000,25100,25000,100,25071.05,24882.3,188.75,True,False,False,False,25111.4,24882.3,24999.0,25093.3,442
2025-07-22,25050,25150,25050,100,25182.0,25085.6,96.40000000000146,False,True,False,False,25182.0,25035.55,25166.65,25064.9,426
2025-07-23,25100,25200,25100,100,25149.85,25085.5,64.34999999999854,True,False,False,False,25233.5,25085.5,25139.35,25209.2,410
2025-07-24,25050,25200,25050,150,25246.25,25155.15,91.09999999999854,False,True,False,False,25246.25,25018.7,25243.3,25051.9,414
2025-07-25,24850,24900,24800,100,25010.35,24903.15,107.19999999999709,False,True,False,False,25010.35,24806.35,25010.35,24832.2,410
2025-07-28,24800,24850,24650,200,24854.7,24732.7,122.0,True,True,True,False,24889.2,24646.6,24782.45,24673.95,430
2025-07-29,24650,24800,24650,150,24727.15,24598.6,128.5500000000029,True,False,False,False,24847.15,24598.6,24609.65,24830.4,449
2025-07-30,24850,24900,24800,100,24892.05,24813.9,78.14999999999782,True,True,True,True,24902.3,24771.95,24890.4,24844.55,417
2025-07-31,24750,24950,24650,300,24728.95,24635.0,93.95000000000073,True,False,False,False,24956.5,24635.0,24642.25,24765.6,467
2025-08-01,24650,24750,24600,150,24759.75,24672.2,87.54999999999927,True,True,True,False,24784.15,24535.05,24734.9,24572.15,454
2025-08-04,24650,24750,24650,100,24669.95,24554.0,115.95000000000073,True,False,False,False,24736.25,24554.0,24596.05,24726.9,426
2025-08-05,24600,24650,24600,50,24733.1,24593.15,139.9499999999971,False,True,False,True,24733.1,24590.3,24720.25,24649.5,416
2025-08-06,24550,24650,24550,100,24671.4,24579.7,91.70000000000073,False,True,False,False,24671.4,24539.2,24641.35,24569.6,426
2025-08-07,24400,24550,24400,150,24542.2,24464.2,78.0,True,True,False,True,24634.2,24344.15,24464.2,24626.65,419
2025-08-08,24400,24500,24400,100,24585.5,24437.55,147.95000000000073,False,True,False,False,24585.5,24337.5,24544.25,24350.85,444
2025-08-11,24400,24600,24400,200,24428.4,24347.45,80.95000000000073,True,False,False,False,24600.85,24347.45,24371.5,24562.15,433
2025-08-12,24550,24650,24500,150,24702.6,24530.75,171.84999999999854,False,True,False,False,24702.6,24465.65,24563.35,24485.85,428
2025-08-13,24550,24650,24550,100,24614.2,24535.25,78.95000000000073,True,False,False,False,24664.55,24535.25,24586.2,24630.4,432
2025-08-14,24600,24700,24600,100,24672.85,24604.6,68.25,True,True,True,True,24673.65,24596.9,24607.25,24616.05,454
2025-08-18,24900,25000,24900,100,25022.0,24884.3,137.70000000000073,False,True,False,False,25022.0,24852.85,24938.2,24884.05,418
2025-08-19,24950,25000,24900,100,24936.45,24873.95,62.5,True,False,False,False,25012.65,24873.95,24891.35,24989.7,421
2025-08-20,25000,25100,25000,100,24995.75,24929.7,66.04999999999927,True,False,False,False,25088.7,24929.7,24965.8,25047.15,426
2025-08-21,25100,25150,25100,50,25144.85,25054.9,89.94999999999709,True,False,True,False,25153.65,25054.9,25142.0,25076.95,399
2025-08-22,24900,24950,24850,100,25084.85,24945.35,139.5,False,True,False,False,25084.85,24859.15,25064.15,24869.45,404
2025-08-25,24950,25000,24900,100,24973.95,24899.0,74.95000000000073,True,True,False,True,25021.55,24894.35,24949.15,24978.55,429
2025-08-26,24750,24850,24750,100,24919.65,24755.6,164.0500000000029,False,True,False,False,24919.65,24689.6,24899.5,24710.7,464
2025-08-28,24550,24650,24500,150,24702.65,24507.2,195.45000000000073,False,True,False,True,24702.65,24481.6,24695.8,24533.1,451
2025-08-29,24500,24550,24450,100,24564.35,24464.15,100.19999999999709,True,True,True,False,24572.45,24404.7,24466.7,24433.65,432
2025-09-01,24500,24600,24500,100,24560.85,24432.7,128.14999999999782,True,False,False,False,24635.6,24432.7,24432.7,24624.3,424
2025-09-02,24700,24750,24550,200,24747.55,24631.35,116.20000000000073,True,True,True,False,24756.1,24522.35,24653.0,24575.0,425
2025-09-03,24550,24650,24550,100,24630.7,24533.2,97.5,True,False,False,False,24737.05,24533.2,24616.5,24713.6,419
2025-09-04,24800,24850,24700,150,24980.75,24835.1,145.65000000000146,False,True,False,False,24980.75,24708.2,24980.75,24739.8,427
2025-09-05,24650,24800,24650,150,24832.35,24674.75,157.59999999999854,False,True,False,True,24832.35,24621.6,24818.85,24743.95,442
2025-09-08,24800,24900,24800,100,24845.7,24758.5,87.20000000000073,True,True,True,True,24885.5,24751.55,24802.6,24791.2,430
2025-09-09,24850,24900,24800,100,24879.05,24823.25,55.79999999999927,True,True,True,True,24891.8,24814.0,24864.1,24878.8,440
2025-09-10,24950,25050,24950,100,25017.4,24958.1,59.30000000000291,True,True,True,True,25035.7,24915.05,24991.0,24977.55,425
2025-09-11,24950,25050,24950,100,25008.95,24940.15,68.79999999999927,True,False,True,False,25037.3,24940.15,24945.5,25008.1,433
2025-09-12,25100,25150,25050,100,25089.75,25038.05,51.70000000000073,True,False,False,False,25139.45,25038.05,25074.45,25107.7,403
2025-09-15,25050,25150,25050,100,25138.45,25070.0,68.45000000000073,False,True,False,False,25138.45,25048.75,25118.9,25069.7,417
2025-09-16,25150,25250,25150,100,25181.85,25070.45,111.39999999999782,True,False,False,False,25261.4,25070.45,25073.6,25254.45,414
2025-09-17,25300,25350,25300,50,25342.15,25275.35,66.80000000000291,True,False,True,False,25346.5,25275.35,25276.6,25330.15,396
2025-09-18,25400,25450,25350,100,25448.95,25393.8,55.150000000001455,False,True,False,True,25448.95,25329.75,25441.05,25420.75,400
2025-09-19,25300,25350,25300,50,25428.75,25297.05,131.70000000000073,False,True,False,True,25428.75,25286.3,25410.2,25352.5,420
2025-09-22,25250,25350,25250,100,25331.7,25211.6,120.10000000000218,False,True,False,False,25331.7,25151.05,25238.1,25200.2,419
2025-09-23,25100,25250,25100,150,25250.85,25110.05,140.79999999999927,True,True,True,True,25261.9,25084.65,25209.0,25185.8,445
2025-09-24,25050,25150,25050,100,25149.85,25049.45,100.39999999999782,False,True,False,True,25149.85,25027.45,25108.75,25060.9,424
2025-09-25,24950,25050,24950,100,25092.7,25003.9,88.79999999999927,False,True,False,False,25092.7,24878.3,25034.5,24904.55,425
2025-09-26,24750,24800,24600,200,24868.6,24759.0,109.59999999999854,False,True,False,False,24868.6,24629.45,24818.55,24673.1,449
2025-09-29,24700,24750,24600,150,24767.5,24668.15,99.34999999999854,True,True,True,True,24791.3,24606.2,24728.55,24677.55,447
2025-09-30,24600,24700,24600,100,24731.8,24633.4,98.39999999999782,False,True,False,True,24731.8,24587.7,24691.95,24633.6,439
2025-10-01,24750,24850,24650,200,24694.05,24605.95,88.09999999999854,True,False,False,False,24867.95,24605.95,24620.55,24853.4,424
2025-10-03,24800,24850,24750,100,24855.7,24747.55,108.15000000000146,True,False,False,False,24904.8,24747.55,24759.55,24895.0,404
2025-10-06,25050,25100,24950,150,24972.35,24881.65,90.69999999999709,True,False,False,False,25095.95,24881.65,24916.55,25072.55,440
2025-10-07,25150,25200,25100,100,25202.2,25076.3,125.90000000000146,True,False,True,False,25220.9,25076.3,25085.3,25112.8,445
2025-10-08,25050,25150,25000,150,25192.5,25078.0,114.5,False,True,False,False,25192.5,25008.5,25079.75,25023.8,430
2025-10-09,25100,25200,25100,100,25120.35,25024.3,96.04999999999927,True,False,False,False,25199.25,25024.3,25074.3,25170.3,467
2025-10-10,25250,25350,25250,100,25285.1,25156.85,128.25,True,False,True,False,25330.75,25156.85,25167.65,25278.2,431
2025-10-13,25150,25250,25150,100,25241.95,25152.3,89.65000000000146,True,False,True,False,25267.3,25152.3,25177.3,25237.15,457
2025-10-14,25100,25250,25100,150,25310.35,25176.25,134.09999999999854,False,True,False,False,25310.35,25060.55,25277.55,25123.35,446
2025-10-15,25300,25350,25250,100,25267.95,25159.35,108.60000000000218,True,False,False,False,25365.15,25159.35,25181.95,25327.75,437
2025-10-16,25450,25550,25400,150,25452.75,25376.85,75.90000000000146,True,False,False,False,25625.4,25376.85,25394.9,25566.3,407
2025-10-17,25650,25800,25650,150,25677.4,25508.6,168.8000000000029,True,False,False,False,25781.5,25508.6,25546.85,25704.7,455
2025-10-20,25850,25900,25800,100,25926.2,25788.5,137.70000000000073,False,False,False,False,25926.2,25788.5,25824.6,25850.7,494
2025-10-23,26050,26100,26000,100,26097.1,25991.7,105.39999999999782,True,True,True,False,26104.2,25862.45,26057.2,25870.3,452
2025-10-24,25800,25900,25750,150,25944.15,25840.3,103.85000000000218,False,True,False,False,25944.15,25718.2,25935.1,25797.45,443
2025-10-27,25950,26000,25900,100,25975.55,25827.0,148.54999999999927,True,False,True,False,26005.95,25827.0,25843.2,25974.0,414
2025-10-28,25850,25950,25800,150,26041.7,25886.55,155.15000000000146,False,True,False,True,26041.7,25810.05,25939.95,25965.4,462
2025-10-29,26050,26100,26000,100,26025.05,25960.3,64.75,True,False,False,False,26097.85,25960.3,25982.0,26068.3,427
2025-10-30,25900,25950,25850,100,26032.05,25892.25,139.79999999999927,False,True,False,False,26032.05,25845.25,25984.4,25891.2,419
2025-10-31,25750,25850,25750,100,25953.75,25822.1,131.65000000000146,False,True,False,False,25953.75,25711.2,25863.8,25732.55,428
2025-11-03,25700,25800,25700,100,25761.95,25645.5,116.45000000000073,True,False,False,False,25803.1,25645.5,25696.85,25774.3,435
2025-11-04,25650,25750,25650,100,25787.4,25685.1,102.30000000000291,False,True,False,False,25787.4,25578.4,25744.75,25586.25,439
2025-11-06,25500,25600,25500,100,25679.15,25542.35,136.8000000000029,False,True,False,False,25679.15,25491.55,25593.35,25519.95,443
2025-11-07,25450,25550,25350,200,25447.1,25318.45,128.64999999999782,True,False,False,False,25551.25,25318.45,25433.8,25510.05,432
2025-11-10,25600,25650,25550,100,25595.75,25503.5,92.25,True,False,True,False,25653.45,25503.5,25503.5,25574.25,417
2025-11-11,25450,25700,25450,250,25637.6,25486.65,150.9499999999971,True,True,False,True,25715.8,25449.25,25617.0,25705.55,417
2025-11-12,25850,25950,25850,100,25864.45,25781.15,83.29999999999927,True,False,False,False,25934.55,25781.15,25834.3,25874.0,412
2025-11-13,25950,26000,25850,150,25906.8,25808.4,98.39999999999782,True,False,True,False,26010.7,25808.4,25906.1,25884.1,430
2025-11-14,25750,25850,25750,100,25879.15,25764.9,114.25,True,True,False,True,25940.2,25740.8,25767.9,25916.8,454
2025-11-17,25950,26000,25900,100,25979.8,25906.35,73.45000000000073,True,False,False,False,26024.2,25906.35,25948.2,26014.3,424
2025-11-18,25950,26000,25900,100,26029.85,25881.9,147.9499999999971,False,True,False,True,26029.85,25876.5,26021.8,25894.7,434
2025-11-19,26000,26050,25900,150,25954.85,25856.2,98.64999999999782,True,False,False,False,26074.65,25856.2,25918.1,26052.7,422
2025-11-20,26100,26250,26100,150,26136.0,26063.2,72.79999999999927,True,False,False,False,26246.65,26063.2,26132.1,26197.4,434
2025-11-21,26100,26150,26050,100,26174.0,26080.65,93.34999999999854,True,True,True,False,26179.2,26052.2,26109.55,26063.95,434
2025-11-24,26050,26150,26050,100,26137.55,26064.7,72.84999999999854,True,True,True,False,26142.8,25912.15,26122.8,25943.35,413
2025-11-25,25950,26050,25950,100,26025.5,25924.15,101.34999999999854,True,True,True,False,26032.6,25857.5,25998.5,25860.3,437
2025-11-26,26150,26200,26050,150,26098.35,25842.95,255.39999999999782,True,False,False,False,26215.15,25842.95,25842.95,26203.5,414
2025-11-27,26200,26300,26200,100,26306.95,26208.9,98.04999999999927,True,True,True,True,26310.45,26141.9,26261.25,26219.85,437
2025-11-28,26200,26250,26200,50,26267.8,26172.4,95.39999999999782,True,False,True,False,26280.75,26172.4,26237.45,26204.55,442
2025-12-01,26150,26300,26150,150,26325.8,26263.2,62.599999999998545,False,True,False,False,26325.8,26124.2,26325.8,26175.95,404
2025-12-02,26050,26100,26000,100,26154.6,26055.65,98.94999999999709,False,True,False,True,26154.6,25997.85,26087.95,26057.0,415
2025-12-03,25900,25950,25900,50,26066.45,25897.4,169.04999999999927,False,True,False,True,26066.45,25891.0,26004.9,25985.1,416
2025-12-04,26000,26050,25950,100,26044.85,25938.95,105.89999999999782,True,False,True,False,26098.25,25938.95,25981.85,26017.1,425
2025-12-05,26150,26200,26100,100,26102.05,25985.35,116.70000000000073,True,False,False,False,26202.6,25985.35,25999.8,26176.65,431
2025-12-08,26050,26100,25900,200,26178.7,26068.5,110.20000000000073,False,True,False,False,26178.7,25892.25,26159.8,25932.8,416
2025-12-09,25850,25900,25800,100,25890.95,25728.0,162.95000000000073,True,False,True,False,25923.65,25728.0,25867.1,25841.75,428
2025-12-10,25750,25900,25750,150,25922.25,25832.65,89.59999999999854,True,True,True,False,25947.65,25734.55,25864.05,25742.65,430
2025-12-11,25850,25900,25750,150,25807.75,25693.25,114.5,True,False,False,False,25922.8,25693.25,25771.4,25898.4,447
2025-12-12,26000,26050,26000,50,26038.4,25963.1,75.30000000000291,True,True,False,True,26057.6,25938.45,25971.2,26043.0,405
2025-12-15,26000,26050,25950,100,26007.2,25904.75,102.45000000000073,True,False,False,False,26047.15,25904.75,25930.05,26014.0,396
2025-12-16,25850,25950,25850,100,25980.75,25879.3,101.45000000000073,False,True,False,False,25980.75,25834.35,25951.5,25851.35,439
2025-12-17,25800,25850,25750,100,25929.15,25823.95,105.20000000000073,False,True,False,False,25929.15,25770.35,25902.4,25821.8,423
2025-12-18,25800,25900,25800,100,25827.15,25726.3,100.85000000000218,True,False,True,False,25902.35,25726.3,25764.7,25815.65,439
2025-12-19,25950,26000,25900,100,25970.4,25880.45,89.95000000000073,True,False,True,False,25993.35,25880.45,25911.5,25961.4,432
2025-12-22,26100,26150,26100,50,26142.0,26047.8,94.20000000000073,True,False,False,False,26180.7,26047.8,26055.85,26162.75,406
2025-12-23,26150,26200,26150,50,26206.55,26119.05,87.5,True,False,True,False,26233.55,26119.05,26205.2,26165.95,401
2025-12-24,26150,26250,26150,100,26229.55,26141.4,88.14999999999782,True,True,True,True,26236.4,26123.0,26170.65,26141.65,422
2025-12-26,26050,26100,26000,100,26144.2,26071.55,72.65000000000146,False,True,False,False,26144.2,26008.6,26121.25,26047.65,423
2025-12-29,25950,26000,25900,100,26106.8,26026.75,80.04999999999927,False,True,False,False,26106.8,25920.3,26063.35,25949.8,423
2025-12-30,25900,25950,25850,100,25956.15,25878.0,78.15000000000146,True,False,False,False,25976.75,25878.0,25940.9,25970.55,440
2025-12-31,26150,26200,26000,200,26028.0,25969.0,59.0,True,False,False,False,26187.95,25969.0,25971.05,26141.85,438
2026-01-01,26150,26200,26100,100,26197.55,26147.0,50.54999999999927,False,True,False,False,26197.55,26113.4,26173.3,26140.25,430
2026-01-02,26250,26350,26250,100,26272.85,26118.4,154.4499999999971,True,False,False,False,26340.0,26118.4,26155.1,26335.7,443
2026-01-05,26300,26350,26250,100,26358.25,26263.6,94.65000000000146,True,True,True,False,26373.2,26210.05,26333.7,26244.65,422
2026-01-06,26150,26250,26150,100,26273.95,26144.7,129.25,False,True,False,True,26273.95,26124.75,26189.7,26174.65,420
2026-01-07,26100,26150,26050,100,26168.2,26096.65,71.54999999999927,True,True,True,True,26187.15,26067.9,26143.1,26142.9,430
2026-01-08,25900,26100,25900,200,26133.2,26047.9,85.29999999999927,False,True,False,False,26133.2,25858.45,26106.5,25868.9,405
2026-01-09,25650,25900,25650,250,25940.6,25818.35,122.25,False,True,False,False,25940.6,25623.0,25840.4,25703.7,440
2026-01-12,25700,25800,25500,300,25700.95,25529.05,171.90000000000146,True,True,False,True,25813.15,25473.4,25669.05,25806.1,450
2026-01-13,25700,25800,25650,150,25899.8,25700.85,198.95000000000073,False,True,False,True,25899.8,25603.3,25897.35,25714.2,438
2026-01-14,25700,25800,25650,150,25761.5,25638.35,123.15000000000146,True,True,True,True,25791.75,25603.95,25648.55,25669.1,450
2026-01-16,25700,25850,25650,200,25789.5,25678.4,111.09999999999854,True,True,True,True,25873.5,25662.4,25696.05,25701.9,472
2026-01-19,25500,25600,25500,100,25653.3,25504.85,148.45000000000073,False,True,False,True,25653.3,25494.35,25653.1,25555.5,449
2026-01-20,25450,25500,25350,150,25585.0,25432.6,152.40000000000146,False,True,False,False,25585.0,25171.35,25580.3,25225.35,427
2026-01-21,25150,25250,25050,200,25277.75,25130.15,147.59999999999854,True,True,True,True,25300.95,24919.8,25141.0,25168.1,522
2026-01-22,25200,25300,25150,150,25435.75,25302.45,133.29999999999927,False,True,False,True,25435.75,25168.5,25344.15,25320.45,478
2026-01-23,25250,25350,25050,300,25347.95,25249.1,98.85000000000218,False,True,False,False,25347.95,25025.3,25344.6,25064.75,449
2026-01-27,25050,25150,25000,150,25161.85,24932.55,229.29999999999927,True,False,False,False,25246.65,24932.55,25063.35,25234.1,499
2026-01-28,25250,25350,25250,100,25372.1,25225.7,146.39999999999782,False,True,False,True,25372.1,25187.65,25258.85,25348.05,446
2026-01-29,25250,25450,25150,300,25359.35,25159.8,199.54999999999927,True,False,False,False,25458.15,25159.8,25345.0,25422.1,440
2026-01-30,25250,25350,25250,100,25323.15,25218.95,104.20000000000073,True,True,True,True,25370.7,25213.65,25247.55,25315.8,490
2026-02-01,25350,25400,24950,450,25352.25,25252.3,99.95000000000073,True,True,True,False,25440.9,24571.75,25333.75,24768.0,538
2026-02-02,24850,25000,24800,200,24942.95,24726.85,216.10000000000218,True,True,False,True,25108.1,24679.4,24796.5,25079.9,485
2026-02-03,25750,25850,25750,100,26341.2,25641.3,699.9000000000015,False,False,False,False,26341.2,25641.3,26308.05,25714.8,475
2026-02-04,25700,25800,25700,100,25801.8,25563.95,237.84999999999854,True,False,True,False,25818.55,25563.95,25675.05,25737.5,445
2026-02-05,25600,25700,25600,100,25757.65,25612.9,144.75,False,True,False,True,25757.65,25579.5,25755.9,25641.6,432
2026-02-06,25550,25650,25500,150,25630.8,25504.6,126.20000000000073,True,True,False,True,25703.95,25491.9,25605.8,25673.6,452
2026-02-09,25800,25900,25800,100,25922.25,25780.9,141.34999999999854,False,False,False,False,25922.25,25780.9,25888.7,25863.3,450
