strategy,series_id,expiry,option_type,entry_time,entry_price,spot_px,exit_time,exit_reason,blended_return,alloc,target_used,opt_ibh,opt_poc,opt_ib_ext_up,ibr_tgt_pct,spot_poc_rev
baseline_both,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,80490.86,2025-08-07 10:35:00+05:30,target_hit,30.0,0.2,30.0,422.95,350.0,True,16.0,False
opt_ib_ext_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,80490.86,2025-08-07 10:35:00+05:30,target_hit,30.0,0.35,30.0,422.95,350.0,True,16.0,False
opt_poc_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,80490.86,2025-08-07 10:35:00+05:30,target_hit,30.0,0.1,30.0,422.95,350.0,True,16.0,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,80490.86,2025-08-07 09:15:00+05:30,target_hit,15.965404394576893,0.35,16.0,422.95,350.0,True,16.0,False
spot_poc_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,80490.86,2025-08-07 10:35:00+05:30,target_hit,30.0,0.1,30.0,422.95,350.0,True,16.0,False
baseline_both,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,80167.1,2025-08-08 15:15:00+05:30,target_hit,30.0,0.2,30.0,,,,,True
opt_ib_ext_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,80167.1,2025-08-08 15:15:00+05:30,target_hit,30.0,0.1,30.0,,,,,True
opt_poc_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,80167.1,2025-08-08 15:15:00+05:30,target_hit,30.0,0.1,30.0,,,,,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,80167.1,2025-08-08 15:15:00+05:30,target_hit,30.0,0.1,30.0,,,,,True
spot_poc_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,80167.1,2025-08-08 15:15:00+05:30,target_hit,30.0,0.35,30.0,,,,,True
baseline_both,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,80466.65,2025-08-19 15:30:00+05:30,hold_to_end,-99.9836,0.2,30.0,311.85,210.0,True,51.3,False
opt_ib_ext_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,80466.65,2025-08-19 15:30:00+05:30,hold_to_end,-99.9836,0.35,30.0,311.85,210.0,True,51.3,False
opt_poc_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,80466.65,2025-08-19 15:30:00+05:30,hold_to_end,-99.9836,0.1,30.0,311.85,210.0,True,51.3,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,80466.65,2025-08-19 15:30:00+05:30,hold_to_end,-99.9836,0.35,51.3,311.85,210.0,True,51.3,False
spot_poc_alloc,SENSEX|weekly|2025-08-19,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,80466.65,2025-08-19 15:30:00+05:30,hold_to_end,-99.9836,0.1,30.0,311.85,210.0,True,51.3,False
baseline_both,SENSEX|weekly|2025-09-04,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,82155.87,2025-09-04 15:30:00+05:30,hold_to_end,-99.9933,0.2,30.0,786.2,720.0,True,22.6,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-04,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,82155.87,2025-09-04 15:30:00+05:30,hold_to_end,-99.9933,0.35,30.0,786.2,720.0,True,22.6,False
opt_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,82155.87,2025-09-04 15:30:00+05:30,hold_to_end,-99.9933,0.1,30.0,786.2,720.0,True,22.6,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-04,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,82155.87,2025-09-04 15:30:00+05:30,hold_to_end,-99.9933,0.35,22.6,786.2,720.0,True,22.6,False
spot_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,82155.87,2025-09-04 15:30:00+05:30,hold_to_end,-99.9933,0.1,30.0,786.2,720.0,True,22.6,False
baseline_both,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,82043.54,2025-08-22 09:35:00+05:30,target_hit,30.0,0.2,30.0,640.25,520.0,False,33.5,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,82043.54,2025-08-22 09:35:00+05:30,target_hit,30.0,0.1,30.0,640.25,520.0,False,33.5,False
opt_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,82043.54,2025-08-22 09:35:00+05:30,target_hit,30.0,0.1,30.0,640.25,520.0,False,33.5,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,82043.54,2025-08-22 09:35:00+05:30,target_hit,30.0,0.1,30.0,640.25,520.0,False,33.5,False
spot_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,82043.54,2025-08-22 09:35:00+05:30,target_hit,30.0,0.1,30.0,640.25,520.0,False,33.5,False
baseline_both,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,81431.94,2025-08-26 09:40:00+05:30,target_hit,30.0,0.2,30.0,804.2,820.0,True,22.5,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,81431.94,2025-08-26 09:40:00+05:30,target_hit,30.0,0.35,30.0,804.2,820.0,True,22.5,False
opt_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,81431.94,2025-08-26 09:40:00+05:30,target_hit,30.0,0.1,30.0,804.2,820.0,True,22.5,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,81431.94,2025-08-26 09:35:00+05:30,target_hit,22.459083231405433,0.35,22.5,804.2,820.0,True,22.5,False
spot_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,81431.94,2025-08-26 09:40:00+05:30,target_hit,30.0,0.1,30.0,804.2,820.0,True,22.5,False
baseline_both,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,80972.3,2025-08-28 09:20:00+05:30,target_hit,30.0,0.2,30.0,1126.35,1070.0,True,38.3,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,80972.3,2025-08-28 09:20:00+05:30,target_hit,30.0,0.35,30.0,1126.35,1070.0,True,38.3,False
opt_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,80972.3,2025-08-28 09:20:00+05:30,target_hit,30.0,0.1,30.0,1126.35,1070.0,True,38.3,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,80972.3,2025-08-28 09:20:00+05:30,target_hit,38.29203539823007,0.35,38.3,1126.35,1070.0,True,38.3,False
spot_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,80972.3,2025-08-28 09:20:00+05:30,target_hit,30.0,0.1,30.0,1126.35,1070.0,True,38.3,False
baseline_both,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,80343.4,2025-09-04 15:30:00+05:30,hold_to_end,-20.1758,0.2,30.0,1913.3,1760.0,False,21.8,True
opt_ib_ext_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,80343.4,2025-09-04 15:30:00+05:30,hold_to_end,-20.1758,0.1,30.0,1913.3,1760.0,False,21.8,True
opt_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,80343.4,2025-09-04 15:30:00+05:30,hold_to_end,-20.1758,0.35,30.0,1913.3,1760.0,False,21.8,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,80343.4,2025-09-04 15:30:00+05:30,hold_to_end,-20.1758,0.1,30.0,1913.3,1760.0,False,21.8,True
spot_poc_alloc,SENSEX|weekly|2025-09-04,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,80343.4,2025-09-04 15:30:00+05:30,hold_to_end,-20.1758,0.35,30.0,1913.3,1760.0,False,21.8,True
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,80214.97,2025-09-04 09:15:00+05:30,target_hit,30.0,0.2,30.0,714.2,620.0,False,37.2,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,80214.97,2025-09-04 09:15:00+05:30,target_hit,30.0,0.1,30.0,714.2,620.0,False,37.2,False
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,80214.97,2025-09-04 09:15:00+05:30,target_hit,30.0,0.1,30.0,714.2,620.0,False,37.2,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,80214.97,2025-09-04 09:15:00+05:30,target_hit,30.0,0.1,30.0,714.2,620.0,False,37.2,False
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,80214.97,2025-09-04 09:15:00+05:30,target_hit,30.0,0.1,30.0,714.2,620.0,False,37.2,False
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,81027.13,2025-09-10 09:45:00+05:30,target_hit,30.0,0.2,30.0,1081.8,790.0,False,65.9,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,81027.13,2025-09-10 09:45:00+05:30,target_hit,30.0,0.1,30.0,1081.8,790.0,False,65.9,False
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,81027.13,2025-09-10 09:45:00+05:30,target_hit,30.0,0.1,30.0,1081.8,790.0,False,65.9,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,81027.13,2025-09-10 09:45:00+05:30,target_hit,30.0,0.1,30.0,1081.8,790.0,False,65.9,False
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,81027.13,2025-09-10 09:45:00+05:30,target_hit,30.0,0.1,30.0,1081.8,790.0,False,65.9,False
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,81438.79,2025-09-11 15:30:00+05:30,hold_to_end,2.3928,0.2,30.0,1105.6,1020.0,True,35.9,True
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,81438.79,2025-09-11 15:30:00+05:30,hold_to_end,2.3928,0.35,30.0,1105.6,1020.0,True,35.9,True
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,81438.79,2025-09-11 15:30:00+05:30,hold_to_end,2.3928,0.1,30.0,1105.6,1020.0,True,35.9,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,81438.79,2025-09-11 15:30:00+05:30,hold_to_end,2.3928,0.35,35.9,1105.6,1020.0,True,35.9,True
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,81438.79,2025-09-11 15:30:00+05:30,hold_to_end,2.3928,0.35,30.0,1105.6,1020.0,True,35.9,True
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,80333.34,2025-08-29 15:10:00+05:30,target_hit,30.0,0.2,30.0,783.65,700.0,False,49.9,True
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,80333.34,2025-08-29 15:10:00+05:30,target_hit,30.0,0.1,30.0,783.65,700.0,False,49.9,True
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,80333.34,2025-08-29 15:10:00+05:30,target_hit,30.0,0.35,30.0,783.65,700.0,False,49.9,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,80333.34,2025-08-29 15:10:00+05:30,target_hit,30.0,0.1,30.0,783.65,700.0,False,49.9,True
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,80333.34,2025-08-29 15:10:00+05:30,target_hit,30.0,0.35,30.0,783.65,700.0,False,49.9,True
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,80550.76,2025-09-02 13:55:00+05:30,target_hit,30.0,0.2,30.0,468.3,330.0,True,58.7,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,80550.76,2025-09-02 13:55:00+05:30,target_hit,30.0,0.35,30.0,468.3,330.0,True,58.7,False
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,80550.76,2025-09-02 13:55:00+05:30,target_hit,30.0,0.1,30.0,468.3,330.0,True,58.7,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,80550.76,2025-09-02 14:05:00+05:30,target_hit,58.696510862409504,0.35,58.7,468.3,330.0,True,58.7,False
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,80550.76,2025-09-02 13:55:00+05:30,target_hit,30.0,0.1,30.0,468.3,330.0,True,58.7,False
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,80795.79,2025-09-05 10:15:00+05:30,target_hit,30.0,0.2,30.0,224.8,200.0,True,16.7,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,80795.79,2025-09-05 10:15:00+05:30,target_hit,30.0,0.35,30.0,224.8,200.0,True,16.7,False
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,80795.79,2025-09-05 10:15:00+05:30,target_hit,30.0,0.1,30.0,224.8,200.0,True,16.7,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,80795.79,2025-09-05 10:15:00+05:30,target_hit,16.694521819870026,0.35,16.7,224.8,200.0,True,16.7,False
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,80795.79,2025-09-05 10:15:00+05:30,target_hit,30.0,0.1,30.0,224.8,200.0,True,16.7,False
baseline_both,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,80883.48,2025-09-11 15:30:00+05:30,hold_to_end,-99.9638,0.2,30.0,193.7,130.0,False,96.9,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,80883.48,2025-09-11 15:30:00+05:30,hold_to_end,-99.9638,0.1,30.0,193.7,130.0,False,96.9,False
opt_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,80883.48,2025-09-11 15:30:00+05:30,hold_to_end,-99.9638,0.1,30.0,193.7,130.0,False,96.9,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,80883.48,2025-09-11 15:30:00+05:30,hold_to_end,-99.9638,0.1,30.0,193.7,130.0,False,96.9,False
spot_poc_alloc,SENSEX|weekly|2025-09-11,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,80883.48,2025-09-11 15:30:00+05:30,hold_to_end,-99.9638,0.1,30.0,193.7,130.0,False,96.9,False
baseline_both,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,80985.44,2025-09-10 10:35:00+05:30,target_hit,30.0,0.2,30.0,728.75,690.0,False,19.2,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,80985.44,2025-09-10 10:35:00+05:30,target_hit,30.0,0.1,30.0,728.75,690.0,False,19.2,False
opt_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,80985.44,2025-09-10 10:35:00+05:30,target_hit,30.0,0.35,30.0,728.75,690.0,False,19.2,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,80985.44,2025-09-10 10:35:00+05:30,target_hit,30.0,0.1,30.0,728.75,690.0,False,19.2,False
spot_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,80985.44,2025-09-10 10:35:00+05:30,target_hit,30.0,0.1,30.0,728.75,690.0,False,19.2,False
baseline_both,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,81438.79,2025-09-12 11:20:00+05:30,target_hit,30.0,0.2,30.0,840.0,770.0,True,36.7,True
opt_ib_ext_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,81438.79,2025-09-12 11:20:00+05:30,target_hit,30.0,0.35,30.0,840.0,770.0,True,36.7,True
opt_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,81438.79,2025-09-12 11:20:00+05:30,target_hit,30.0,0.35,30.0,840.0,770.0,True,36.7,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,81438.79,2025-09-12 11:30:00+05:30,target_hit,36.71374395187655,0.35,36.7,840.0,770.0,True,36.7,True
spot_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,81438.79,2025-09-12 11:20:00+05:30,target_hit,30.0,0.35,30.0,840.0,770.0,True,36.7,True
baseline_both,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,81919.92,2025-09-16 15:05:00+05:30,target_hit,30.0,0.2,30.0,895.35,1000.0,True,15.0,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,81919.92,2025-09-16 15:05:00+05:30,target_hit,30.0,0.35,30.0,895.35,1000.0,True,15.0,False
opt_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,81919.92,2025-09-16 15:05:00+05:30,target_hit,30.0,0.1,30.0,895.35,1000.0,True,15.0,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,81919.92,2025-09-16 10:05:00+05:30,target_hit,15.0,0.35,15.0,895.35,1000.0,True,15.0,False
spot_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,81919.92,2025-09-16 15:05:00+05:30,target_hit,30.0,0.1,30.0,895.35,1000.0,True,15.0,False
baseline_both,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,82705.56,2025-09-18 15:30:00+05:30,hold_to_end,14.8229,0.2,30.0,1638.55,1650.0,True,15.0,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,82705.56,2025-09-18 15:30:00+05:30,hold_to_end,14.8229,0.35,30.0,1638.55,1650.0,True,15.0,False
opt_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,82705.56,2025-09-18 15:30:00+05:30,hold_to_end,14.8229,0.1,30.0,1638.55,1650.0,True,15.0,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,82705.56,2025-09-18 09:20:00+05:30,target_hit,15.0,0.35,15.0,1638.55,1650.0,True,15.0,False
spot_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,82705.56,2025-09-18 15:30:00+05:30,hold_to_end,14.8229,0.1,30.0,1638.55,1650.0,True,15.0,False
baseline_both,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,80821.48,2025-09-05 10:15:00+05:30,target_hit,30.0,0.2,30.0,655.25,580.0,True,22.0,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,80821.48,2025-09-05 10:15:00+05:30,target_hit,30.0,0.35,30.0,655.25,580.0,True,22.0,False
opt_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,80821.48,2025-09-05 10:15:00+05:30,target_hit,30.0,0.1,30.0,655.25,580.0,True,22.0,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,80821.48,2025-09-05 10:15:00+05:30,target_hit,22.023432552248263,0.35,22.0,655.25,580.0,True,22.0,False
spot_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,80821.48,2025-09-05 10:15:00+05:30,target_hit,30.0,0.1,30.0,655.25,580.0,True,22.0,False
baseline_both,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,80883.48,2025-09-18 15:30:00+05:30,hold_to_end,-99.9904,0.2,30.0,584.5,530.0,False,30.5,False
opt_ib_ext_alloc,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,80883.48,2025-09-18 15:30:00+05:30,hold_to_end,-99.9904,0.1,30.0,584.5,530.0,False,30.5,False
opt_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,80883.48,2025-09-18 15:30:00+05:30,hold_to_end,-99.9904,0.35,30.0,584.5,530.0,False,30.5,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,80883.48,2025-09-18 15:30:00+05:30,hold_to_end,-99.9904,0.1,30.0,584.5,530.0,False,30.5,False
spot_poc_alloc,SENSEX|weekly|2025-09-18,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,80883.48,2025-09-18 15:30:00+05:30,hold_to_end,-99.9904,0.1,30.0,584.5,530.0,False,30.5,False
baseline_both,SENSEX|weekly|2025-10-01,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,82703.89,2025-10-01 15:30:00+05:30,hold_to_end,-99.9939,0.2,30.0,816.95,790.0,True,15.0,False
opt_ib_ext_alloc,SENSEX|weekly|2025-10-01,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,82703.89,2025-10-01 15:30:00+05:30,hold_to_end,-99.9939,0.35,30.0,816.95,790.0,True,15.0,False
opt_poc_alloc,SENSEX|weekly|2025-10-01,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,82703.89,2025-10-01 15:30:00+05:30,hold_to_end,-99.9939,0.1,30.0,816.95,790.0,True,15.0,False
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-10-01,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,82703.89,2025-09-18 09:30:00+05:30,target_hit,15.0,0.35,15.0,816.95,790.0,True,15.0,False
spot_poc_alloc,SENSEX|weekly|2025-10-01,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,82703.89,2025-10-01 15:30:00+05:30,hold_to_end,-99.9939,0.1,30.0,816.95,790.0,True,15.0,False
baseline_both,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,82733.47,2025-09-22 14:45:00+05:30,target_hit,30.0,0.2,30.0,484.7,440.0,False,23.4,True
opt_ib_ext_alloc,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,82733.47,2025-09-22 14:45:00+05:30,target_hit,30.0,0.1,30.0,484.7,440.0,False,23.4,True
opt_poc_alloc,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,82733.47,2025-09-22 14:45:00+05:30,target_hit,30.0,0.1,30.0,484.7,440.0,False,23.4,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,82733.47,2025-09-22 14:45:00+05:30,target_hit,30.0,0.1,30.0,484.7,440.0,False,23.4,True
spot_poc_alloc,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,82733.47,2025-09-22 14:45:00+05:30,target_hit,30.0,0.35,30.0,484.7,440.0,False,23.4,True
baseline_both,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,81900.82,2025-09-25 10:35:00+05:30,target_hit,30.0,0.2,30.0,,,,,True
opt_ib_ext_alloc,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,81900.82,2025-09-25 10:35:00+05:30,target_hit,30.0,0.1,30.0,,,,,True
opt_poc_alloc,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,81900.82,2025-09-25 10:35:00+05:30,target_hit,30.0,0.1,30.0,,,,,True
opt_ib_ext_ibr_tgt,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,81900.82,2025-09-25 10:35:00+05:30,target_hit,30.0,0.1,30.0,,,,,True
spot_poc_alloc,SENSEX|weekly|2025-10-01,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,81900.82,2025-09-25 10:35:00+05:30,target_hit,30.0,0.35,30.0,,,,,True
