name,dt,xdt,entry,entry_mid,o,w1_c,p0945,typ,rest_h,after_open_h,src,nb,helper,r_open,r_w1c,r_0945,r_typ,r_mid,unrev_day,unrev_rest,r_corr,zero
AUBANK,2025-11-25,2025-11-26,945.0,945.5,943.0,951.15,951.65,948.0500000000001,962.65,962.65,upstox_spot,13,-0.002116402116402072,-0.002116402116402072,0.006507936507936574,0.007037037037036953,0.0032275132275132457,0.0021957671957673064,False,False,-0.002116402116402072,False
AUBANK,2025-12-03,2025-12-04,952.0,952.2,949.0,949.75,949.75,949.6833333333334,950.7,950.7,upstox_spot,13,-0.0031512605042016695,-0.0031512605042016695,-0.002363445378151252,-0.002363445378151252,-0.0024334733893557337,-0.0027573529411765163,False,False,-0.0031512605042016695,False
AUBANK,2025-12-05,2025-12-08,960.9,961.65,962.85,956.7,956.5,958.4166666666666,958.5,958.5,upstox_spot,13,0.0020293474867312256,0.0020293474867312256,-0.004370902279113298,-0.004579040482880603,-0.0025843826967772987,-0.0011707773961909806,True,True,-0.0025843826967772987,False
AUBANK,2025-12-09,2025-12-10,971.0,971.825,981.0,995.5,995.2,994.5833333333334,1006.65,1006.65,upstox_spot,13,0.01029866117404743,0.01029866117404743,0.025231719876416037,0.024922760041194758,0.024287675935461772,0.017765190525231622,False,False,0.01029866117404743,False
AUBANK,2025-12-15,2025-12-16,980.6,981.05,976.0,978.05,977.8,978.6833333333334,983.0,983.0,upstox_spot,13,-0.004691005506832546,-0.004691005506832546,-0.002600448704874636,-0.002855394656332888,-0.0019545856278468943,-0.0036457271058536467,False,False,-0.004691005506832546,False
AUBANK,2025-12-19,2025-12-22,985.0,985.875,985.0,981.4,981.4,983.5,986.2,986.2,upstox_spot,13,0.0,0.0,-0.003654822335025454,-0.003654822335025454,-0.001522842639593902,-0.001827411167512616,False,False,0.0,True
AUBANK,2025-12-22,2025-12-23,986.0,986.1,975.0,981.85,982.0,980.9833333333332,984.5,984.5,upstox_spot,13,-0.011156186612576113,-0.011156186612576113,-0.004208924949290038,-0.0040567951318458695,-0.005087897227856741,-0.007682555780933131,False,False,-0.011156186612576113,False
AUBANK,2025-12-29,2025-12-30,987.9,988.2,985.0,983.2,983.2,983.7333333333332,1000.0,1000.0,upstox_spot,13,-0.00293551978945239,-0.00293551978945239,-0.004757566555319337,-0.004757566555319337,-0.004217700846914418,-0.0038465431723858634,False,False,-0.00293551978945239,False
AUBANK,2026-01-12,2026-01-13,1009.3,1009.55,1010.0,989.4,989.15,996.25,991.4,991.4,upstox_spot,13,0.0006935499851381532,0.0006935499851381532,-0.019716635291786355,-0.019964331715049966,-0.012929753294362412,-0.00951154265332399,True,True,-0.012929753294362412,False
AUBANK,2026-01-14,2026-01-16,980.8,980.8,975.5,987.2,987.0,983.2000000000002,1029.95,1029.95,upstox_spot,13,-0.005403752039151666,-0.005403752039151666,0.006525285481239873,0.006321370309951169,0.002446982055465119,0.0005607667210441036,False,False,-0.005403752039151666,False
AUBANK,2026-01-16,2026-01-19,1022.35,1024.1,1025.0,1014.8,1014.5,1016.85,1026.2,1026.2,upstox_spot,13,0.0025920672959358626,0.0025920672959358626,-0.007384946446911567,-0.0076783880275835825,-0.005379762312319625,-0.002396439575487852,False,False,0.0025920672959358626,False
AUBANK,2026-01-29,2026-01-30,990.0,990.75,968.25,983.5,983.4,977.8333333333334,995.65,995.65,upstox_spot,13,-0.021969696969696972,-0.021969696969696972,-0.006565656565656552,-0.00666666666666671,-0.01228956228956224,-0.014267676767676818,False,False,-0.021969696969696972,False
AUBANK,2026-02-06,2026-02-09,989.05,990.65,995.1,994.5,994.5,991.8333333333334,1009.4,1009.4,upstox_spot,13,0.006116980941307304,0.006116980941307304,0.005510338203326581,0.005510338203326581,0.002814148256744753,0.005813659572316832,False,False,0.006116980941307304,False
AUBANK,2026-02-09,2026-02-10,1002.5,1005.95,1011.9,1004.55,1004.7,1002.15,1004.75,1004.75,upstox_spot,13,0.009376558603491292,0.009376558603491292,0.0020448877805485655,0.0021945137157106664,-0.0003491271820449393,0.005710723192019929,True,True,-0.0003491271820449393,False
AUBANK,2026-02-12,2026-02-13,999.3,1000.3499999999999,998.1,993.95,993.5,994.1,1004.6,1004.6,upstox_spot,13,-0.0012008405884118556,-0.0012008405884118556,-0.005353747623336291,-0.005804062843990709,-0.005203642549784782,-0.0032772941058739624,False,False,-0.0012008405884118556,False
AUBANK,2026-02-16,2026-02-17,1009.7,1010.35,1014.4,1004.85,1004.85,1006.4833333333332,1010.0,1010.0,upstox_spot,13,0.0046548479746457705,0.0046548479746457705,-0.0048034069525602074,-0.0048034069525602074,-0.003185764748605324,-7.427948895710745e-05,True,True,-0.003185764748605324,False
AUBANK,2026-02-18,2026-02-19,1023.5,1023.8,1023.5,1033.2,1033.35,1028.6666666666667,1039.2,1039.2,upstox_spot,13,0.0,0.0,0.009477283829995242,0.0096238397655104,0.0050480377788635344,0.00473864191499751,False,False,0.0,True
AUBANK,2026-02-20,2026-02-23,1028.75,1029.375,993.0,954.4,954.4,968.3833333333333,977.5,977.5,upstox_spot,13,-0.034750911300121534,-0.034750911300121534,-0.07227217496962335,-0.07227217496962335,-0.05867962737950583,-0.053511543134872386,True,True,-0.05867962737950583,False
AUBANK,2026-02-24,2026-02-25,1005.0,1007.425,1003.8,993.55,993.55,997.65,1001.95,1001.95,upstox_spot,13,-0.0011940298507463476,-0.0011940298507463476,-0.01139303482587073,-0.01139303482587073,-0.0073134328358208656,-0.006293532338308538,True,True,-0.0073134328358208656,False
AUBANK,2026-03-02,2026-03-04,952.95,953.1500000000001,943.7,946.5,946.65,948.2833333333333,950.2,950.2,upstox_spot,13,-0.009706700246602695,-0.009706700246602695,-0.006768455847631083,-0.006611049897686239,-0.0048970739982860945,-0.008237578047116889,False,False,-0.009706700246602695,False
AUBANK,2026-03-05,2026-03-06,973.0,973.45,972.1,976.45,976.45,974.1,978.15,978.15,upstox_spot,13,-0.000924974306269255,-0.000924974306269255,0.0035457348406988665,0.0035457348406988665,0.0011305241521069043,0.0013103802672149722,False,False,-0.000924974306269255,False
AUBANK,2026-03-17,2026-03-18,903.0,903.475,910.0,914.65,914.35,910.8333333333334,932.0,932.0,upstox_spot,13,0.007751937984496138,0.007751937984496138,0.012901439645625734,0.01256921373200437,0.008674787744555212,0.010326688815061047,False,False,0.007751937984496138,False
AUBANK,2026-03-18,2026-03-19,931.8,931.9,919.8,906.2,906.1,909.5499999999998,909.0,909.0,upstox_spot,13,-0.012878300064391501,-0.012878300064391501,-0.02747370680403516,-0.02758102597123835,-0.02387851470272606,-0.02017600343421333,True,True,-0.02387851470272606,False
AUBANK,2026-03-24,2026-03-25,880.5,880.525,889.9,905.7,905.7,897.8333333333334,919.2,919.2,upstox_spot,13,0.010675752413401352,0.010675752413401352,0.028620102214650833,0.028620102214650833,0.019685784592087918,0.01964792731402598,False,False,0.010675752413401352,False
AUBANK,2026-03-25,2026-03-27,910.0,911.475,900.0,895.2,895.35,897.8166666666666,895.7,895.7,upstox_spot,13,-0.01098901098901095,-0.01098901098901095,-0.016263736263736228,-0.01609890109890111,-0.013388278388278496,-0.013626373626373645,True,True,-0.013388278388278496,False
AUBANK,2026-04-02,2026-04-06,869.95,870.2750000000001,880.95,870.6,870.9,870.4,886.4,886.4,upstox_spot,13,0.012644404850853386,0.012644404850853386,0.0007471693775504828,0.001092016782573646,0.0005172711075347447,0.006695787114201934,False,False,0.012644404850853386,False
AUBANK,2026-04-06,2026-04-07,883.45,884.925,869.95,868.45,868.5,868.85,890.7,890.7,upstox_spot,13,-0.015281000622559326,-0.015281000622559326,-0.016978889580621437,-0.01692229328201944,-0.01652611919180491,-0.01612994510159038,False,False,-0.015281000622559326,False
AUBANK,2026-04-07,2026-04-08,887.4,888.8,920.0,938.5,938.0,933.9666666666667,972.0,972.0,upstox_spot,13,0.03673653369393737,0.03673653369393737,0.05758395312147857,0.057020509353166604,0.05247539628878384,0.04716024340770786,False,False,0.03673653369393737,False
AUBANK,2026-04-08,2026-04-09,969.9,970.525,968.05,966.15,966.15,968.5666666666666,971.25,971.25,upstox_spot,13,-0.0019074131353747914,-0.0019074131353747914,-0.0038663779771110907,-0.0038663779771110907,-0.0013747121696394693,-0.0028868955562429965,False,False,-0.0019074131353747914,False
AUBANK,2026-04-13,2026-04-15,978.0,979.875,994.0,991.05,991.05,993.1833333333334,993.65,993.65,upstox_spot,13,0.01635991820040905,0.01635991820040905,0.013343558282208567,0.013343558282208567,0.015524880708929878,0.014851738241308698,True,True,0.015524880708929878,False
AUBANK,2026-04-21,2026-04-22,1038.0,1039.0,1037.0,1039.1,1038.65,1037.7166666666667,1054.4,1054.4,upstox_spot,13,-0.0009633911368015502,-0.0009633911368015502,0.0010597302504815609,0.0006262042389211242,-0.0002729608220937152,4.8169556839949834e-05,False,False,-0.0009633911368015502,False
AUBANK,2026-04-23,2026-04-24,1057.0,1057.25,1058.7,1064.3,1064.0,1067.0833333333333,1069.0,1069.0,upstox_spot,13,0.0016083254493850507,0.0016083254493850507,0.006906338694418146,0.0066225165562914245,0.009539577420372147,0.004257332071901709,False,False,0.0016083254493850507,False
AUBANK,2026-05-06,2026-05-07,1027.0,1027.45,1024.9,1023.9,1023.8,1025.0333333333333,1041.0,1041.0,upstox_spot,13,-0.0020447906523854975,-0.0020447906523854975,-0.0030185004868549248,-0.003115871470301901,-0.0019149626744563442,-0.0025316455696201556,False,False,-0.0020447906523854975,False
AUBANK,2026-05-07,2026-05-08,1037.0,1037.5,1032.4,1038.5,1038.5,1034.8666666666666,1052.3,1052.3,upstox_spot,13,-0.004435872709739552,-0.004435872709739552,0.0014464802314368974,0.0014464802314368974,-0.0020572163291546763,-0.0014946962391513274,False,False,-0.004435872709739552,False
AUBANK,2026-05-08,2026-05-11,1051.0,1051.65,1045.0,1027.5,1027.5,1033.1333333333334,1034.9,1034.9,upstox_spot,13,-0.0057088487155090295,-0.0057088487155090295,-0.022359657469077088,-0.022359657469077088,-0.016999682841737918,-0.014034253092293003,True,True,-0.016999682841737918,False
AUBANK,2026-05-14,2026-05-15,1007.0,1007.0,1009.9,1002.6,1002.6,1002.6999999999999,1005.6,1005.6,upstox_spot,13,0.0028798411122143985,0.0028798411122143985,-0.0043694141012909915,-0.0043694141012909915,-0.004270109235352648,-0.000744786494538241,True,True,-0.004270109235352648,False
AUBANK,2026-05-18,2026-05-19,982.0,982.2,980.0,976.1,976.4,975.8666666666667,980.3,980.3,upstox_spot,13,-0.0020366598778004397,-0.0020366598778004397,-0.006008146639511214,-0.00570264765784112,-0.006245756958587867,-0.004022403258655882,False,False,-0.0020366598778004397,False
AUBANK,2026-05-20,2026-05-21,972.3,975.5999999999999,982.0,974.7,974.7,977.8333333333334,976.7,976.7,upstox_spot,13,0.009976344749562882,0.009976344749562882,0.002468373958654846,0.002468373958654846,0.005690973293565271,0.006222359354108864,True,True,0.005690973293565271,False
AUBANK,2026-05-22,2026-05-25,982.0,982.0,987.0,1003.4,1003.3,999.0,1006.7,1006.7,upstox_spot,13,0.005091649694501044,0.005091649694501044,0.021792260692464316,0.02169042769857432,0.01731160896130346,0.01344195519348279,False,False,0.005091649694501044,False
AUBANK,2026-05-25,2026-05-26,1004.6,1004.8,1001.0,1005.9,1005.8,1003.9333333333334,1018.5,1018.5,upstox_spot,13,-0.0035835158271949608,-0.0035835158271949608,0.0012940473820426401,0.0011945052757316166,-0.0006636140420730463,-0.0011447342225761048,False,False,-0.0035835158271949608,False
AUBANK,2026-05-26,2026-05-27,1018.5,1018.5,1011.7,1017.6,1017.5,1018.0666666666666,1018.1,1018.1,upstox_spot,13,-0.006676485027000467,-0.006676485027000467,-0.0008836524300441795,-0.0009818360333824216,-0.00042546228113249374,-0.0037800687285222123,False,False,-0.006676485027000467,False
AUBANK,2026-06-02,2026-06-03,977.4,978.55,975.4,958.25,957.65,963.7333333333332,973.15,973.15,upstox_spot,13,-0.002046245140167824,-0.002046245140167824,-0.019592797217106606,-0.02020667075915694,-0.013982675124480037,-0.01081952117863716,True,True,-0.013982675124480037,False
AUBANK,2026-06-03,2026-06-04,970.0,971.575,967.85,961.95,962.2,962.1166666666668,968.25,968.25,upstox_spot,13,-0.0022164948453607947,-0.0022164948453607947,-0.008298969072164875,-0.008041237113401989,-0.00812714776632295,-0.005257731958762779,False,False,-0.0022164948453607947,False
AUBANK,2026-06-04,2026-06-05,964.7,966.475,962.45,967.05,966.9,965.7666666666668,982.0,982.0,upstox_spot,13,-0.002332331294703005,-0.002332331294703005,0.002435990463356408,0.0022805017103761926,0.0011056977989702954,5.182958432659035e-05,False,False,-0.002332331294703005,False
AUBANK,2026-06-09,2026-06-10,980.0,980.225,981.9,976.15,976.65,976.8166666666666,981.5,981.5,upstox_spot,13,0.0019387755102040494,0.0019387755102040494,-0.003928571428571503,-0.0034183673469387887,-0.003248299319727921,-0.000994897959183727,True,True,-0.003248299319727921,False
AUBANK,2026-06-11,2026-06-12,968.25,968.25,970.5,973.45,973.5,975.1166666666668,1019.45,1019.45,upstox_spot,13,0.0023237800154918276,0.0023237800154918276,0.005370513813581335,0.005422153369480931,0.007091832343575355,0.00384714691453647,False,False,0.0023237800154918276,False
AUBANK,2026-06-12,2026-06-15,1017.8,1018.625,1035.0,1030.6,1030.6,1038.05,1041.05,1041.05,upstox_spot,13,0.016899194340735058,0.016899194340735058,0.012576144625663144,0.012576144625663144,0.01989585380231862,0.0147376694831991,False,False,0.016899194340735058,False
AUBANK,2026-06-18,2026-06-19,1025.85,1026.3249999999998,1024.1,1025.6,1026.0,1023.5499999999998,1042.0,1042.0,upstox_spot,13,-0.0017059024223814445,-0.0017059024223814445,-0.0002437003460544762,0.00014622020763277455,-0.002242043183701359,-0.0009748013842180159,False,False,-0.0017059024223814445,False
AUBANK,2026-06-24,2026-06-25,1072.9,1072.95,1079.15,1061.55,1061.55,1067.3833333333334,1063.15,1063.15,upstox_spot,13,0.005825333209059647,0.005825333209059647,-0.0105788051076523,-0.0105788051076523,-0.005141827445863223,-0.002376735949296438,True,True,-0.005141827445863223,False
AUBANK,2026-06-29,2026-06-30,1034.8,1036.75,1035.0,1030.1,1030.3,1031.8333333333333,1043.8,1043.8,upstox_spot,13,0.0001932740626209295,0.0001932740626209295,-0.004541940471588735,-0.004348666408967916,-0.002866898595541789,-0.0021743332044840136,False,False,0.0001932740626209295,False
AUBANK,2026-07-09,2026-07-10,1047.2,1048.3000000000002,1052.0,1066.5,1066.4,1061.3,1079.9,1079.9,source_1minute_aggregate,13,0.004583651642475095,0.004583651642475095,0.01843009931245221,0.018334606569900824,0.013464476699770689,0.011506875477463652,False,False,0.004583651642475095,False
AUBANK,2026-07-24,2026-07-27,1013.1,1014.5,1021.0,1040.8,1040.3,1037.8,1062.0,1062.0,fyers,13,0.007797848188727752,0.007797848188727752,0.027341822130095617,0.026848287434606544,0.02438061395716118,0.017569835159411795,False,False,0.007797848188727752,False
AUBANK,2026-07-27,2026-07-28,1055.0,1055.2,1051.9,1053.1,1052.7,1052.1666666666665,1059.6,1059.6,fyers,13,-0.0029383886255923697,-0.0029383886255923697,-0.0018009478672986745,-0.0021800947867298692,-0.002685624012638388,-0.0023696682464454666,False,False,-0.0029383886255923697,False
AUBANK,2026-08-03,2026-08-04,1060.0,1060.0,1055.0,1049.8,1049.8,1048.8999999999999,1059.0,1059.0,fyers,20,-0.004716981132075526,-0.004716981132075526,-0.009622641509434038,-0.009622641509434038,-0.010471698113207695,-0.007169811320754671,False,False,-0.004716981132075526,False
AUBANK,2026-08-04,2026-08-05,1059.0,1059.0,1057.6,1051.7,1051.4,1051.4666666666665,1053.9,1053.9,fyers,13,-0.0013220018885742313,-0.0013220018885742313,-0.00689329556185081,-0.007176581680830907,-0.007113629209946626,-0.004107648725212409,True,True,-0.007113629209946626,False
AUBANK,2026-08-11,2026-08-12,1070.9,1070.9,1070.9,1066.7,1066.3,1068.8999999999999,1091.4,1091.4,upstox_spot,13,0.0,0.0,-0.00392193482117853,-0.004295452423195623,-0.0018675880100852416,-0.001960967410589154,False,False,0.0,True
AUBANK,2026-08-12,2026-08-13,1091.4,1091.4,1091.0,1086.4,1086.4,1087.1666666666667,1101.1,1101.1,upstox_spot,13,-0.00036650174088337373,-0.00036650174088337373,-0.004581271761040839,-0.004581271761040839,-0.0038788100910146506,-0.002473886750962162,False,False,-0.00036650174088337373,False
AUBANK,2026-08-13,2026-08-14,1098.0,1098.0,1098.0,1084.5,1084.5,1088.3666666666666,1089.0,1089.0,upstox_spot,13,0.0,0.0,-0.012295081967213073,-0.012295081967213073,-0.00877352762598671,-0.006147540983606592,True,True,-0.00877352762598671,True
AUBANK,2026-08-21,2026-08-24,1108.2,1108.2,1109.0,1105.2,1105.2,1105.7,1114.2,1114.2,upstox_spot,13,0.0007218913553510564,0.0007218913553510564,-0.002707092582566295,-0.002707092582566295,-0.0022559104854719125,-0.0009926006136077303,False,False,0.0007218913553510564,False
AUBANK,2026-08-24,2026-08-25,1114.0,1114.0,1114.0,1134.0,1134.4,1126.4333333333334,1144.1,1144.1,upstox_spot,13,0.0,0.0,0.01795332136445249,0.01831238779174149,0.011160981448234741,0.008976660682226134,False,False,0.0,True
FEDERALBNK,2025-06-26,2025-06-27,209.8,209.98000000000002,210.98,208.7,208.66,209.31000000000003,210.35,210.35,upstox_spot,13,0.005624404194470856,0.005624404194470856,-0.005243088655862871,-0.005433746425166919,-0.002335557673975086,0.00019065776930382583,True,True,-0.002335557673975086,False
FEDERALBNK,2025-07-01,2025-07-02,218.82,218.935,220.0,217.88,217.83,218.39666666666668,218.33,218.33,upstox_spot,13,0.005392560095055288,0.005392560095055288,-0.004295768211315276,-0.0045242665204277,-0.001934619017152528,0.0005483959418699502,True,True,-0.001934619017152528,False
FEDERALBNK,2025-07-09,2025-07-10,214.0,214.095,213.15,214.19,214.19,213.93999999999997,214.68,214.68,upstox_spot,13,-0.003971962616822422,-0.003971962616822422,0.0008878504672897858,0.0008878504672897858,-0.0002803738317758153,-0.0015420560747663181,False,False,-0.003971962616822422,False
FEDERALBNK,2025-07-14,2025-07-15,210.7,210.7,211.0,211.02,210.98,211.3033333333333,212.78,212.78,upstox_spot,13,0.0014238253440912452,0.0014238253440912452,0.0015187470336972542,0.0013289036544850141,0.002863470969783233,0.0014712861888941386,False,False,0.0014238253440912452,False
FEDERALBNK,2025-07-21,2025-07-22,212.74,212.87,213.25,212.8,212.78,213.02666666666664,214.0,214.0,upstox_spot,13,0.0023972924696813447,0.0023972924696813447,0.00028203440819773995,0.0001880229387984933,0.0013474977280560907,0.0013396634389395423,False,False,0.0023972924696813447,False
FEDERALBNK,2025-07-30,2025-07-31,204.8,204.845,203.0,204.08,204.09,203.84,204.73,204.73,upstox_spot,13,-0.0087890625,-0.0087890625,-0.003515625000000022,-0.0034667968750000666,-0.004687500000000067,-0.006152343749999956,False,False,-0.0087890625,False
FEDERALBNK,2025-08-04,2025-08-05,196.45,196.58499999999998,195.48,196.52,196.51,196.29666666666665,196.65,196.65,upstox_spot,13,-0.004937643166200045,-0.004937643166200045,0.0003563247645712586,0.00030542122677523764,-0.0007805209128701751,-0.0022906592008143933,False,False,-0.004937643166200045,False
FEDERALBNK,2025-08-06,2025-08-07,197.54,197.64999999999998,195.61,197.24,197.2,196.9,199.27,199.27,upstox_spot,13,-0.009770173129492687,-0.009770173129492687,-0.0015186797610610148,-0.0017211703958691649,-0.0032398501569301796,-0.005644426445276851,False,False,-0.009770173129492687,False
FEDERALBNK,2025-08-07,2025-08-08,198.93,199.10000000000002,198.6,199.15,199.09,198.74333333333334,199.37,199.37,upstox_spot,13,-0.0016588749811492498,-0.0016588749811492498,0.0011059166540994259,0.0008043030211632995,-0.0009383535246904051,-0.000276479163524912,False,False,-0.0016588749811492498,False
FEDERALBNK,2025-08-19,2025-08-20,200.05,200.3,200.5,200.85,200.9,200.44333333333336,201.24,201.24,upstox_spot,13,0.002249437640589713,0.002249437640589713,0.00399900024993749,0.004248937765558569,0.0019661751228861046,0.0031242189452636016,False,False,0.002249437640589713,False
FEDERALBNK,2025-08-28,2025-08-29,192.37,192.43,191.3,191.61,191.61,191.84,193.86,193.86,upstox_spot,13,-0.005562197847897243,-0.005562197847897243,-0.003950719966730687,-0.003950719966730687,-0.002755107345220109,-0.004756458907314021,False,False,-0.005562197847897243,False
FEDERALBNK,2025-09-05,2025-09-08,190.56,190.63,190.0,190.83,190.83,190.46666666666667,191.97,191.97,upstox_spot,13,-0.002938706968933724,-0.002938706968933724,0.0014168765743074463,0.0014168765743074463,-0.0004897844948222874,-0.000760915197313139,False,False,-0.002938706968933724,False
FEDERALBNK,2025-09-08,2025-09-09,191.06,191.06,190.99,190.9,190.85,190.76666666666665,192.05,192.05,upstox_spot,13,-0.00036637705432840395,-0.00036637705432840395,-0.0008374332670365581,-0.001099131162985545,-0.001535294322900449,-0.000601905160682592,False,False,-0.00036637705432840395,False
FEDERALBNK,2025-09-09,2025-09-10,191.7,191.875,192.0,193.15,193.17,192.72666666666666,196.9,196.9,upstox_spot,13,0.0015649452269170805,0.0015649452269170805,0.007563901930099259,0.007668231611893672,0.005355590332116078,0.004564423578508059,False,False,0.0015649452269170805,False
FEDERALBNK,2025-09-10,2025-09-11,196.1,196.20999999999998,196.08,196.01,196.01,196.0333333333333,198.2,198.2,upstox_spot,13,-0.00010198878123401922,-0.00010198878123401922,-0.00045894951555325303,-0.00045894951555325303,-0.00033996260411361945,-0.0002804691483935251,False,False,-0.00010198878123401922,False
FEDERALBNK,2025-09-15,2025-09-16,196.15,196.365,196.0,196.03,196.04,196.17999999999998,197.27,197.27,upstox_spot,13,-0.000764720876879954,-0.000764720876879954,-0.0006117767015039188,-0.0005607953097119811,0.00015294417537581317,-0.0006882487891920475,False,False,-0.000764720876879954,False
FEDERALBNK,2025-09-16,2025-09-17,196.83,196.91500000000002,197.0,197.37,197.36,197.45666666666668,199.5,199.5,upstox_spot,13,0.0008636894782299009,0.0008636894782299009,0.00274348422496562,0.0026926789615404623,0.0031837965079848374,0.0018035868515977604,False,False,0.0008636894782299009,False
FEDERALBNK,2025-09-17,2025-09-18,199.07,199.07,200.0,198.71,198.71,199.0533333333333,200.47,200.47,upstox_spot,13,0.004671723514341641,0.004671723514341641,-0.0018084091023257143,-0.0018084091023257143,-8.372264362621618e-05,0.001431657206008019,False,False,0.004671723514341641,False
FEDERALBNK,2025-09-23,2025-09-24,196.0,196.0,195.2,195.38,195.4,195.63333333333333,196.82,196.82,upstox_spot,13,-0.004081632653061273,-0.004081632653061273,-0.0031632653061224314,-0.003061224489795844,-0.0018707482993197688,-0.0036224489795918524,False,False,-0.004081632653061273,False
FEDERALBNK,2025-09-30,2025-10-01,193.49,193.745,193.0,193.92,193.85,193.60333333333332,194.06,194.06,upstox_spot,13,-0.002532430616569381,-0.002532430616569381,0.002222337071683178,0.0018605612693161078,0.0005857322514513097,-0.000155046772443157,False,False,-0.002532430616569381,False
FEDERALBNK,2025-10-06,2025-10-07,193.75,193.875,194.1,198.55,198.51,197.48333333333335,199.92,199.92,upstox_spot,13,0.0018064516129032704,0.0018064516129032704,0.02477419354838717,0.024567741935483722,0.01926881720430118,0.013290322580645109,False,False,0.0018064516129032704,False
FEDERALBNK,2025-10-07,2025-10-08,199.49,199.495,200.5,200.8,200.79,200.98000000000002,203.5,203.5,upstox_spot,13,0.005062910421574918,0.005062910421574918,0.006566745200260682,0.006516617374304312,0.007469046067472007,0.0058148278109178,False,False,0.005062910421574918,False
FEDERALBNK,2025-10-08,2025-10-09,202.38,202.5,203.5,203.91,203.91,203.51333333333332,207.91,207.91,upstox_spot,13,0.005534143690087978,0.005534143690087978,0.007560035576638091,0.007560035576638091,0.005600026353065113,0.006547089633363035,False,False,0.005534143690087978,False
FEDERALBNK,2025-10-09,2025-10-10,207.2,207.365,206.91,207.83,207.84,207.83666666666667,210.19,210.19,upstox_spot,13,-0.0013996138996138496,-0.0013996138996138496,0.0030405405405407038,0.003088803088803216,0.003072715572715712,0.0008204633204633716,False,False,-0.0013996138996138496,False
FEDERALBNK,2025-10-10,2025-10-13,209.0,209.25,208.1,210.2,210.23,209.47333333333336,213.5,213.5,upstox_spot,13,-0.0043062200956938135,-0.0043062200956938135,0.00574162679425827,0.005885167464114716,0.002264752791068636,0.0007177033492822282,False,False,-0.0043062200956938135,False
FEDERALBNK,2025-10-13,2025-10-14,212.5,212.9,212.94,215.0,215.0,214.03333333333333,216.0,216.0,upstox_spot,13,0.0020705882352940463,0.0020705882352940463,0.0117647058823529,0.0117647058823529,0.007215686274509858,0.006917647058823473,False,False,0.0020705882352940463,False
FEDERALBNK,2025-10-14,2025-10-15,215.28,215.54000000000002,215.1,215.35,215.31,215.38333333333333,217.18,217.18,upstox_spot,13,-0.0008361204013378476,-0.0008361204013378476,0.00032515793385345937,0.0001393534002229746,0.0004799950452123447,-0.0002554812337420831,False,False,-0.0008361204013378476,False
FEDERALBNK,2025-10-15,2025-10-16,216.5,216.5,216.5,215.1,215.1,215.45666666666668,216.11,216.11,upstox_spot,13,0.0,0.0,-0.006466512702078542,-0.006466512702078542,-0.004819091608929904,-0.0032332563510392154,True,True,-0.004819091608929904,True
FEDERALBNK,2025-10-20,2025-10-23,227.9,227.9,227.44,228.36,228.36,227.95000000000002,231.25,231.25,upstox_spot,13,-0.0020184291355858086,-0.0020184291355858086,0.0020184291355858086,0.0020184291355858086,0.00021939447125940426,0.0,False,False,-0.0020184291355858086,False
FEDERALBNK,2025-10-27,2025-10-28,233.82,234.16,234.0,234.37,234.37,234.17333333333332,236.63,236.63,upstox_spot,13,0.0007698229407235857,0.0007698229407235857,0.0023522367633221908,0.0023522367633221908,0.001511133920679697,0.0015610298520229993,False,False,0.0007698229407235857,False
FEDERALBNK,2025-10-31,2025-11-03,236.68,236.84,236.62,238.65,238.65,238.0533333333333,238.8,238.8,upstox_spot,13,-0.00025350684468483653,-0.00025350684468483653,0.008323474733817893,0.008323474733817893,0.005802490000563321,0.0040349839445663616,False,False,-0.00025350684468483653,False
FEDERALBNK,2025-11-07,2025-11-10,237.5,237.55,237.25,237.75,237.75,237.73333333333335,238.83,238.83,upstox_spot,13,-0.001052631578947416,-0.001052631578947416,0.001052631578947416,0.001052631578947416,0.0009824561403508625,0.0,False,False,-0.001052631578947416,False
FEDERALBNK,2025-11-12,2025-11-13,238.55,238.765,238.53,237.76,237.84,237.87333333333333,238.24,238.24,upstox_spot,13,-8.383986585625003e-05,-8.383986585625003e-05,-0.003311674701320544,-0.0029763152378956548,-0.002836582128135312,-0.0016977572835884525,True,True,-0.002836582128135312,False
FEDERALBNK,2025-11-17,2025-11-18,239.63,239.81,239.44,242.84,242.77,242.11666666666667,246.75,246.75,upstox_spot,13,-0.0007928890372658204,-0.0007928890372658204,0.013395651629595662,0.013103534615866108,0.01037710915439094,0.006301381296164976,False,False,-0.0007928890372658204,False
FEDERALBNK,2025-11-18,2025-11-19,244.61,244.79500000000002,245.3,246.41,246.41,246.12666666666667,248.5,248.5,upstox_spot,13,0.0028208168104328912,0.0028208168104328912,0.007358652548955513,0.007358652548955513,0.006200346129212386,0.005089734679694313,False,False,0.0028208168104328912,False
FEDERALBNK,2025-11-25,2025-11-26,256.0,256.45,255.5,255.07,255.05,254.87,258.8,258.8,upstox_spot,13,-0.001953125,-0.001953125,-0.0036328125000000266,-0.0037109374999999556,-0.004414062499999982,-0.0027929687500000133,False,False,-0.001953125,False
FEDERALBNK,2025-11-28,2025-12-01,257.7,257.91999999999996,259.7,257.75,257.85,258.15000000000003,258.8,258.8,upstox_spot,13,0.007760962359332657,0.007760962359332657,0.00019402405898327757,0.0005820721769500548,0.0017462165308499422,0.003977493209158078,True,True,0.0017462165308499422,False
